frequency,model,horizon,threshold,total_rows,evaluated_rows,coverage_ratio,filtered_accuracy,passed_60pct,coverage_ok_50pct,selected_at_50pct_floor,coverage_ok_40pct,selected_at_40pct_floor,coverage_ok_30pct,selected_at_30pct_floor,coverage_ok_20pct,selected_at_20pct_floor
hourly,lightgbm,8,0.68,8262,4554,0.55119825708061,0.5074659639877032,False,True,False,True,False,True,False,True,False
hourly,lightgbm,8,0.69,8262,4347,0.5261437908496732,0.5077064642282033,False,True,False,True,False,True,False,True,False
hourly,lightgbm,8,0.7,8262,4157,0.5031469377874607,0.5111859514072649,False,True,False,True,False,True,False,True,False
hourly,lightgbm,8,0.71,8262,4005,0.48474945533769065,0.5126092384519351,False,False,False,True,False,True,False,True,False
hourly,lightgbm,8,0.72,8262,3836,0.4642943597191963,0.5127737226277372,False,False,False,True,False,True,False,True,False
hourly,lightgbm,8,0.73,8262,3643,0.44093439845073834,0.5135877024430414,False,False,False,True,False,True,False,True,False
hourly,lightgbm,8,0.74,8262,3464,0.4192689421447591,0.5173210161662818,False,False,False,True,False,True,False,True,False
hourly,lightgbm,8,0.75,8262,3294,0.39869281045751637,0.5166970248937462,False,False,False,False,False,True,False,True,False
hourly,lightgbm,8,0.76,8262,3110,0.37642217380779475,0.5183279742765273,False,False,False,False,False,True,False,True,False
hourly,lightgbm,8,0.77,8262,2940,0.35584604212055193,0.5197278911564626,False,False,False,False,False,True,False,True,False
hourly,lightgbm,8,0.78,8262,2771,0.33539094650205764,0.5214723926380368,False,False,False,False,False,True,False,True,False
hourly,lightgbm,8,0.79,8262,2597,0.3143306705398209,0.5202156334231806,False,False,False,False,False,True,False,True,False
hourly,lightgbm,8,0.8,8262,2432,0.2943597191963205,0.5180921052631579,False,False,False,False,False,False,False,True,False
hourly,lightgbm,8,0.81,8262,2264,0.27402565964657466,0.5225265017667845,False,False,False,False,False,False,False,True,False
hourly,lightgbm,8,0.82,8262,2103,0.25453885257806824,0.5240133143128863,False,False,False,False,False,False,False,True,False
hourly,lightgbm,8,0.83,8262,1930,0.23359961268458002,0.5310880829015544,False,False,False,False,False,False,False,True,False
hourly,lightgbm,8,0.84,8262,1737,0.210239651416122,0.5331030512377662,False,False,False,False,False,False,False,True,False
hourly,lightgbm,8,0.85,8262,1562,0.18905833938513678,0.5326504481434059,False,False,False,False,False,False,False,False,False
hourly,lightgbm,8,0.86,8262,1406,0.1701767126603728,0.5213371266002845,False,False,False,False,False,False,False,False,False
hourly,lightgbm,8,0.87,8262,1253,0.15165819414185427,0.5219473264166001,False,False,False,False,False,False,False,False,False
hourly,lightgbm,8,0.88,8262,1118,0.13531832486080853,0.5205724508050089,False,False,False,False,False,False,False,False,False
hourly,lightgbm,8,0.89,8262,974,0.11788913096102639,0.5143737166324436,False,False,False,False,False,False,False,False,False
hourly,lightgbm,8,0.9,8262,807,0.09767610748002904,0.5092936802973977,False,False,False,False,False,False,False,False,False
hourly,lightgbm,20,0.5,8310,8310,1.0,0.5032490974729242,False,True,False,True,False,True,False,True,False
hourly,lightgbm,20,0.51,8310,8176,0.9838748495788207,0.5040362035225049,False,True,False,True,False,True,False,True,False
hourly,lightgbm,20,0.52,8310,8015,0.9645006016847172,0.5039301310043668,False,True,False,True,False,True,False,True,False
hourly,lightgbm,20,0.53,8310,7873,0.9474127557160048,0.5053981963673314,False,True,False,True,False,True,False,True,False
hourly,lightgbm,20,0.54,8310,7710,0.927797833935018,0.5053177691309987,False,True,False,True,False,True,False,True,False
hourly,lightgbm,20,0.55,8310,7550,0.9085439229843562,0.5047682119205298,False,True,False,True,False,True,False,True,False
hourly,lightgbm,20,0.56,8310,7412,0.8919374247894103,0.5049919050188882,False,True,False,True,False,True,False,True,False
hourly,lightgbm,20,0.57,8310,7282,0.8762936221419976,0.5043943971436419,False,True,False,True,False,True,False,True,False
hourly,lightgbm,20,0.58,8310,7135,0.858604091456077,0.5051156271899089,False,True,False,True,False,True,False,True,False
hourly,lightgbm,20,0.59,8310,6986,0.8406738868832732,0.5051531634697968,False,True,False,True,False,True,False,True,False
hourly,lightgbm,20,0.6,8310,6831,0.8220216606498195,0.5053432879519836,False,True,False,True,False,True,False,True,False
hourly,lightgbm,20,0.61,8310,6676,0.8033694344163659,0.506141402037148,False,True,False,True,False,True,False,True,False
hourly,lightgbm,20,0.62,8310,6512,0.7836341756919374,0.504914004914005,False,True,False,True,False,True,False,True,False
hourly,lightgbm,20,0.63,8310,6365,0.7659446450060169,0.5057344854673999,False,True,False,True,False,True,False,True,False
hourly,lightgbm,20,0.64,8310,6225,0.7490974729241877,0.5079518072289156,False,True,False,True,False,True,False,True,False
hourly,lightgbm,20,0.65,8310,6076,0.7311672683513839,0.5078999341672152,False,True,False,True,False,True,False,True,False
hourly,lightgbm,20,0.66,8310,5944,0.7152827918170879,0.5068977119784657,False,True,False,True,False,True,False,True,False
hourly,lightgbm,20,0.67,8310,5802,0.6981949458483755,0.5091347811099621,False,True,False,True,False,True,False,True,False
hourly,lightgbm,20,0.68,8310,5658,0.6808664259927798,0.5077765995051254,False,True,False,True,False,True,False,True,False
hourly,lightgbm,20,0.69,8310,5490,0.6606498194945848,0.5060109289617486,False,True,False,True,False,True,False,True,False
hourly,lightgbm,20,0.7,8310,5330,0.641395908543923,0.5056285178236398,False,True,False,True,False,True,False,True,False
hourly,lightgbm,20,0.71,8310,5148,0.6194945848375452,0.5064102564102564,False,True,False,True,False,True,False,True,False
hourly,lightgbm,20,0.72,8310,4997,0.601323706377858,0.5045027016209725,False,True,False,True,False,True,False,True,False
hourly,lightgbm,20,0.73,8310,4842,0.5826714801444043,0.5037174721189591,False,True,False,True,False,True,False,True,False
hourly,lightgbm,20,0.74,8310,4675,0.562575210589651,0.5045989304812835,False,True,False,True,False,True,False,True,False
hourly,lightgbm,20,0.75,8310,4532,0.545367027677497,0.5044130626654898,False,True,False,True,False,True,False,True,False
hourly,lightgbm,20,0.76,8310,4381,0.5271961492178099,0.5026249714677015,False,True,False,True,False,True,False,True,False
hourly,lightgbm,20,0.77,8310,4233,0.5093862815884477,0.5031892274982283,False,True,False,True,False,True,False,True,False
hourly,lightgbm,20,0.78,8310,4083,0.49133574007220215,0.5025716385011021,False,False,False,True,False,True,False,True,False
hourly,lightgbm,20,0.79,8310,3937,0.4737665463297232,0.49911099822199645,False,False,False,True,False,True,False,True,False
hourly,lightgbm,20,0.8,8310,3771,0.45379061371841156,0.4977459559798462,False,False,False,True,False,True,False,True,False
hourly,lightgbm,20,0.81,8310,3594,0.43249097472924186,0.4977740678909293,False,False,False,True,False,True,False,True,False
hourly,lightgbm,20,0.82,8310,3416,0.41107099879663056,0.4997072599531616,False,False,False,True,False,True,False,True,False
hourly,lightgbm,20,0.83,8310,3209,0.38616125150421177,0.5007790588968526,False,False,False,False,False,True,False,True,False
hourly,lightgbm,20,0.84,8310,3018,0.3631768953068592,0.49734923790589797,False,False,False,False,False,True,False,True,False
hourly,lightgbm,20,0.85,8310,2822,0.3395908543922984,0.4961020552799433,False,False,False,False,False,True,False,True,False
hourly,lightgbm,20,0.86,8310,2648,0.3186522262334537,0.49206948640483383,False,False,False,False,False,True,False,True,False
hourly,lightgbm,20,0.87,8310,2449,0.294705174488568,0.4924458962841976,False,False,False,False,False,False,False,True,False
hourly,lightgbm,20,0.88,8310,2252,0.2709987966305656,0.4897868561278863,False,False,False,False,False,False,False,True,False
hourly,lightgbm,20,0.89,8310,2060,0.24789410348977137,0.49077669902912624,False,False,False,False,False,False,False,True,False
hourly,lightgbm,20,0.9,8310,1870,0.2250300842358604,0.4983957219251337,False,False,False,False,False,False,False,True,False
hourly,random_forest,1,0.5,7339,7339,1.0,0.5506199754734977,False,True,False,True,False,True,False,True,False
hourly,random_forest,1,0.51,7339,6811,0.928055593405096,0.5554250477169285,False,True,False,True,False,True,False,True,False
hourly,random_forest,1,0.52,7339,6303,0.8588363537266658,0.559574805648104,False,True,False,True,False,True,False,True,False
hourly,random_forest,1,0.53,7339,5743,0.782531680065404,0.5643391955423994,False,True,False,True,False,True,False,True,False
hourly,random_forest,1,0.54,7339,5234,0.7131761820411501,0.5672525792892625,False,True,False,True,False,True,False,True,False
hourly,random_forest,1,0.55,7339,4696,0.6398691919880093,0.5724020442930153,False,True,False,True,False,True,False,True,False
hourly,random_forest,1,0.56,7339,4191,0.57105872734705,0.5767120019088523,False,True,False,True,False,True,False,True,False
hourly,random_forest,1,0.57,7339,3750,0.5109687968388064,0.5816,False,True,False,True,False,True,False,True,False
hourly,random_forest,1,0.58,7339,3317,0.4519689330971522,0.5839614109134761,False,False,False,True,False,True,False,True,False
hourly,random_forest,1,0.59,7339,2906,0.395966752963619,0.588093599449415,False,False,False,False,False,True,False,True,False
hourly,random_forest,1,0.6,7339,2509,0.34187218967161737,0.5918692706257473,False,False,False,False,False,True,False,True,False
hourly,random_forest,1,0.61,7339,2168,0.29540809374574195,0.5931734317343174,False,False,False,False,False,False,False,True,False
hourly,random_forest,1,0.62,7339,1813,0.2470363809783349,0.5962493105350248,False,False,False,False,False,False,False,True,False
hourly,random_forest,1,0.63,7339,1509,0.20561384384793568,0.5990722332670643,False,False,False,False,False,False,False,True,False
hourly,random_forest,1,0.64,7339,1233,0.16800654040059954,0.6042173560421735,True,False,False,False,False,False,False,False,False
hourly,random_forest,1,0.65,7339,994,0.1354407957487396,0.6036217303822937,True,False,False,False,False,False,False,False,False
hourly,random_forest,1,0.66,7339,816,0.11118681019212427,0.616421568627451,True,False,False,False,False,False,False,False,False
hourly,random_forest,1,0.67,7339,664,0.09047554162692464,0.6265060240963856,True,False,False,False,False,False,False,False,False
hourly,random_forest,1,0.68,7339,561,0.07644093200708543,0.6363636363636364,True,False,False,False,False,False,False,False,False
hourly,random_forest,1,0.69,7339,486,0.0662215560703093,0.6337448559670782,True,False,False,False,False,False,False,False,False
hourly,random_forest,1,0.7,7339,406,0.05532088840441477,0.6403940886699507,True,False,False,False,False,False,False,False,False
hourly,random_forest,1,0.71,7339,322,0.043875187355225505,0.6335403726708074,True,False,False,False,False,False,False,False,False
hourly,random_forest,1,0.72,7339,263,0.035835944951628285,0.6311787072243346,True,False,False,False,False,False,False,False,False
hourly,random_forest,1,0.73,7339,208,0.028341735931325794,0.6490384615384616,True,False,False,False,False,False,False,False,False
hourly,random_forest,1,0.74,7339,156,0.021256301948494344,0.6602564102564102,True,False,False,False,False,False,False,False,False
hourly,random_forest,1,0.75,7339,102,0.013898351274015534,0.7156862745098039,True,False,False,False,False,False,False,False,False
hourly,random_forest,1,0.76,7339,77,0.010491892628423491,0.7142857142857143,True,False,False,False,False,False,False,False,False
hourly,random_forest,1,0.77,7339,54,0.007357950674478812,0.7222222222222222,True,False,False,False,False,False,False,False,False
hourly,random_forest,1,0.78,7339,43,0.005859108870418313,0.6976744186046512,True,False,False,False,False,False,False,False,False
hourly,random_forest,1,0.79,7339,29,0.00395149202888677,0.6896551724137931,True,False,False,False,False,False,False,False,False
hourly,random_forest,1,0.8,7339,17,0.0023163918790025887,0.7058823529411765,True,False,False,False,False,False,False,False,False
hourly,random_forest,1,0.81,7339,11,0.0014988418040604986,0.7272727272727273,True,False,False,False,False,False,False,False,False
hourly,random_forest,1,0.82,7339,7,0.0009538084207657719,0.7142857142857143,True,False,False,False,False,False,False,False,False
hourly,random_forest,1,0.83,7339,5,0.0006812917291184085,0.6,True,False,False,False,False,False,False,False,False
hourly,random_forest,1,0.84,7339,2,0.0002725166916473634,1.0,True,False,False,False,False,False,False,False,False
hourly,random_forest,1,0.85,7339,2,0.0002725166916473634,1.0,True,False,False,False,False,False,False,False,False
hourly,random_forest,1,0.86,7339,0,0.0,,False,False,False,False,False,False,False,False,False
hourly,random_forest,1,0.87,7339,0,0.0,,False,False,False,False,False,False,False,False,False
hourly,random_forest,1,0.88,7339,0,0.0,,False,False,False,False,False,False,False,False,False
hourly,random_forest,1,0.89,7339,0,0.0,,False,False,False,False,False,False,False,False,False
hourly,random_forest,1,0.9,7339,0,0.0,,False,False,False,False,False,False,False,False,False
hourly,random_forest,4,0.5,8075,8075,1.0,0.5157894736842106,False,True,False,True,False,True,False,True,False
hourly,random_forest,4,0.51,8075,7546,0.9344891640866873,0.5152398621786377,False,True,False,True,False,True,False,True,False
hourly,random_forest,4,0.52,8075,7020,0.8693498452012384,0.5148148148148148,False,True,False,True,False,True,False,True,False
hourly,random_forest,4,0.53,8075,6501,0.8050773993808049,0.5185356099061683,False,True,False,True,False,True,False,True,False
hourly,random_forest,4,0.54,8075,6043,0.748359133126935,0.5186165811682939,False,True,False,True,False,True,False,True,False
hourly,random_forest,4,0.55,8075,5526,0.6843343653250774,0.5218964893231994,False,True,False,True,False,True,False,True,False
hourly,random_forest,4,0.56,8075,5054,0.6258823529411764,0.5229521171349426,False,True,False,True,False,True,False,True,False
hourly,random_forest,4,0.57,8075,4602,0.5699071207430341,0.5256410256410257,False,True,False,True,False,True,False,True,False
hourly,random_forest,4,0.58,8075,4174,0.5169040247678018,0.5277910876856732,False,True,False,True,False,True,False,True,False
hourly,random_forest,4,0.59,8075,3773,0.4672445820433436,0.5284919162470183,False,False,False,True,False,True,False,True,False
hourly,random_forest,4,0.6,8075,3385,0.41919504643962846,0.530576070901034,False,False,False,True,False,True,False,True,False
hourly,random_forest,4,0.61,8075,3041,0.37659442724458203,0.5350213745478462,False,False,False,False,False,True,False,True,False
hourly,random_forest,4,0.62,8075,2680,0.3318885448916409,0.539179104477612,False,False,False,False,False,True,False,True,False
hourly,random_forest,4,0.63,8075,2328,0.28829721362229105,0.5378006872852233,False,False,False,False,False,False,False,True,False
hourly,random_forest,4,0.64,8075,2008,0.2486687306501548,0.5373505976095617,False,False,False,False,False,False,False,True,False
hourly,random_forest,4,0.65,8075,1705,0.21114551083591332,0.535483870967742,False,False,False,False,False,False,False,True,False
hourly,random_forest,4,0.66,8075,1459,0.1806811145510836,0.542837559972584,False,False,False,False,False,False,False,False,False
hourly,random_forest,4,0.67,8075,1217,0.15071207430340558,0.5398520953163517,False,False,False,False,False,False,False,False,False
hourly,random_forest,4,0.68,8075,1032,0.12780185758513932,0.5251937984496124,False,False,False,False,False,False,False,False,False
hourly,random_forest,4,0.69,8075,869,0.10761609907120744,0.525891829689298,False,False,False,False,False,False,False,False,False
hourly,random_forest,4,0.7,8075,763,0.09448916408668731,0.5111402359108781,False,False,False,False,False,False,False,False,False
hourly,random_forest,4,0.71,8075,629,0.07789473684210527,0.5182829888712241,False,False,False,False,False,False,False,False,False
hourly,random_forest,4,0.72,8075,533,0.0660061919504644,0.5121951219512195,False,False,False,False,False,False,False,False,False
hourly,random_forest,4,0.73,8075,430,0.05325077399380805,0.49767441860465117,False,False,False,False,False,False,False,False,False
hourly,random_forest,4,0.74,8075,336,0.041609907120743035,0.4791666666666667,False,False,False,False,False,False,False,False,False
hourly,random_forest,4,0.75,8075,279,0.03455108359133127,0.48028673835125446,False,False,False,False,False,False,False,False,False
hourly,random_forest,4,0.76,8075,239,0.02959752321981424,0.4686192468619247,False,False,False,False,False,False,False,False,False
hourly,random_forest,4,0.77,8075,197,0.024396284829721362,0.47715736040609136,False,False,False,False,False,False,False,False,False
hourly,random_forest,4,0.78,8075,148,0.018328173374613003,0.4797297297297297,False,False,False,False,False,False,False,False,False
hourly,random_forest,4,0.79,8075,109,0.0134984520123839,0.44954128440366975,False,False,False,False,False,False,False,False,False
hourly,random_forest,4,0.8,8075,77,0.009535603715170279,0.45454545454545453,False,False,False,False,False,False,False,False,False
hourly,random_forest,4,0.81,8075,59,0.007306501547987616,0.4406779661016949,False,False,False,False,False,False,False,False,False
hourly,random_forest,4,0.82,8075,44,0.005448916408668731,0.4772727272727273,False,False,False,False,False,False,False,False,False
hourly,random_forest,4,0.83,8075,26,0.0032198142414860682,0.5384615384615384,False,False,False,False,False,False,False,False,False
hourly,random_forest,4,0.84,8075,15,0.0018575851393188853,0.6,True,False,False,False,False,False,False,False,False
hourly,random_forest,4,0.85,8075,12,0.0014860681114551083,0.5833333333333334,False,False,False,False,False,False,False,False,False
hourly,random_forest,4,0.86,8075,9,0.0011145510835913312,0.6666666666666666,True,False,False,False,False,False,False,False,False
hourly,random_forest,4,0.87,8075,5,0.0006191950464396285,0.8,True,False,False,False,False,False,False,False,False
hourly,random_forest,4,0.88,8075,4,0.0004953560371517028,0.75,True,False,False,False,False,False,False,False,False
hourly,random_forest,4,0.89,8075,2,0.0002476780185758514,0.5,False,False,False,False,False,False,False,False,False
hourly,random_forest,4,0.9,8075,1,0.0001238390092879257,0.0,False,False,False,False,False,False,False,False,False
hourly,random_forest,8,0.5,8262,8262,1.0,0.5009682885499879,False,True,False,True,False,True,False,True,False
hourly,random_forest,8,0.51,8262,7807,0.9449285887194384,0.5031382092993467,False,True,False,True,False,True,False,True,False
hourly,random_forest,8,0.52,8262,7329,0.8870733478576616,0.5012962204939282,False,True,False,True,False,True,False,True,False
hourly,random_forest,8,0.53,8262,6853,0.8294601791333818,0.5010944112067708,False,True,False,True,False,True,False,True,False
hourly,random_forest,8,0.54,8262,6390,0.7734204793028322,0.5021909233176839,False,True,False,True,False,True,False,True,False
hourly,random_forest,8,0.55,8262,5939,0.7188332122972646,0.5042936521299882,False,True,False,True,False,True,False,True,False
hourly,random_forest,8,0.56,8262,5549,0.6716291454853547,0.5027932960893855,False,True,False,True,False,True,False,True,False
hourly,random_forest,8,0.57,8262,5140,0.6221253933672234,0.5075875486381323,False,True,False,True,False,True,False,True,False
hourly,random_forest,8,0.58,8262,4762,0.5763737593802953,0.5104997900041999,False,True,False,True,False,True,False,True,False
hourly,random_forest,8,0.59,8262,4370,0.5289276204308884,0.5141876430205949,False,True,False,True,False,True,False,True,False
hourly,random_forest,8,0.6,8262,4044,0.48946986201888165,0.515084075173096,False,False,False,True,False,True,False,True,False
hourly,random_forest,8,0.61,8262,3730,0.4514645364318567,0.5168900804289545,False,False,False,True,False,True,False,True,False
hourly,random_forest,8,0.62,8262,3452,0.4178165093197773,0.515063731170336,False,False,False,True,False,True,False,True,False
hourly,random_forest,8,0.63,8262,3143,0.3804163640764948,0.5221126312440344,False,False,False,False,False,True,False,True,False
hourly,random_forest,8,0.64,8262,2878,0.3483418058581457,0.527449617790132,False,False,False,False,False,True,False,True,False
hourly,random_forest,8,0.65,8262,2611,0.3160251755022997,0.532746074301034,False,False,False,False,False,True,False,True,False
hourly,random_forest,8,0.66,8262,2345,0.28382958121520213,0.5270788912579958,False,False,False,False,False,False,False,True,False
hourly,random_forest,8,0.67,8262,2084,0.25223916727184703,0.5345489443378119,False,False,False,False,False,False,False,True,False
hourly,random_forest,8,0.68,8262,1846,0.2234325829097071,0.5368364030335862,False,False,False,False,False,False,False,True,False
hourly,random_forest,8,0.69,8262,1612,0.19511014282256112,0.5415632754342432,False,False,False,False,False,False,False,False,False
hourly,random_forest,8,0.7,8262,1422,0.1721132897603486,0.5337552742616034,False,False,False,False,False,False,False,False,False
hourly,random_forest,8,0.71,8262,1235,0.1494795449043815,0.5279352226720648,False,False,False,False,False,False,False,False,False
hourly,random_forest,8,0.72,8262,1082,0.130961026385863,0.5304990757855823,False,False,False,False,False,False,False,False,False
hourly,random_forest,8,0.73,8262,920,0.11135318324860809,0.5184782608695652,False,False,False,False,False,False,False,False,False
hourly,random_forest,8,0.74,8262,758,0.09174534011135319,0.5105540897097626,False,False,False,False,False,False,False,False,False
hourly,random_forest,8,0.75,8262,637,0.07709997579278625,0.5227629513343799,False,False,False,False,False,False,False,False,False
hourly,random_forest,8,0.76,8262,539,0.06523844105543453,0.5213358070500927,False,False,False,False,False,False,False,False,False
hourly,random_forest,8,0.77,8262,448,0.0542241587993222,0.5178571428571429,False,False,False,False,False,False,False,False,False
hourly,random_forest,8,0.78,8262,366,0.04429920116194626,0.5327868852459017,False,False,False,False,False,False,False,False,False
hourly,random_forest,8,0.79,8262,303,0.036673928830791576,0.5544554455445545,False,False,False,False,False,False,False,False,False
hourly,random_forest,8,0.8,8262,230,0.02783829581215202,0.5347826086956522,False,False,False,False,False,False,False,False,False
hourly,random_forest,8,0.81,8262,185,0.022391672718470104,0.5243243243243243,False,False,False,False,False,False,False,False,False
hourly,random_forest,8,0.82,8262,153,0.018518518518518517,0.5098039215686274,False,False,False,False,False,False,False,False,False
hourly,random_forest,8,0.83,8262,114,0.013798111837327523,0.4824561403508772,False,False,False,False,False,False,False,False,False
hourly,random_forest,8,0.84,8262,86,0.010409101912369887,0.4883720930232558,False,False,False,False,False,False,False,False,False
hourly,random_forest,8,0.85,8262,65,0.007867344468651657,0.47692307692307695,False,False,False,False,False,False,False,False,False
hourly,random_forest,8,0.86,8262,49,0.005930767368675865,0.46938775510204084,False,False,False,False,False,False,False,False,False
hourly,random_forest,8,0.87,8262,35,0.004236262406197047,0.42857142857142855,False,False,False,False,False,False,False,False,False
hourly,random_forest,8,0.88,8262,23,0.002783829581215202,0.391304347826087,False,False,False,False,False,False,False,False,False
hourly,random_forest,8,0.89,8262,14,0.0016945049624788188,0.42857142857142855,False,False,False,False,False,False,False,False,False
hourly,random_forest,8,0.9,8262,7,0.0008472524812394094,0.42857142857142855,False,False,False,False,False,False,False,False,False
hourly,random_forest,20,0.5,8310,8310,1.0,0.49518652226233456,False,True,False,True,False,True,False,True,False
hourly,random_forest,20,0.51,8310,7992,0.9617328519855596,0.49537037037037035,False,True,False,True,False,True,False,True,False
hourly,random_forest,20,0.52,8310,7679,0.9240673886883273,0.49485610105482486,False,True,False,True,False,True,False,True,False
hourly,random_forest,20,0.53,8310,7373,0.8872442839951865,0.49518513495185135,False,True,False,True,False,True,False,True,False
hourly,random_forest,20,0.54,8310,7077,0.8516245487364621,0.4976685036032217,False,True,False,True,False,True,False,True,False
hourly,random_forest,20,0.55,8310,6782,0.8161251504211793,0.49660867000884695,False,True,False,True,False,True,False,True,False
hourly,random_forest,20,0.56,8310,6476,0.7793020457280385,0.4976837554045707,False,True,False,True,False,True,False,True,False
hourly,random_forest,20,0.57,8310,6197,0.7457280385078219,0.4965305793125706,False,True,False,True,False,True,False,True,False
hourly,random_forest,20,0.58,8310,5939,0.7146811070998796,0.49722175450412526,False,True,False,True,False,True,False,True,False
hourly,random_forest,20,0.59,8310,5634,0.6779783393501805,0.49733759318423854,False,True,False,True,False,True,False,True,False
hourly,random_forest,20,0.6,8310,5321,0.6403128760529483,0.4987784251080624,False,True,False,True,False,True,False,True,False
hourly,random_forest,20,0.61,8310,4994,0.6009626955475331,0.4969963956748098,False,True,False,True,False,True,False,True,False
hourly,random_forest,20,0.62,8310,4722,0.5682310469314079,0.4936467598475222,False,True,False,True,False,True,False,True,False
hourly,random_forest,20,0.63,8310,4434,0.5335740072202166,0.4923319801533604,False,True,False,True,False,True,False,True,False
hourly,random_forest,20,0.64,8310,4153,0.49975932611311674,0.4916927522273056,False,False,False,True,False,True,False,True,False
hourly,random_forest,20,0.65,8310,3872,0.46594464500601684,0.4922520661157025,False,False,False,True,False,True,False,True,False
hourly,random_forest,20,0.66,8310,3622,0.4358604091456077,0.49254555494202096,False,False,False,True,False,True,False,True,False
hourly,random_forest,20,0.67,8310,3359,0.4042117930204573,0.4906222089907711,False,False,False,True,False,True,False,True,False
hourly,random_forest,20,0.68,8310,3085,0.3712394705174489,0.48816855753646676,False,False,False,False,False,True,False,True,False
hourly,random_forest,20,0.69,8310,2859,0.344043321299639,0.4854844351171738,False,False,False,False,False,True,False,True,False
hourly,random_forest,20,0.7,8310,2619,0.3151624548736462,0.48148148148148145,False,False,False,False,False,True,False,True,False
hourly,random_forest,20,0.71,8310,2403,0.2891696750902527,0.4756554307116105,False,False,False,False,False,False,False,True,False
hourly,random_forest,20,0.72,8310,2175,0.26173285198555957,0.4735632183908046,False,False,False,False,False,False,False,True,False
hourly,random_forest,20,0.73,8310,1945,0.23405535499398314,0.4719794344473008,False,False,False,False,False,False,False,True,False
hourly,random_forest,20,0.74,8310,1732,0.20842358604091457,0.4647806004618938,False,False,False,False,False,False,False,True,False
hourly,random_forest,20,0.75,8310,1539,0.1851985559566787,0.46393762183235865,False,False,False,False,False,False,False,False,False
hourly,random_forest,20,0.76,8310,1362,0.16389891696750902,0.46255506607929514,False,False,False,False,False,False,False,False,False
hourly,random_forest,20,0.77,8310,1194,0.14368231046931407,0.466499162479062,False,False,False,False,False,False,False,False,False
hourly,random_forest,20,0.78,8310,1045,0.12575210589651023,0.46124401913875596,False,False,False,False,False,False,False,False,False
hourly,random_forest,20,0.79,8310,876,0.10541516245487365,0.4703196347031963,False,False,False,False,False,False,False,False,False
hourly,random_forest,20,0.8,8310,733,0.08820697954271961,0.47885402455661663,False,False,False,False,False,False,False,False,False
hourly,random_forest,20,0.81,8310,604,0.07268351383874849,0.49337748344370863,False,False,False,False,False,False,False,False,False
hourly,random_forest,20,0.82,8310,486,0.05848375451263538,0.4876543209876543,False,False,False,False,False,False,False,False,False
hourly,random_forest,20,0.83,8310,382,0.04596871239470517,0.46335078534031415,False,False,False,False,False,False,False,False,False
hourly,random_forest,20,0.84,8310,302,0.036341756919374246,0.45695364238410596,False,False,False,False,False,False,False,False,False
hourly,random_forest,20,0.85,8310,239,0.028760529482551145,0.4393305439330544,False,False,False,False,False,False,False,False,False
hourly,random_forest,20,0.86,8310,193,0.023225030084235862,0.40932642487046633,False,False,False,False,False,False,False,False,False
hourly,random_forest,20,0.87,8310,133,0.016004813477737665,0.39097744360902253,False,False,False,False,False,False,False,False,False
hourly,random_forest,20,0.88,8310,96,0.011552346570397111,0.375,False,False,False,False,False,False,False,False,False
hourly,random_forest,20,0.89,8310,55,0.006618531889290012,0.4,False,False,False,False,False,False,False,False,False
hourly,random_forest,20,0.9,8310,35,0.00421179302045728,0.4857142857142857,False,False,False,False,False,False,False,False,False
hourly,stacking,1,0.5,7339,7339,1.0,0.5559340509606213,False,True,False,True,False,True,False,True,False
hourly,stacking,1,0.51,7339,6709,0.9141572421310805,0.5598449843493815,False,True,False,True,False,True,False,True,False
hourly,stacking,1,0.52,7339,6018,0.8200027251669165,0.564473246925889,False,True,False,True,False,True,False,True,False
hourly,stacking,1,0.53,7339,5227,0.7122223736203842,0.5701167017409604,False,True,False,True,False,True,False,True,False
hourly,stacking,1,0.54,7339,4519,0.6157514647772176,0.5726930736888692,False,True,False,True,False,True,False,True,False
hourly,stacking,1,0.55,7339,3782,0.5153290639051642,0.5817028027498677,False,True,False,True,False,True,False,True,False
hourly,stacking,1,0.56,7339,3019,0.41136394604169507,0.5905929115601193,False,False,False,True,False,True,False,True,False
hourly,stacking,1,0.57,7339,2297,0.3129854203569969,0.6003482803656944,True,False,False,False,False,True,False,True,False
hourly,stacking,1,0.58,7339,1808,0.2463550892492165,0.6073008849557522,True,False,False,False,False,False,False,True,False
hourly,stacking,1,0.59,7339,1423,0.19389562610709907,0.6156008432888265,True,False,False,False,False,False,False,False,False
hourly,stacking,1,0.6,7339,1047,0.14266248807739473,0.6150907354345749,True,False,False,False,False,False,False,False,False
hourly,stacking,1,0.61,7339,808,0.11009674342553481,0.6212871287128713,True,False,False,False,False,False,False,False,False
hourly,stacking,1,0.62,7339,672,0.0915656083935141,0.6294642857142857,True,False,False,False,False,False,False,False,False
hourly,stacking,1,0.63,7339,566,0.07712222373620384,0.6307420494699647,True,False,False,False,False,False,False,False,False
hourly,stacking,1,0.64,7339,466,0.06349638915383567,0.628755364806867,True,False,False,False,False,False,False,False,False
hourly,stacking,1,0.65,7339,382,0.05205068810464641,0.612565445026178,True,False,False,False,False,False,False,False,False
hourly,stacking,1,0.66,7339,301,0.041013762092928195,0.6146179401993356,True,False,False,False,False,False,False,False,False
hourly,stacking,1,0.67,7339,242,0.03297451968933097,0.6363636363636364,True,False,False,False,False,False,False,False,False
