seed,seed_dir,command,status,return_code,started_at,completed_at,duration_seconds,was_complete_before_run,required_files_present,error_message
798,artifacts\quant_core_repeated_seed_1000_smoke\seed_000798,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 798 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000798 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:23:25.540327+00:00,2026-04-30T12:23:35.879569+00:00,10.339242999994894,False,True,
799,artifacts\quant_core_repeated_seed_1000_smoke\seed_000799,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 799 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000799 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:23:35.879792+00:00,2026-04-30T12:23:48.249923+00:00,12.370133700023871,False,True,
800,artifacts\quant_core_repeated_seed_1000_smoke\seed_000800,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 800 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000800 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:23:48.250131+00:00,2026-04-30T12:23:59.006271+00:00,10.756140599987702,False,True,
801,artifacts\quant_core_repeated_seed_1000_smoke\seed_000801,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 801 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000801 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:23:59.006463+00:00,2026-04-30T12:24:09.710887+00:00,10.704426200012676,False,True,
802,artifacts\quant_core_repeated_seed_1000_smoke\seed_000802,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 802 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000802 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:24:09.711090+00:00,2026-04-30T12:24:20.134807+00:00,10.423719500016887,False,True,
803,artifacts\quant_core_repeated_seed_1000_smoke\seed_000803,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 803 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000803 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:24:20.135001+00:00,2026-04-30T12:24:30.745902+00:00,10.610902999993414,False,True,
804,artifacts\quant_core_repeated_seed_1000_smoke\seed_000804,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 804 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000804 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:24:30.746115+00:00,2026-04-30T12:24:41.142021+00:00,10.395907999976771,False,True,
805,artifacts\quant_core_repeated_seed_1000_smoke\seed_000805,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 805 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000805 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:24:41.142218+00:00,2026-04-30T12:24:51.495856+00:00,10.353639000008116,False,True,
806,artifacts\quant_core_repeated_seed_1000_smoke\seed_000806,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 806 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000806 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:24:51.496056+00:00,2026-04-30T12:25:02.971282+00:00,11.475226999988081,False,True,
807,artifacts\quant_core_repeated_seed_1000_smoke\seed_000807,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 807 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000807 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:25:02.971487+00:00,2026-04-30T12:25:13.474951+00:00,10.50346529998933,False,True,
808,artifacts\quant_core_repeated_seed_1000_smoke\seed_000808,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 808 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000808 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:25:13.475142+00:00,2026-04-30T12:25:23.875381+00:00,10.400242100004107,False,True,
809,artifacts\quant_core_repeated_seed_1000_smoke\seed_000809,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 809 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000809 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:25:23.875576+00:00,2026-04-30T12:25:34.339932+00:00,10.464357700024266,False,True,
810,artifacts\quant_core_repeated_seed_1000_smoke\seed_000810,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 810 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000810 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:25:34.340124+00:00,2026-04-30T12:25:45.017714+00:00,10.677592399995774,False,True,
811,artifacts\quant_core_repeated_seed_1000_smoke\seed_000811,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 811 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000811 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:25:45.017904+00:00,2026-04-30T12:25:56.419490+00:00,11.401587500004098,False,True,
812,artifacts\quant_core_repeated_seed_1000_smoke\seed_000812,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 812 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000812 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:25:56.419680+00:00,2026-04-30T12:26:06.897591+00:00,10.477912500005914,False,True,
813,artifacts\quant_core_repeated_seed_1000_smoke\seed_000813,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 813 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000813 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:26:06.897790+00:00,2026-04-30T12:26:17.250911+00:00,10.353122699976666,False,True,
814,artifacts\quant_core_repeated_seed_1000_smoke\seed_000814,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 814 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000814 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:26:17.251102+00:00,2026-04-30T12:26:27.710231+00:00,10.459130900009768,False,True,
815,artifacts\quant_core_repeated_seed_1000_smoke\seed_000815,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 815 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000815 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:26:27.710432+00:00,2026-04-30T12:26:38.000621+00:00,10.290189799998188,False,True,
816,artifacts\quant_core_repeated_seed_1000_smoke\seed_000816,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 816 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000816 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:26:38.000814+00:00,2026-04-30T12:26:48.452731+00:00,10.451919300016016,False,True,
817,artifacts\quant_core_repeated_seed_1000_smoke\seed_000817,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 817 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000817 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:26:48.452928+00:00,2026-04-30T12:26:58.676202+00:00,10.223276000004262,False,True,
818,artifacts\quant_core_repeated_seed_1000_smoke\seed_000818,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 818 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000818 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:26:58.676418+00:00,2026-04-30T12:27:09.216178+00:00,10.539762100001099,False,True,
819,artifacts\quant_core_repeated_seed_1000_smoke\seed_000819,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 819 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000819 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:27:09.216400+00:00,2026-04-30T12:27:19.602045+00:00,10.38564639998367,False,True,
820,artifacts\quant_core_repeated_seed_1000_smoke\seed_000820,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 820 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000820 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:27:19.602232+00:00,2026-04-30T12:27:29.801956+00:00,10.199726199993165,False,True,
821,artifacts\quant_core_repeated_seed_1000_smoke\seed_000821,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 821 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000821 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:27:29.802146+00:00,2026-04-30T12:27:40.732749+00:00,10.93060439999681,False,True,
822,artifacts\quant_core_repeated_seed_1000_smoke\seed_000822,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 822 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000822 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:27:40.733048+00:00,2026-04-30T12:27:51.290524+00:00,10.55747749999864,False,True,
823,artifacts\quant_core_repeated_seed_1000_smoke\seed_000823,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 823 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000823 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:27:51.290840+00:00,2026-04-30T12:28:01.705345+00:00,10.414506600005552,False,True,
824,artifacts\quant_core_repeated_seed_1000_smoke\seed_000824,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 824 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000824 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:28:01.705537+00:00,2026-04-30T12:28:12.120073+00:00,10.414538700017147,False,True,
825,artifacts\quant_core_repeated_seed_1000_smoke\seed_000825,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 825 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000825 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:28:12.120269+00:00,2026-04-30T12:28:22.490419+00:00,10.370151499984786,False,True,
826,artifacts\quant_core_repeated_seed_1000_smoke\seed_000826,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 826 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000826 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:28:22.490616+00:00,2026-04-30T12:28:32.634745+00:00,10.144129899999825,False,True,
827,artifacts\quant_core_repeated_seed_1000_smoke\seed_000827,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 827 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000827 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:28:32.634940+00:00,2026-04-30T12:28:44.313252+00:00,11.678314199991291,False,True,
828,artifacts\quant_core_repeated_seed_1000_smoke\seed_000828,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 828 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000828 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:28:44.313482+00:00,2026-04-30T12:28:54.746037+00:00,10.432556699990528,False,True,
829,artifacts\quant_core_repeated_seed_1000_smoke\seed_000829,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 829 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000829 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:28:54.746233+00:00,2026-04-30T12:29:05.307360+00:00,10.561129100009566,False,True,
830,artifacts\quant_core_repeated_seed_1000_smoke\seed_000830,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 830 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000830 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:29:05.307562+00:00,2026-04-30T12:29:16.316267+00:00,11.008706699998584,False,True,
831,artifacts\quant_core_repeated_seed_1000_smoke\seed_000831,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 831 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000831 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:29:16.316460+00:00,2026-04-30T12:29:28.102131+00:00,11.78567420001491,False,True,
832,artifacts\quant_core_repeated_seed_1000_smoke\seed_000832,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 832 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000832 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:29:28.102328+00:00,2026-04-30T12:29:38.899757+00:00,10.797430499980692,False,True,
833,artifacts\quant_core_repeated_seed_1000_smoke\seed_000833,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 833 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000833 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:29:38.899956+00:00,2026-04-30T12:29:49.464101+00:00,10.564146799995797,False,True,
834,artifacts\quant_core_repeated_seed_1000_smoke\seed_000834,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 834 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000834 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:29:49.464311+00:00,2026-04-30T12:30:00.816765+00:00,11.352456100023119,False,True,
835,artifacts\quant_core_repeated_seed_1000_smoke\seed_000835,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 835 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000835 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:30:00.817039+00:00,2026-04-30T12:30:11.187629+00:00,10.370591300015803,False,True,
836,artifacts\quant_core_repeated_seed_1000_smoke\seed_000836,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 836 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000836 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:30:11.187842+00:00,2026-04-30T12:30:22.830610+00:00,11.642769700003555,False,True,
837,artifacts\quant_core_repeated_seed_1000_smoke\seed_000837,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 837 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000837 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:30:22.830803+00:00,2026-04-30T12:30:34.441010+00:00,11.610208300000522,False,True,
838,artifacts\quant_core_repeated_seed_1000_smoke\seed_000838,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 838 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000838 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:30:34.441202+00:00,2026-04-30T12:30:45.630141+00:00,11.188941200001864,False,True,
839,artifacts\quant_core_repeated_seed_1000_smoke\seed_000839,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 839 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000839 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:30:45.630341+00:00,2026-04-30T12:30:57.608371+00:00,11.978031699982239,False,True,
840,artifacts\quant_core_repeated_seed_1000_smoke\seed_000840,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 840 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000840 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:30:57.608576+00:00,2026-04-30T12:31:09.375416+00:00,11.766841800010297,False,True,
841,artifacts\quant_core_repeated_seed_1000_smoke\seed_000841,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 841 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000841 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:31:09.375658+00:00,2026-04-30T12:31:19.951715+00:00,10.576059300015913,False,True,
842,artifacts\quant_core_repeated_seed_1000_smoke\seed_000842,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 842 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000842 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:31:19.951913+00:00,2026-04-30T12:31:30.371866+00:00,10.419955200020922,False,True,
843,artifacts\quant_core_repeated_seed_1000_smoke\seed_000843,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 843 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000843 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:31:30.372083+00:00,2026-04-30T12:31:40.912802+00:00,10.540720099990722,False,True,
844,artifacts\quant_core_repeated_seed_1000_smoke\seed_000844,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 844 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000844 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:31:40.913004+00:00,2026-04-30T12:31:52.461756+00:00,11.548754199990071,False,True,
845,artifacts\quant_core_repeated_seed_1000_smoke\seed_000845,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 845 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000845 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:31:52.461969+00:00,2026-04-30T12:32:02.978923+00:00,10.516955700004473,False,True,
846,artifacts\quant_core_repeated_seed_1000_smoke\seed_000846,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 846 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000846 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:32:02.979120+00:00,2026-04-30T12:32:13.283001+00:00,10.303882600012003,False,True,
847,artifacts\quant_core_repeated_seed_1000_smoke\seed_000847,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 847 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000847 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:32:13.283221+00:00,2026-04-30T12:32:24.590949+00:00,11.3077309000073,False,True,
848,artifacts\quant_core_repeated_seed_1000_smoke\seed_000848,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 848 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000848 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:32:24.591143+00:00,2026-04-30T12:32:34.992102+00:00,10.400960900005884,False,True,
849,artifacts\quant_core_repeated_seed_1000_smoke\seed_000849,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 849 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000849 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:32:34.992297+00:00,2026-04-30T12:32:45.506982+00:00,10.514687099988805,False,True,
850,artifacts\quant_core_repeated_seed_1000_smoke\seed_000850,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 850 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000850 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:32:45.507181+00:00,2026-04-30T12:32:56.161024+00:00,10.65384450001875,False,True,
851,artifacts\quant_core_repeated_seed_1000_smoke\seed_000851,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 851 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000851 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:32:56.161220+00:00,2026-04-30T12:33:06.452190+00:00,10.290970999980345,False,True,
852,artifacts\quant_core_repeated_seed_1000_smoke\seed_000852,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 852 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000852 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:33:06.452388+00:00,2026-04-30T12:33:16.899007+00:00,10.446621300012339,False,True,
853,artifacts\quant_core_repeated_seed_1000_smoke\seed_000853,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 853 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000853 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:33:16.899205+00:00,2026-04-30T12:33:27.372488+00:00,10.473285200016107,False,True,
854,artifacts\quant_core_repeated_seed_1000_smoke\seed_000854,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 854 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000854 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:33:27.374663+00:00,2026-04-30T12:33:38.746819+00:00,11.37215730000753,False,True,
855,artifacts\quant_core_repeated_seed_1000_smoke\seed_000855,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 855 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000855 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:33:38.747009+00:00,2026-04-30T12:33:49.156749+00:00,10.409741199982818,False,True,
856,artifacts\quant_core_repeated_seed_1000_smoke\seed_000856,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 856 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000856 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:33:49.176032+00:00,2026-04-30T12:34:00.790344+00:00,11.61431210002047,False,True,
857,artifacts\quant_core_repeated_seed_1000_smoke\seed_000857,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 857 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000857 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:34:00.790538+00:00,2026-04-30T12:34:11.213554+00:00,10.423017799999798,False,True,
858,artifacts\quant_core_repeated_seed_1000_smoke\seed_000858,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 858 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000858 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:34:11.213755+00:00,2026-04-30T12:34:22.686904+00:00,11.473152000020491,False,True,
859,artifacts\quant_core_repeated_seed_1000_smoke\seed_000859,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 859 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000859 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:34:22.687117+00:00,2026-04-30T12:34:34.261549+00:00,11.574434200010728,False,True,
860,artifacts\quant_core_repeated_seed_1000_smoke\seed_000860,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 860 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000860 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:34:34.261755+00:00,2026-04-30T12:34:45.824019+00:00,11.562265299988212,False,True,
861,artifacts\quant_core_repeated_seed_1000_smoke\seed_000861,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 861 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000861 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:34:45.824212+00:00,2026-04-30T12:34:56.274750+00:00,10.450540899997577,False,True,
862,artifacts\quant_core_repeated_seed_1000_smoke\seed_000862,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 862 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000862 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:34:56.274956+00:00,2026-04-30T12:35:06.692331+00:00,10.417377700010547,False,True,
863,artifacts\quant_core_repeated_seed_1000_smoke\seed_000863,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 863 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000863 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:35:06.692529+00:00,2026-04-30T12:35:17.183318+00:00,10.490791300020646,False,True,
864,artifacts\quant_core_repeated_seed_1000_smoke\seed_000864,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 864 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000864 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:35:17.183511+00:00,2026-04-30T12:35:27.680901+00:00,10.497391899989452,False,True,
865,artifacts\quant_core_repeated_seed_1000_smoke\seed_000865,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 865 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000865 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:35:27.681100+00:00,2026-04-30T12:35:38.168221+00:00,10.48712199999136,False,True,
866,artifacts\quant_core_repeated_seed_1000_smoke\seed_000866,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 866 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000866 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:35:38.168422+00:00,2026-04-30T12:35:48.511768+00:00,10.343347199988784,False,True,
867,artifacts\quant_core_repeated_seed_1000_smoke\seed_000867,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 867 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000867 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:35:48.511971+00:00,2026-04-30T12:35:59.307899+00:00,10.795929900021292,False,True,
868,artifacts\quant_core_repeated_seed_1000_smoke\seed_000868,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 868 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000868 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:35:59.308102+00:00,2026-04-30T12:36:09.727117+00:00,10.419016500003636,False,True,
869,artifacts\quant_core_repeated_seed_1000_smoke\seed_000869,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 869 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000869 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:36:09.727313+00:00,2026-04-30T12:36:20.725974+00:00,10.998663600010332,False,True,
870,artifacts\quant_core_repeated_seed_1000_smoke\seed_000870,C:\Users\luong\.venv\Scripts\python.exe scripts\run_quant_core.py --seed 870 --output-dir artifacts\quant_core_repeated_seed_1000_smoke\seed_000870 --preset smoke --run-mode research_core --max-workers 1,completed,0.0,2026-04-30T12:36:20.726178+00:00,2026-04-30T12:36:31.885122+00:00,11.158945300005144,False,True,
