date,advancers,decliners,unchanged,net_advancers,advance_decline_ratio,market_breadth,breadth_member_count,pct_above_ma20,pct_above_ma50,new_highs_252,new_lows_252,up_volume,down_volume,advancing_share,declining_share,new_high_low_spread,up_down_volume_ratio
2025-04-01,488,292,456,196,1.6712328767123288,0.2512820512820513,1236.0,0.3363711681855841,,0.0,0.0,429600592.0,91595839.0,0.3948220064724919,0.23624595469255663,0.0,4.690175849581988
2025-04-02,388,365,506,23,1.063013698630137,0.03054448871181939,1259.0,0.3601312551271534,,0.0,0.0,442690310.0,209535732.0,0.30818109610802225,0.28991262907069104,0.0,2.1127198963850233
2025-04-03,83,924,268,-841,0.08982683982683982,-0.8351539225422046,1275.0,0.16260162601626016,,0.0,0.0,3808066.0,1865037372.0,0.06509803921568627,0.7247058823529412,0.0,0.0020418175298634175
2025-04-04,322,664,370,-342,0.48493975903614456,-0.34685598377281945,1356.0,0.15508885298869143,,0.0,0.0,436631500.0,1521636668.0,0.2374631268436578,0.4896755162241888,0.0,0.2869485923823702
2025-04-08,75,874,300,-799,0.08581235697940504,-0.8419388830347735,1249.0,0.11183673469387755,,0.0,0.0,2577424.0,1148467598.0,0.0600480384307446,0.699759807846277,0.0,0.002244228748367353
2025-04-09,280,587,389,-307,0.47700170357751276,-0.35409457900807384,1256.0,0.11841038118410381,,0.0,0.0,135159161.0,1474983506.0,0.2229299363057325,0.46735668789808915,0.0,0.09163435418104261
2025-04-10,966,72,248,894,13.416666666666666,0.861271676300578,1286.0,0.25100240577385724,,0.0,0.0,296617688.0,4042724.0,0.7511664074650077,0.05598755832037325,0.0,73.37074902961469
2025-04-11,598,339,407,259,1.7640117994100295,0.27641408751334046,1344.0,0.2560581583198708,,0.0,0.0,1699579049.0,80765893.0,0.44494047619047616,0.25223214285714285,0.0,21.043276881740166
2025-04-14,492,362,396,130,1.3591160220994476,0.1522248243559719,1250.0,0.2569558101472995,,0.0,0.0,695864837.0,235494732.0,0.3936,0.2896,0.0,2.9549061717440033
2025-04-15,247,573,433,-326,0.43106457242582896,-0.3975609756097561,1253.0,0.24143556280587275,,0.0,0.0,298697363.0,713519872.0,0.1971268954509178,0.4573024740622506,0.0,0.41862514937775974
2025-04-16,306,503,430,-197,0.6083499005964215,-0.24351050679851668,1239.0,0.24200164068908941,,0.0,0.0,278369833.0,468480485.0,0.2469733656174334,0.4059725585149314,0.0,0.5941972865742743
2025-04-17,437,314,487,123,1.39171974522293,0.16378162450066577,1238.0,0.25,,0.0,0.0,521339728.0,102505973.0,0.3529886914378029,0.25363489499192243,0.0,5.085944874646476
2025-04-18,579,295,462,284,1.9627118644067796,0.32494279176201374,1336.0,0.3008921330089213,,0.0,0.0,812469664.0,175114656.0,0.4333832335329341,0.22080838323353294,0.0,4.639644005582262
2025-04-21,287,504,435,-217,0.5694444444444444,-0.2743362831858407,1226.0,0.2906688687035508,,0.0,0.0,320593116.0,478094961.0,0.23409461663947798,0.4110929853181077,0.0,0.6705636790846662
2025-04-22,196,677,371,-481,0.2895125553914328,-0.5509736540664376,1244.0,0.24388254486133767,,0.0,0.0,336309381.0,1139961506.0,0.15755627009646303,0.5442122186495176,0.0,0.29501819072827534
2025-04-23,662,167,416,495,3.964071856287425,0.5971049457177322,1245.0,0.3306188925081433,,0.0,0.0,646917850.0,163490656.0,0.5317269076305221,0.13413654618473897,0.0,3.956910234674207
2025-04-24,425,307,500,118,1.3843648208469055,0.16120218579234974,1232.0,0.3542009884678748,0.25181818181818183,0.0,0.0,440117439.0,298407262.0,0.3449675324675325,0.24918831168831168,0.0,1.4748884998649932
2025-04-25,439,377,510,62,1.1644562334217508,0.07598039215686274,1326.0,0.3843042071197411,0.26964285714285713,0.0,0.0,371012781.0,424334536.0,0.3310708898944193,0.28431372549019607,0.0,0.8743402893796041
2025-04-28,400,386,453,14,1.0362694300518134,0.017811704834605598,1239.0,0.4331419196062346,0.2748898678414097,0.0,0.0,358766059.0,208282176.0,0.3228410008071025,0.3115415657788539,0.0,1.72250005204478
2025-04-29,423,360,459,63,1.175,0.08045977011494253,1242.0,0.4906122448979592,0.2955145118733509,0.0,0.0,226953391.0,292978432.0,0.34057971014492755,0.2898550724637681,0.0,0.7746419743279942
2025-05-05,498,294,452,204,1.6938775510204083,0.25757575757575757,1244.0,0.5656071719641402,0.3043859649122807,0.0,0.0,498889918.0,77636333.0,0.4003215434083601,0.23633440514469453,0.0,6.425985086132288
2025-05-06,404,372,471,32,1.086021505376344,0.041237113402061855,1247.0,0.5909090909090909,0.30332167832167833,0.0,0.0,380925455.0,355866129.0,0.3239775461106656,0.2983159582999198,0.0,1.0704178452453956
2025-05-07,435,359,449,76,1.2116991643454038,0.09571788413098237,1243.0,0.6216436126932465,0.32003469210754554,0.0,0.0,476520208.0,232695774.0,0.3499597747385358,0.28881737731295254,0.0,2.0478249338554813
2025-05-08,483,294,471,189,1.6428571428571428,0.24324324324324326,1248.0,0.6336311941510967,0.3197219808861859,0.0,0.0,704426401.0,113140203.0,0.3870192307692308,0.23557692307692307,0.0,6.2261369727257785
2025-05-09,367,456,505,-89,0.8048245614035088,-0.10814094775212636,1328.0,0.6152597402597403,0.32269197584124243,0.0,0.0,295978278.0,314995029.0,0.276355421686747,0.3433734939759036,0.0,0.939628409183562
2025-05-12,497,287,461,210,1.7317073170731707,0.26785714285714285,1245.0,0.6165718927701056,0.33190025795356837,0.0,0.0,713186541.0,157291822.0,0.39919678714859436,0.23052208835341365,0.0,4.534161610767024
2025-05-13,484,304,467,180,1.5921052631578947,0.22842639593908629,1255.0,0.6257073565076798,0.3578767123287671,0.0,0.0,657981073.0,256098723.0,0.3856573705179283,0.24223107569721117,0.0,2.569247770126523
2025-05-14,430,350,469,80,1.2285714285714286,0.10256410256410256,1249.0,0.635702746365105,0.38461538461538464,119.0,85.0,713322787.0,208791375.0,0.344275420336269,0.28022417934347477,0.02722177742193755,3.4164379970197523
2025-05-15,396,387,457,9,1.0232558139534884,0.011494252873563218,1240.0,0.656934306569343,0.3996584116140051,101.0,93.0,797806881.0,275701559.0,0.3193548387096774,0.31209677419354837,0.0064516129032258064,2.8937336585753584
2025-05-16,362,486,484,-124,0.7448559670781894,-0.14622641509433962,1332.0,0.6311541565778854,0.3923404255319149,104.0,87.0,321203234.0,616926072.0,0.27177177177177175,0.36486486486486486,0.012762762762762763,0.5206510935073595
2025-05-19,305,485,457,-180,0.6288659793814433,-0.22784810126582278,1247.0,0.6040650406504066,0.39608177172061326,109.0,86.0,300482537.0,597382040.0,0.24458700882117082,0.38893344025661586,0.018444266238973536,0.5029989468715865
2025-05-20,432,346,466,86,1.2485549132947977,0.11053984575835475,1244.0,0.6106122448979592,0.4030742954739539,108.0,87.0,613733326.0,166060049.0,0.34726688102893893,0.27813504823151125,0.016881028938906754,3.6958517698618767
2025-05-21,344,448,452,-104,0.7678571428571429,-0.13131313131313133,1244.0,0.5993485342019544,0.4020442930153322,112.0,82.0,699143622.0,314073342.0,0.2765273311897106,0.36012861736334406,0.024115755627009645,2.2260520983662473
2025-05-22,283,513,440,-230,0.5516569200779727,-0.2889447236180904,1236.0,0.5514705882352942,0.3946917808219178,115.0,81.0,472284531.0,702530141.0,0.22896440129449838,0.41504854368932037,0.02750809061488673,0.6722623036895438
2025-05-23,410,425,490,-15,0.9647058823529412,-0.017964071856287425,1325.0,0.5239642567018684,0.40627650551314676,105.0,80.0,351700976.0,324068850.0,0.30943396226415093,0.32075471698113206,0.018867924528301886,1.0852662204343306
2025-05-26,531,242,443,289,2.1942148760330578,0.3738680465717982,1216.0,0.5700082850041425,0.4629948364888124,105.0,78.0,945324545.0,132084769.0,0.43667763157894735,0.19901315789473684,0.022203947368421052,7.156953463726011
2025-05-27,522,286,425,236,1.8251748251748252,0.29207920792079206,1233.0,0.6085176085176085,0.5064377682403434,119.0,75.0,910104145.0,198571090.0,0.4233576642335766,0.23195458231954583,0.035685320356853206,4.583266098806226
2025-05-28,404,402,418,2,1.0049751243781095,0.0024813895781637717,1224.0,0.6222222222222222,0.527038626609442,113.0,68.0,442588996.0,457893230.0,0.3300653594771242,0.3284313725490196,0.03676470588235294,0.9665768502408302
2025-05-29,401,382,431,19,1.049738219895288,0.024265644955300127,1214.0,0.6031613976705491,0.5497835497835498,106.0,67.0,545287459.0,431564646.0,0.33031301482701814,0.31466227347611203,0.03212520593080725,1.2635128110100102
2025-05-30,316,554,434,-238,0.5703971119133574,-0.2735632183908046,1304.0,0.5587748344370861,0.5236864771748493,108.0,66.0,307409272.0,731774548.0,0.24233128834355827,0.42484662576687116,0.032208588957055216,0.42008740648356085
2025-06-02,450,350,411,100,1.2857142857142858,0.125,1211.0,0.5691666666666667,0.5543006081668115,100.0,73.0,763376629.0,186039520.0,0.37159372419488024,0.28901734104046245,0.022295623451692816,4.10330358302365
2025-06-03,454,310,442,144,1.4645161290322581,0.18848167539267016,1206.0,0.6046901172529313,0.6033129904097646,92.0,57.0,927219552.0,237118860.0,0.37645107794361526,0.2570480928689884,0.02902155887230514,3.9103576661932333
2025-06-04,376,383,451,-7,0.9817232375979112,-0.00922266139657444,1210.0,0.6121768140116765,0.6211989574283232,101.0,59.0,530710768.0,423702697.0,0.31074380165289256,0.3165289256198347,0.03471074380165289,1.252554613783825
2025-06-05,365,401,417,-36,0.9102244389027432,-0.04699738903394256,1183.0,0.5977891156462585,0.6248904469763366,94.0,62.0,306112609.0,562641902.0,0.30853761622992393,0.3389687235841082,0.027049873203719356,0.54406294289827
2025-06-06,267,555,440,-288,0.4810810810810811,-0.35036496350364965,1262.0,0.5283657917019475,0.5845749342681859,84.0,60.0,246089430.0,672418272.0,0.2115689381933439,0.4397781299524564,0.01901743264659271,0.3659767145649486
2025-06-09,263,518,385,-255,0.5077220077220077,-0.3265044814340589,1166.0,0.451473136915078,0.5506216696269982,69.0,58.0,247896153.0,555938524.0,0.225557461406518,0.444253859348199,0.009433962264150943,0.4459056933424531
2025-06-10,376,336,460,40,1.119047619047619,0.056179775280898875,1172.0,0.4738197424892704,0.5781527531083481,72.0,61.0,411600322.0,312292599.0,0.32081911262798635,0.28668941979522183,0.00938566552901024,1.3179957620449405
2025-06-11,358,337,473,21,1.0623145400593472,0.030215827338129497,1168.0,0.48398268398268396,0.5896980461811723,69.0,58.0,333302117.0,245612116.0,0.3065068493150685,0.288527397260274,0.009417808219178082,1.3570263651000019
2025-06-12,486,247,451,239,1.9676113360323886,0.32605729877216916,1184.0,0.5312232677502139,0.6415425065731815,81.0,52.0,678297637.0,57315698.0,0.41047297297297297,0.20861486486486486,0.024493243243243243,11.83441292122099
2025-06-13,249,610,408,-361,0.4081967213114754,-0.420256111757858,1267.0,0.42675698560541914,0.5919439579684763,67.0,56.0,332030561.0,1026196931.0,0.19652722967640096,0.48145224940805054,0.008681925808997633,0.32355442797557926
2025-06-16,511,234,419,277,2.1837606837606836,0.3718120805369127,1164.0,0.48658008658008656,0.6186666666666667,79.0,54.0,812067942.0,44007912.0,0.43900343642611683,0.20103092783505155,0.02147766323024055,18.452771447097966
2025-06-17,422,321,435,101,1.3146417445482865,0.13593539703903096,1178.0,0.48412017167381977,0.6428571428571429,97.0,50.0,534829979.0,250366060.0,0.35823429541595925,0.27249575551782684,0.039898132427843805,2.1361920181992717
2025-06-18,307,390,461,-83,0.7871794871794872,-0.11908177905308465,1158.0,0.4795829713292789,0.6464826357969724,85.0,49.0,385826665.0,415127911.0,0.2651122625215889,0.33678756476683935,0.031088082901554404,0.9294163431954832
2025-06-19,323,400,439,-77,0.8075,-0.10650069156293222,1162.0,0.4584055459272097,0.6356382978723404,71.0,50.0,327632639.0,356655293.0,0.27796901893287435,0.3442340791738382,0.018072289156626505,0.9186254779625548
2025-06-20,368,423,458,-55,0.8699763593380615,-0.0695322376738306,1249.0,0.4698275862068966,0.6351471900089206,75.0,47.0,506596078.0,293589899.0,0.2946357085668535,0.3386709367493995,0.02241793434747798,1.7255228457297844
2025-06-23,297,456,408,-159,0.6513157894736842,-0.21115537848605578,1161.0,0.4362532523850824,0.6033868092691622,75.0,49.0,311913994.0,522590552.0,0.2558139534883721,0.39276485788113696,0.02239448751076658,0.5968611426407877
2025-06-24,434,312,424,122,1.391025641025641,0.16353887399463807,1170.0,0.47459086993970717,0.6266548984995587,73.0,42.0,648371809.0,209915010.0,0.37094017094017095,0.26666666666666666,0.026495726495726495,3.0887348598844837
2025-06-25,339,390,424,-51,0.8692307692307693,-0.06995884773662552,1153.0,0.4720767888307155,0.6304932735426009,71.0,44.0,443932151.0,319035567.0,0.2940156114483955,0.3382480485689506,0.023417172593235037,1.3914816933248073
2025-06-26,319,400,417,-81,0.7975,-0.11265646731571627,1136.0,0.45181255526083114,0.6153846153846154,59.0,49.0,364147109.0,239550368.0,0.28080985915492956,0.352112676056338,0.008802816901408451,1.5201275290881624
2025-06-27,420,368,446,52,1.141304347826087,0.06598984771573604,1234.0,0.46707105719237435,0.6182462356067316,69.0,49.0,341254365.0,321737602.0,0.34035656401944897,0.29821717990275526,0.01620745542949757,1.0606604974944769
2025-06-30,458,292,410,166,1.5684931506849316,0.22133333333333333,1160.0,0.5056570931244561,0.6226583407671722,73.0,47.0,463425780.0,156931035.0,0.39482758620689656,0.2517241379310345,0.022413793103448276,2.953053741090792
2025-07-01,303,440,409,-137,0.6886363636363636,-0.18438761776581428,1152.0,0.4899387576552931,0.6186213070725156,71.0,43.0,324822080.0,449987569.0,0.2630208333333333,0.3819444444444444,0.024305555555555556,0.7218467850608558
2025-07-02,451,287,405,164,1.5714285714285714,0.2222222222222222,1143.0,0.527802294792586,0.6298292902066487,79.0,40.0,809944574.0,104477629.0,0.39457567804024496,0.2510936132983377,0.03412073490813648,7.752325371013157
2025-07-03,352,399,405,-47,0.8822055137844611,-0.06258322237017311,1156.0,0.5426829268292683,0.6238859180035651,75.0,39.0,839764744.0,477475592.0,0.3044982698961938,0.34515570934256057,0.031141868512110725,1.7587595220992993
2025-07-04,475,321,449,154,1.4797507788161994,0.1934673366834171,1245.0,0.5528052805280528,0.6240070609002648,67.0,39.0,738553925.0,132774426.0,0.3815261044176707,0.25783132530120484,0.02248995983935743,5.562471232223591
2025-07-07,475,291,391,184,1.6323024054982818,0.2402088772845953,1157.0,0.5902777777777778,0.6391111111111111,83.0,40.0,1247775696.0,111255355.0,0.4105445116681072,0.2515125324114088,0.037165082108902334,11.215421459937817
2025-07-08,485,281,397,204,1.7259786476868328,0.26631853785900783,1163.0,0.6178509532062392,0.6489832007073386,87.0,37.0,1018781651.0,180761393.0,0.4170249355116079,0.2416165090283749,0.04299226139294927,5.636057755983326
2025-07-09,466,330,367,136,1.412121212121212,0.1708542713567839,1163.0,0.6458874458874458,0.6761061946902654,93.0,40.0,1146054424.0,391083954.0,0.4006878761822872,0.2837489251934652,0.04557179707652623,2.930456267198321
2025-07-10,443,314,405,129,1.410828025477707,0.17040951122853368,1162.0,0.6626297577854672,0.6829052258635961,86.0,39.0,792152851.0,336976884.0,0.3812392426850258,0.270223752151463,0.04044750430292599,2.350763178758576
2025-07-11,433,450,378,-17,0.9622222222222222,-0.01925254813137033,1261.0,0.627831715210356,0.6721883173496077,93.0,40.0,789027288.0,572099256.0,0.34337827121332276,0.3568596352101507,0.04203013481363997,1.3791790143492164
2025-07-14,445,341,368,104,1.3049853372434017,0.13231552162849872,1154.0,0.648695652173913,0.6809269162210339,90.0,34.0,1066615569.0,339984607.0,0.3856152512998267,0.2954939341421144,0.04852686308492201,3.137246648934315
2025-07-15,360,445,343,-85,0.8089887640449438,-0.10559006211180125,1148.0,0.6290463692038495,0.6743978590544157,109.0,32.0,706042659.0,826811962.0,0.313588850174216,0.3876306620209059,0.06707317073170732,0.8539337738802575
2025-07-16,502,291,356,211,1.725085910652921,0.266078184110971,1149.0,0.6494755244755245,0.6856634016028496,80.0,38.0,1238124163.0,127974992.0,0.43690165361183636,0.25326370757180156,0.03655352480417755,9.674735224832052
2025-07-17,466,324,380,142,1.4382716049382716,0.17974683544303796,1170.0,0.6721170395869192,0.6908768821966342,110.0,32.0,1197317998.0,319542236.0,0.39829059829059826,0.27692307692307694,0.06666666666666667,3.746978843823325
2025-07-18,474,410,376,64,1.1560975609756097,0.07239819004524888,1260.0,0.6653160453808752,0.6911636045494314,123.0,33.0,1124806980.0,531621282.0,0.3761904761904762,0.3253968253968254,0.07142857142857142,2.115805025277374
2025-07-21,348,485,336,-137,0.7175257731958763,-0.1644657863145258,1169.0,0.6543422184006878,0.6946902654867256,131.0,27.0,665862675.0,867543618.0,0.29769033361847735,0.41488451668092385,0.08896492728828058,0.767526451909188
2025-07-22,507,301,351,206,1.6843853820598007,0.25495049504950495,1159.0,0.6790657439446367,0.7077464788732394,106.0,32.0,1142294174.0,161634886.0,0.4374460742018982,0.25970664365832613,0.0638481449525453,7.0671264246754255
2025-07-23,455,347,368,108,1.3112391930835734,0.13466334164588528,1170.0,0.6905172413793104,0.7071240105540897,132.0,27.0,1133738314.0,467130723.0,0.3888888888888889,0.2965811965811966,0.08974358974358974,2.4270257942336197
2025-07-24,445,356,374,89,1.25,0.1111111111111111,1175.0,0.6843455945252352,0.7194371152154794,104.0,29.0,1053299662.0,393346875.0,0.37872340425531914,0.3029787234042553,0.06382978723404255,2.6777883058051497
2025-07-25,529,365,366,164,1.4493150684931506,0.18344519015659955,1260.0,0.6951219512195121,0.713784021071115,133.0,34.0,1347440117.0,190865432.0,0.41984126984126985,0.2896825396825397,0.07857142857142857,7.0596341248424705
2025-07-28,581,282,309,299,2.0602836879432624,0.3464658169177289,1172.0,0.7274290627687017,0.7403169014084507,176.0,31.0,1917437609.0,111635095.0,0.49573378839590443,0.24061433447098976,0.12372013651877133,17.175939242045704
2025-07-29,174,734,247,-560,0.23705722070844687,-0.6167400881057269,1155.0,0.5504347826086956,0.6622222222222223,164.0,31.0,183347182.0,2901068527.0,0.15064935064935064,0.6354978354978355,0.11515151515151516,0.06319987973176203
2025-07-30,528,281,335,247,1.8790035587188612,0.3053152039555006,1144.0,0.5576077396657871,0.6699551569506726,74.0,35.0,1512440100.0,335839268.0,0.46153846153846156,0.24562937062937062,0.03409090909090909,4.503464139279865
2025-07-31,429,367,343,62,1.1689373297002725,0.07788944723618091,1139.0,0.5844385499557914,0.6805054151624549,104.0,37.0,1199831472.0,693435491.0,0.37664618086040386,0.3222124670763828,0.058823529411764705,1.7302712185523252
2025-08-01,397,482,365,-85,0.8236514522821576,-0.09670079635949944,1244.0,0.5770491803278689,0.6722763507528786,106.0,37.0,667940174.0,853370909.0,0.31913183279742763,0.387459807073955,0.05546623794212219,0.7827079256576814
2025-08-04,512,287,346,225,1.78397212543554,0.2816020025031289,1145.0,0.596830985915493,0.6895306859205776,94.0,33.0,1301088999.0,133408069.0,0.44716157205240176,0.25065502183406113,0.05327510917030567,9.752700932954813
2025-08-05,314,517,333,-203,0.6073500967117988,-0.24428399518652227,1164.0,0.5596885813148789,0.6737400530503979,118.0,30.0,1621010621.0,1365022070.0,0.2697594501718213,0.44415807560137455,0.07560137457044673,1.187534367850917
2025-08-06,549,259,344,290,2.1196911196911197,0.3589108910891089,1152.0,0.5968586387434555,0.6966993755575379,76.0,28.0,1363256946.0,115869971.0,0.4765625,0.2248263888888889,0.041666666666666664,11.765403358908237
2025-08-07,478,307,359,171,1.5570032573289903,0.2178343949044586,1144.0,0.6061674008810573,0.6894689468946895,92.0,27.0,1411981191.0,329421026.0,0.4178321678321678,0.26835664335664333,0.056818181818181816,4.2862509662634585
2025-08-08,466,411,364,55,1.1338199513381995,0.06271379703534778,1241.0,0.6072308956450287,0.6819787985865724,112.0,33.0,1265054012.0,855811920.0,0.37550362610797744,0.3311845286059629,0.06365834004834811,1.4781916241596635
2025-08-11,512,330,325,182,1.5515151515151515,0.2161520190023753,1167.0,0.6212251941328731,0.6985815602836879,127.0,29.0,1397707498.0,317197138.0,0.4387317909168809,0.2827763496143959,0.08397600685518423,4.406431617929668
2025-08-12,429,387,349,42,1.1085271317829457,0.051470588235294115,1165.0,0.6485319516407599,0.7053097345132744,103.0,29.0,996440740.0,704668728.0,0.3682403433476395,0.3321888412017167,0.06351931330472103,1.4140555702366857
2025-08-13,398,421,338,-23,0.9453681710213777,-0.028083028083028084,1157.0,0.619254119687771,0.6966192170818505,121.0,28.0,1279150454.0,723602990.0,0.3439930855661193,0.36387208297320656,0.08038029386343994,1.767751752932917
2025-08-14,394,431,325,-37,0.91415313225058,-0.044848484848484846,1150.0,0.6150481189851269,0.7009847806624888,134.0,24.0,1561052194.0,400219150.0,0.3426086956521739,0.37478260869565216,0.09565217391304348,3.9004935021225244
2025-08-15,261,653,320,-392,0.3996937212863706,-0.4288840262582057,1234.0,0.5451532725766363,0.6642793196060878,111.0,28.0,917533904.0,1325858287.0,0.21150729335494328,0.5291734197730956,0.06726094003241491,0.6920301460543649
2025-08-18,466,352,319,114,1.3238636363636365,0.1393643031784841,1137.0,0.5397526501766784,0.657942238267148,95.0,26.0,1096941351.0,566316954.0,0.4098504837291117,0.3095866314863676,0.06068601583113457,1.9369742389877311
2025-08-19,471,331,350,140,1.4229607250755287,0.1745635910224439,1152.0,0.5531358885017421,0.6767317939609236,133.0,28.0,1322681621.0,598736633.0,0.4088541666666667,0.2873263888888889,0.09114583333333333,2.2091209191136967
2025-08-20,251,588,300,-337,0.4268707482993197,-0.40166865315852207,1139.0,0.4951370468611848,0.6416967509025271,100.0,32.0,821989748.0,1779231766.0,0.22036874451273047,0.5162423178226514,0.05970149253731343,0.4619913851065989
2025-08-21,322,480,317,-158,0.6708333333333333,-0.1970074812967581,1119.0,0.46540880503144655,0.6344576116681859,90.0,30.0,1000811629.0,704922528.0,0.2877569258266309,0.4289544235924933,0.05361930294906166,1.4197469782097814
2025-08-22,213,699,306,-486,0.30472103004291845,-0.5328947368421053,1218.0,0.35421888053467,0.5309973045822103,65.0,35.0,421493208.0,2120220559.0,0.1748768472906404,0.5738916256157636,0.024630541871921183,0.19879686866105895
2025-08-25,295,504,312,-209,0.5853174603174603,-0.2615769712140175,1111.0,0.3354487760652765,0.512396694214876,51.0,35.0,269052139.0,1326286673.0,0.26552655265526554,0.45364536453645365,0.0144014401440144,0.2028612248597932
2025-08-26,628,175,291,453,3.5885714285714285,0.564134495641345,1094.0,0.3957759412304867,0.5563839701770736,49.0,36.0,1367930401.0,8407306.0,0.5740402193784278,0.15996343692870202,0.011882998171846435,162.70734061541236
2025-08-27,396,362,357,34,1.0939226519337018,0.044854881266490766,1115.0,0.39295392953929537,0.5639853747714808,66.0,31.0,829272377.0,723759441.0,0.35515695067264574,0.32466367713004485,0.03139013452914798,1.145784538373987
2025-08-28,408,360,327,48,1.1333333333333333,0.0625,1095.0,0.3957759412304867,0.5735567970204841,65.0,27.0,910299539.0,286557972.0,0.3726027397260274,0.3287671232876712,0.034703196347031964,3.17666799721768
2025-08-29,451,362,387,89,1.2458563535911602,0.10947109471094711,1200.0,0.42203389830508475,0.5781818181818181,78.0,28.0,1191837485.0,402590385.0,0.37583333333333335,0.3016666666666667,0.041666666666666664,2.960422129803224
2025-09-03,479,303,322,176,1.5808580858085808,0.22506393861892582,1104.0,0.44616788321167883,0.5920810313075506,66.0,24.0,1019990714.0,350161062.0,0.4338768115942029,0.27445652173913043,0.03804347826086957,2.9129187242412464
2025-09-04,451,334,322,117,1.3502994011976048,0.14904458598726114,1107.0,0.48957388939256574,0.6117216117216118,62.0,24.0,919325177.0,441169338.0,0.4074074074074074,0.3017163504968383,0.03432700993676603,2.08383742434974
2025-09-05,338,524,357,-186,0.6450381679389313,-0.21577726218097448,1219.0,0.4459346186085499,0.5852119026149685,74.0,21.0,220879290.0,1591712705.0,0.27727645611156687,0.4298605414273995,0.043478260869565216,0.13876831497679099
2025-09-08,174,643,278,-469,0.27060653188180406,-0.5740514075887393,1095.0,0.3311985361390668,0.5088044485634847,45.0,24.0,266615586.0,1727972262.0,0.1589041095890411,0.5872146118721461,0.019178082191780823,0.1542939038219353
2025-09-09,393,327,363,66,1.201834862385321,0.09166666666666666,1083.0,0.3361188486536676,0.5103578154425612,42.0,24.0,806237511.0,251062938.0,0.3628808864265928,0.30193905817174516,0.01662049861495845,3.211296408074377
2025-09-10,359,371,346,-12,0.967654986522911,-0.01643835616438356,1076.0,0.35634328358208955,0.5146364494806421,45.0,23.0,425039442.0,423452630.0,0.3336431226765799,0.3447955390334573,0.020446096654275093,1.0037473187969101
2025-09-11,341,373,371,-32,0.9142091152815014,-0.04481792717086835,1085.0,0.355822550831793,0.49530956848030017,61.0,28.0,615061493.0,518610031.0,0.3142857142857143,0.343778801843318,0.030414746543778803,1.1859807104270994
2025-09-12,579,258,338,321,2.244186046511628,0.3835125448028674,1175.0,0.42573402417962003,0.536178107606679,59.0,30.0,794151778.0,284211928.0,0.4927659574468085,0.2195744680851064,0.02468085106382979,2.794223956708812
2025-09-15,520,260,305,260,2.0,0.3333333333333333,1085.0,0.5060018467220684,0.580765639589169,71.0,26.0,1044713299.0,186658001.0,0.4792626728110599,0.23963133640552994,0.041474654377880185,5.596938215362115
2025-09-16,310,454,316,-144,0.6828193832599119,-0.18848167539267016,1080.0,0.4948932219127205,0.5534709193245778,67.0,20.0,543611107.0,749869810.0,0.28703703703703703,0.4203703703703704,0.04351851851851852,0.7249406493641877
2025-09-17,297,488,307,-191,0.6086065573770492,-0.24331210191082803,1092.0,0.4733455882352941,0.5358139534883721,48.0,21.0,197067947.0,873816146.0,0.27197802197802196,0.4468864468864469,0.024725274725274724,0.22552564163766323
2025-09-18,278,438,352,-160,0.634703196347032,-0.22346368715083798,1068.0,0.4450704225352113,0.5218216318785579,50.0,22.0,322850739.0,585574903.0,0.2602996254681648,0.4101123595505618,0.026217228464419477,0.5513397813772084
2025-09-19,358,467,325,-109,0.7665952890792291,-0.1321212121212121,1150.0,0.4388742304309587,0.49482596425211667,54.0,25.0,305452511.0,600913415.0,0.31130434782608696,0.40608695652173915,0.025217391304347827,0.5083136827624326
2025-09-22,212,559,292,-347,0.37924865831842575,-0.45006485084306097,1063.0,0.36757775683317623,0.4462416745956232,51.0,26.0,295578402.0,961977287.0,0.19943555973659455,0.5258701787394168,0.023518344308560677,0.3072613106300918
2025-09-23,365,360,341,5,1.0138888888888888,0.006896551724137931,1066.0,0.3653483992467043,0.4367269267364415,41.0,24.0,331766261.0,343821349.0,0.3424015009380863,0.33771106941838647,0.01594746716697936,0.9649379305995336
2025-09-24,479,255,324,224,1.8784313725490196,0.30517711171662126,1058.0,0.3971563981042654,0.4621284755512943,31.0,28.0,1003441077.0,38863410.0,0.45274102079395084,0.24102079395085066,0.002835538752362949,25.819686872562134
2025-09-25,443,298,326,145,1.4865771812080537,0.19568151147098514,1067.0,0.43650047036688616,0.4680648236415634,39.0,23.0,499133034.0,435258006.0,0.41518275538894095,0.27928772258669166,0.01499531396438613,1.1467521036247177
2025-09-26,317,477,354,-160,0.6645702306079665,-0.20151133501259447,1148.0,0.43083700440528633,0.45549242424242425,42.0,26.0,300132990.0,691424209.0,0.2761324041811847,0.4155052264808362,0.013937282229965157,0.4340793771656902
2025-09-29,263,477,303,-214,0.5513626834381551,-0.2891891891891892,1043.0,0.3800383877159309,0.42662779397473277,37.0,26.0,299581706.0,566358534.0,0.2521572387344199,0.4573346116970278,0.010546500479386385,0.5289612286481411
2025-09-30,294,510,298,-216,0.5764705882352941,-0.26865671641791045,1102.0,0.3740875912408759,0.41427247451343835,37.0,26.0,378557485.0,722846040.0,0.26678765880217786,0.4627949183303085,0.009981851179673321,0.5237041694245154
2025-10-01,397,336,302,61,1.181547619047619,0.08321964529331514,1035.0,0.35984481086323955,0.40412979351032446,32.0,24.0,568462961.0,143946167.0,0.38357487922705313,0.32463768115942027,0.007729468599033816,3.9491357974123757
