experiment_id,universe_group,ticker,horizon,model_name,model_type,metric_name,metric_value,sample_size,rank,best_baseline_value,model_vs_best_baseline_delta,robustness_note
EXP-RB-002,diversified_core,MWG,1,lightgbm,model,rmse,6.5128361176147616,129,4,0.8939607885544358,5.618875329060326,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,1,xgboost,model,rmse,6.777125112321502,129,5,0.8939607885544358,5.883164323767066,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,1,ets,model,rmse,7.255522595285081,129,6,0.8939607885544358,6.361561806730645,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,1,sarimax,model,rmse,2.2118545665511697e+27,129,7,0.8939607885544358,2.2118545665511697e+27,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,3,lightgbm,model,directional_accuracy,0.5433070866141733,127,1,0.4960629921259842,0.04724409448818906,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,3,xgboost,model,directional_accuracy,0.5433070866141733,127,2,0.4960629921259842,0.04724409448818906,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,3,moving_average_rule,baseline,directional_accuracy,0.4960629921259842,127,3,0.4960629921259842,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,3,ets,model,directional_accuracy,0.4881889763779528,127,4,0.4960629921259842,-0.007874015748031427,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,3,sarimax,model,directional_accuracy,0.4645669291338583,127,5,0.4960629921259842,-0.03149606299212593,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,3,persistence,baseline,directional_accuracy,0.0314960629921259,127,6,0.4960629921259842,-0.46456692913385833,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,3,zero_return,baseline,directional_accuracy,0.0314960629921259,127,7,0.4960629921259842,-0.46456692913385833,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,3,persistence,baseline,mae,1.2022834645669298,127,1,1.2022834645669298,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,3,zero_return,baseline,mae,1.2022834645669298,127,2,1.2022834645669298,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,3,sarimax,model,mae,1.3218375063888133,127,3,1.2022834645669298,0.11955404182188345,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,3,moving_average_rule,baseline,mae,1.4144409448818909,127,4,1.2022834645669298,0.21215748031496107,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,3,ets,model,mae,5.412647439345309,127,5,1.2022834645669298,4.21036397477838,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,3,lightgbm,model,mae,5.454145474582858,127,6,1.2022834645669298,4.251862010015929,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,3,xgboost,model,mae,5.888884450356792,127,7,1.2022834645669298,4.6866009857898625,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,3,ets,model,missing_prediction_rate,0.0,127,1,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,3,lightgbm,model,missing_prediction_rate,0.0,127,2,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,3,moving_average_rule,baseline,missing_prediction_rate,0.0,127,3,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,3,persistence,baseline,missing_prediction_rate,0.0,127,4,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,3,sarimax,model,missing_prediction_rate,0.0,127,5,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,3,xgboost,model,missing_prediction_rate,0.0,127,6,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,3,zero_return,baseline,missing_prediction_rate,0.0,127,7,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,3,ets,model,prediction_count,127.0,127,1,127.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,3,lightgbm,model,prediction_count,127.0,127,2,127.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,3,moving_average_rule,baseline,prediction_count,127.0,127,3,127.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,3,persistence,baseline,prediction_count,127.0,127,4,127.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,3,sarimax,model,prediction_count,127.0,127,5,127.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,3,xgboost,model,prediction_count,127.0,127,6,127.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,3,zero_return,baseline,prediction_count,127.0,127,7,127.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,3,persistence,baseline,rmse,1.586175264119302,127,1,1.586175264119302,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,3,zero_return,baseline,rmse,1.586175264119302,127,2,1.586175264119302,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,3,sarimax,model,rmse,1.7024762352604834,127,3,1.586175264119302,0.11630097114118132,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,3,moving_average_rule,baseline,rmse,1.8443247958957525,127,4,1.586175264119302,0.2581495317764504,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,3,lightgbm,model,rmse,6.1697574326330304,127,5,1.586175264119302,4.583582168513728,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,3,xgboost,model,rmse,6.566437949795604,127,6,1.586175264119302,4.980262685676301,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,3,ets,model,rmse,7.007768308765677,127,7,1.586175264119302,5.421593044646374,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,5,lightgbm,model,directional_accuracy,0.528,125,1,0.512,0.016000000000000014,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,5,xgboost,model,directional_accuracy,0.528,125,2,0.512,0.016000000000000014,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,5,moving_average_rule,baseline,directional_accuracy,0.512,125,3,0.512,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,5,ets,model,directional_accuracy,0.504,125,4,0.512,-0.008000000000000007,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,5,sarimax,model,directional_accuracy,0.4,125,5,0.512,-0.11199999999999999,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,5,persistence,baseline,directional_accuracy,0.016,125,6,0.512,-0.496,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,5,zero_return,baseline,directional_accuracy,0.016,125,7,0.512,-0.496,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,5,persistence,baseline,mae,1.5012,125,1,1.5012,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,5,zero_return,baseline,mae,1.5012,125,2,1.5012,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,5,moving_average_rule,baseline,mae,1.6836160000000002,125,3,1.5012,0.18241600000000013,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,5,sarimax,model,mae,1.751145193919108,125,4,1.5012,0.24994519391910797,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,5,lightgbm,model,mae,5.319570003579417,125,5,1.5012,3.8183700035794175,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,5,xgboost,model,mae,5.615725697021484,125,6,1.5012,4.1145256970214845,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,5,ets,model,mae,5.63260860092953,125,7,1.5012,4.1314086009295306,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,5,ets,model,missing_prediction_rate,0.0,125,1,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,5,lightgbm,model,missing_prediction_rate,0.0,125,2,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,5,moving_average_rule,baseline,missing_prediction_rate,0.0,125,3,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,5,persistence,baseline,missing_prediction_rate,0.0,125,4,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,5,sarimax,model,missing_prediction_rate,0.0,125,5,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,5,xgboost,model,missing_prediction_rate,0.0,125,6,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,5,zero_return,baseline,missing_prediction_rate,0.0,125,7,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,5,ets,model,prediction_count,125.0,125,1,125.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,5,lightgbm,model,prediction_count,125.0,125,2,125.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,5,moving_average_rule,baseline,prediction_count,125.0,125,3,125.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,5,persistence,baseline,prediction_count,125.0,125,4,125.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,5,sarimax,model,prediction_count,125.0,125,5,125.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,5,xgboost,model,prediction_count,125.0,125,6,125.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,5,zero_return,baseline,prediction_count,125.0,125,7,125.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,5,persistence,baseline,rmse,1.971559585708736,125,1,1.971559585708736,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,5,zero_return,baseline,rmse,1.971559585708736,125,2,1.971559585708736,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,5,sarimax,model,rmse,2.2453926595775124,125,3,1.971559585708736,0.2738330738687764,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,5,moving_average_rule,baseline,rmse,2.283512059963775,125,4,1.971559585708736,0.3119524742550388,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,5,lightgbm,model,rmse,6.062485826509823,125,5,1.971559585708736,4.090926240801087,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,5,xgboost,model,rmse,6.349060584853505,125,6,1.971559585708736,4.377500999144769,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,diversified_core,MWG,5,ets,model,rmse,7.230130232624805,125,7,1.971559585708736,5.258570646916069,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,1,lightgbm,model,directional_accuracy,0.4961240310077519,129,1,0.4418604651162791,0.0542635658914728,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,1,ets,model,directional_accuracy,0.4806201550387597,129,2,0.4418604651162791,0.038759689922480633,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,1,xgboost,model,directional_accuracy,0.4806201550387597,129,3,0.4418604651162791,0.038759689922480633,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,1,moving_average_rule,baseline,directional_accuracy,0.4418604651162791,129,4,0.4418604651162791,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,1,sarimax,model,directional_accuracy,0.4263565891472868,129,5,0.4418604651162791,-0.015503875968992276,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,1,persistence,baseline,directional_accuracy,0.0465116279069767,129,6,0.4418604651162791,-0.39534883720930236,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,1,zero_return,baseline,directional_accuracy,0.0465116279069767,129,7,0.4418604651162791,-0.39534883720930236,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,1,persistence,baseline,mae,1.0748837209302324,129,1,1.0748837209302324,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,1,zero_return,baseline,mae,1.0748837209302324,129,2,1.0748837209302324,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,1,sarimax,model,mae,1.1109886628487304,129,3,1.0748837209302324,0.036104941918498,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,1,moving_average_rule,baseline,mae,1.7878914728682165,129,4,1.0748837209302324,0.713007751937984,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,1,lightgbm,model,mae,5.222722208586445,129,5,1.0748837209302324,4.147838487656212,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,1,xgboost,model,mae,5.882867050762325,129,6,1.0748837209302324,4.807983329832092,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,1,ets,model,mae,18.10392687624769,129,7,1.0748837209302324,17.02904315531746,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,1,ets,model,missing_prediction_rate,0.0,129,1,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,1,lightgbm,model,missing_prediction_rate,0.0,129,2,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,1,moving_average_rule,baseline,missing_prediction_rate,0.0,129,3,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,1,persistence,baseline,missing_prediction_rate,0.0,129,4,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,1,sarimax,model,missing_prediction_rate,0.0,129,5,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,1,xgboost,model,missing_prediction_rate,0.0,129,6,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,1,zero_return,baseline,missing_prediction_rate,0.0,129,7,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,1,ets,model,prediction_count,129.0,129,1,129.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,1,lightgbm,model,prediction_count,129.0,129,2,129.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,1,moving_average_rule,baseline,prediction_count,129.0,129,3,129.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,1,persistence,baseline,prediction_count,129.0,129,4,129.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,1,sarimax,model,prediction_count,129.0,129,5,129.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,1,xgboost,model,prediction_count,129.0,129,6,129.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,1,zero_return,baseline,prediction_count,129.0,129,7,129.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,1,persistence,baseline,rmse,1.6217016615486857,129,1,1.6217016615486857,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,1,zero_return,baseline,rmse,1.6217016615486857,129,2,1.6217016615486857,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,1,sarimax,model,rmse,1.6818848133811977,129,3,1.6217016615486857,0.060183151832511994,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,1,moving_average_rule,baseline,rmse,2.5779026448862696,129,4,1.6217016615486857,0.956200983337584,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,1,lightgbm,model,rmse,5.690548277263172,129,5,1.6217016615486857,4.068846615714486,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,1,xgboost,model,rmse,6.299657781624232,129,6,1.6217016615486857,4.677956120075546,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,1,ets,model,rmse,19.388789413914985,129,7,1.6217016615486857,17.7670877523663,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,3,ets,model,directional_accuracy,0.5511811023622047,127,1,0.5039370078740157,0.047244094488189003,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,3,lightgbm,model,directional_accuracy,0.5039370078740157,127,2,0.5039370078740157,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,3,moving_average_rule,baseline,directional_accuracy,0.5039370078740157,127,3,0.5039370078740157,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,3,xgboost,model,directional_accuracy,0.4960629921259842,127,4,0.5039370078740157,-0.007874015748031538,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,3,sarimax,model,directional_accuracy,0.4724409448818897,127,5,0.5039370078740157,-0.03149606299212604,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,3,persistence,baseline,directional_accuracy,0.0236220472440944,127,6,0.5039370078740157,-0.48031496062992135,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,3,zero_return,baseline,directional_accuracy,0.0236220472440944,127,7,0.5039370078740157,-0.48031496062992135,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,3,persistence,baseline,mae,2.1466141732283464,127,1,2.1466141732283464,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,3,zero_return,baseline,mae,2.1466141732283464,127,2,2.1466141732283464,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,3,sarimax,model,mae,2.288979719204212,127,3,2.1466141732283464,0.1423655459758657,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,3,moving_average_rule,baseline,mae,2.472425196850393,127,4,2.1466141732283464,0.32581102362204684,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,3,lightgbm,model,mae,4.503788684898661,127,5,2.1466141732283464,2.357174511670314,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,3,xgboost,model,mae,5.204038078728623,127,6,2.1466141732283464,3.057423905500277,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,3,ets,model,mae,20.98079886915357,127,7,2.1466141732283464,18.834184695925224,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,3,ets,model,missing_prediction_rate,0.0,127,1,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,3,lightgbm,model,missing_prediction_rate,0.0,127,2,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,3,moving_average_rule,baseline,missing_prediction_rate,0.0,127,3,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,3,persistence,baseline,missing_prediction_rate,0.0,127,4,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,3,sarimax,model,missing_prediction_rate,0.0,127,5,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,3,xgboost,model,missing_prediction_rate,0.0,127,6,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,3,zero_return,baseline,missing_prediction_rate,0.0,127,7,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,3,ets,model,prediction_count,127.0,127,1,127.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,3,lightgbm,model,prediction_count,127.0,127,2,127.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,3,moving_average_rule,baseline,prediction_count,127.0,127,3,127.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,3,persistence,baseline,prediction_count,127.0,127,4,127.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,3,sarimax,model,prediction_count,127.0,127,5,127.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,3,xgboost,model,prediction_count,127.0,127,6,127.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,3,zero_return,baseline,prediction_count,127.0,127,7,127.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,3,persistence,baseline,rmse,3.0561369780077685,127,1,3.0561369780077685,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,3,zero_return,baseline,rmse,3.0561369780077685,127,2,3.0561369780077685,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,3,sarimax,model,rmse,3.249944082335634,127,3,3.0561369780077685,0.19380710432786552,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,3,moving_average_rule,baseline,rmse,3.538122492460308,127,4,3.0561369780077685,0.48198551445253957,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,3,lightgbm,model,rmse,5.177961188741244,127,5,3.0561369780077685,2.1218242107334753,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,3,xgboost,model,rmse,5.931462195299438,127,6,3.0561369780077685,2.8753252172916692,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,3,ets,model,rmse,22.349153537974363,127,7,3.0561369780077685,19.293016559966595,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,5,ets,model,directional_accuracy,0.576,125,1,0.52,0.05599999999999994,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,5,lightgbm,model,directional_accuracy,0.552,125,2,0.52,0.03200000000000003,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,5,sarimax,model,directional_accuracy,0.552,125,3,0.52,0.03200000000000003,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,5,moving_average_rule,baseline,directional_accuracy,0.52,125,4,0.52,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,5,xgboost,model,directional_accuracy,0.512,125,5,0.52,-0.008000000000000007,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,5,persistence,baseline,directional_accuracy,0.008,125,6,0.52,-0.512,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,5,zero_return,baseline,directional_accuracy,0.008,125,7,0.52,-0.512,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,5,persistence,baseline,mae,2.797599999999999,125,1,2.797599999999999,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,5,zero_return,baseline,mae,2.797599999999999,125,2,2.797599999999999,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,5,sarimax,model,mae,2.8560218991042703,125,3,2.797599999999999,0.05842189910427109,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,5,moving_average_rule,baseline,mae,3.036352,125,4,2.797599999999999,0.23875200000000074,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,5,lightgbm,model,mae,4.285119051757986,125,5,2.797599999999999,1.487519051757987,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,5,xgboost,model,mae,4.655091357421876,125,6,2.797599999999999,1.8574913574218765,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,5,ets,model,mae,21.574244358775307,125,7,2.797599999999999,18.776644358775307,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,5,ets,model,missing_prediction_rate,0.0,125,1,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,5,lightgbm,model,missing_prediction_rate,0.0,125,2,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,5,moving_average_rule,baseline,missing_prediction_rate,0.0,125,3,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,5,persistence,baseline,missing_prediction_rate,0.0,125,4,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,5,sarimax,model,missing_prediction_rate,0.0,125,5,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,5,xgboost,model,missing_prediction_rate,0.0,125,6,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,5,zero_return,baseline,missing_prediction_rate,0.0,125,7,0.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,5,ets,model,prediction_count,125.0,125,1,125.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,5,lightgbm,model,prediction_count,125.0,125,2,125.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
EXP-RB-002,industrial_materials,DGC,5,moving_average_rule,baseline,prediction_count,125.0,125,3,125.0,0.0,computed_from_forecasting_core_metrics_by_ticker_group
