ticker,dir_acc_pct,best_cv_acc,n_features,has_hourly,train_rows,test_rows,overfit_flag
EVG,54.662379421221864,57.16312056737589,19,True,942,311,False
SHS,54.662379421221864,55.035460992907794,19,True,942,311,False
LIX,54.662379421221864,61.13475177304964,20,True,942,311,False
IMP,54.662379421221864,62.836879432624116,20,True,942,311,False
MIG,54.662379421221864,56.02836879432624,19,True,942,311,False
SGN,54.662379421221864,62.69503546099291,19,True,942,311,False
KBC,54.662379421221864,52.34042553191489,19,True,942,311,False
ABW,54.37499999999999,69.67213114754097,15,False,488,160,False
DSE,54.347826086956516,60.09389671361502,19,True,284,92,False
DPG,54.340836012861736,53.333333333333336,19,True,942,311,False
ACB,54.340836012861736,56.02836879432624,19,True,942,311,False
DHC,54.340836012861736,59.432624113475185,19,True,942,311,False
PGC,54.340836012861736,62.1276595744681,19,True,942,311,False
TTF,54.340836012861736,60.28368794326241,19,True,942,311,False
PHP,54.340836012861736,61.702127659574465,19,True,942,311,False
TCD,54.340836012861736,57.730496453900706,19,True,942,311,False
DRC,54.340836012861736,59.00709219858156,19,True,942,311,False
VEA,54.340836012861736,60.56737588652482,20,True,942,311,False
PTB,54.340836012861736,55.17730496453901,19,True,942,311,False
MCH,54.340836012861736,57.58865248226951,19,True,942,311,False
HT1,54.340836012861736,59.43262411347517,20,True,942,311,False
PAT,54.337899543378995,58.032128514056225,20,True,665,219,False
FMC,54.310344827586206,60.60606060606061,19,True,354,116,False
MCM,54.19354838709678,62.535612535612536,19,True,937,310,False
TNV,54.166666666666664,61.26126126126127,19,True,151,48,False
CKA,54.121863799283155,81.35860979462876,19,True,845,279,False
NTC,54.019292604501615,57.872340425531924,21,True,942,311,False
DTD,54.019292604501615,57.02127659574469,20,True,942,311,False
SHB,54.019292604501615,54.751773049645394,20,True,942,311,False
ACV,54.019292604501615,58.72340425531915,19,True,942,311,False
ABT,54.019292604501615,72.7659574468085,19,True,942,311,False
DSC,54.019292604501615,55.74468085106383,20,True,942,311,False
FTS,54.019292604501615,51.77304964539007,20,True,942,311,False
ASM,54.019292604501615,55.319148936170215,19,True,942,311,False
C47,53.69774919614147,57.872340425531924,19,True,942,311,False
HDB,53.69774919614147,55.74468085106384,21,True,942,311,False
DIG,53.69774919614147,52.907801418439725,19,True,942,311,False
NNC,53.69774919614147,62.4113475177305,20,True,942,311,False
ABS,53.69774919614147,57.73049645390071,19,True,942,311,False
LPB,53.69774919614147,54.751773049645394,19,True,942,311,False
SMC,53.69774919614147,56.73758865248227,19,True,942,311,False
ELC,53.69774919614147,53.47517730496455,20,True,942,311,False
HTN,53.69774919614147,57.730496453900706,19,True,942,311,False
BCM,53.69774919614147,59.8581560283688,20,True,942,311,False
MZG,53.62318840579711,57.861635220125784,19,True,213,69,False
BTH,53.597122302158276,85.23809523809524,20,True,842,278,False
TOS,53.558052434456926,70.79207920792079,19,True,810,267,False
KSF,53.43511450381679,62.45791245791246,19,True,795,262,False
SSB,53.37837837837838,61.458333333333336,19,True,896,296,False
CTG,53.37620578778135,53.191489361702125,19,True,942,311,False
PVS,53.37620578778135,58.58156028368794,19,True,942,311,False
KHS,53.37620578778135,81.13475177304964,19,True,942,311,False
ITC,53.37620578778135,56.31205673758865,20,True,942,311,False
DPM,53.37620578778135,57.87234042553191,19,True,942,311,False
STK,53.37620578778135,61.27659574468085,20,True,942,311,False
VGS,53.37620578778135,54.751773049645394,19,True,942,311,False
SAB,53.37620578778135,57.304964539007095,19,True,942,311,False
PET,53.37620578778135,51.34751773049645,20,True,942,311,False
TLG,53.37620578778135,56.17021276595744,19,True,942,311,False
CEO,53.054662379421224,58.29787234042554,20,True,942,311,False
GEG,53.054662379421224,59.00709219858156,19,True,942,311,False
BVS,53.054662379421224,55.88652482269504,20,True,942,311,False
D2D,53.054662379421224,59.29078014184398,19,True,942,311,False
PNJ,53.054662379421224,54.04255319148936,20,True,942,311,False
AIG,52.94117647058824,63.46153846153847,21,True,211,68,False
NCT,52.73311897106109,58.86524822695035,19,True,942,311,False
PDR,52.73311897106109,59.57446808510638,19,True,942,311,False
VLB,52.73311897106109,58.58156028368794,19,True,942,311,False
FPT,52.73311897106109,56.312056737588655,20,True,942,311,False
THG,52.73311897106109,57.73049645390071,19,True,942,311,False
CMX,52.73311897106109,54.6099290780142,19,True,942,311,False
LTG,52.73311897106109,56.45390070921986,20,True,942,311,False
TCH,52.73311897106109,51.06382978723404,19,True,942,311,False
POW,52.73311897106109,56.73758865248226,19,True,942,311,False
VND,52.73311897106109,47.51773049645389,19,True,942,311,False
FLC,52.70935960591133,57.14285714285714,15,False,617,203,False
SBB,52.459016393442624,65.59139784946237,19,True,372,122,False
PHR,52.41157556270096,55.60283687943263,20,True,942,311,False
VTP,52.41157556270096,52.76595744680851,19,True,942,311,False
MSN,52.41157556270096,58.58156028368794,19,True,942,311,False
ORS,52.41157556270096,51.34751773049645,21,True,942,311,False
TV2,52.41157556270096,57.872340425531924,19,True,942,311,False
REE,52.41157556270096,57.304964539007095,19,True,942,311,False
PCH,52.358490566037744,63.33333333333333,19,True,643,212,False
VGC,52.09003215434084,52.4822695035461,20,True,942,311,False
BSR,52.09003215434084,57.58865248226951,19,True,942,311,False
CCL,52.09003215434084,55.74468085106382,19,True,942,311,False
VSC,52.09003215434084,61.702127659574465,19,True,942,311,False
VCF,52.09003215434084,71.77304964539007,20,True,942,311,False
CTR,52.09003215434084,53.758865248226954,21,True,942,311,False
VPI,52.09003215434084,54.60992907801418,20,True,942,311,False
HDC,52.09003215434084,53.47517730496455,19,True,942,311,False
DBC,52.09003215434084,52.76595744680851,20,True,942,311,False
CTS,52.09003215434084,53.191489361702125,20,True,942,311,False
PTN,52.0,63.49206349206349,19,True,84,25,False
TVB,51.76848874598071,56.73758865248227,20,True,942,311,False
MBS,51.76848874598071,50.780141843971634,19,True,942,311,False
CRE,51.76848874598071,53.04964539007092,19,True,942,311,False
APH,51.76848874598071,54.184397163120565,19,True,942,311,False
EIB,51.76848874598071,57.02127659574469,20,True,942,311,False
FOC,51.76848874598071,59.29078014184398,19,True,942,311,False
HCM,51.76848874598071,56.17021276595744,19,True,942,311,False
VHC,51.76848874598071,54.042553191489354,21,True,942,311,False
YEG,51.76848874598071,62.6950354609929,19,True,942,311,False
CTI,51.446945337620576,56.31205673758865,20,True,942,311,False
HPX,51.446945337620576,63.12056737588653,20,True,942,311,False
KSV,51.446945337620576,66.09929078014184,19,True,942,311,False
VIB,51.446945337620576,58.58156028368794,19,True,942,311,False
ADS,51.446945337620576,60.141843971631204,20,True,942,311,False
ITA,51.446945337620576,56.02836879432624,19,True,942,311,False
GMD,51.446945337620576,57.73049645390071,20,True,942,311,False
FOX,51.446945337620576,56.17021276595744,19,True,942,311,False
VRE,51.12540192926045,58.43971631205673,19,True,942,311,False
SIP,51.12540192926045,54.6099290780142,19,True,942,311,False
MSH,51.12540192926045,56.595744680851055,20,True,942,311,False
MBB,51.12540192926045,54.8936170212766,19,True,942,311,False
FRT,51.12540192926045,53.47517730496455,20,True,942,311,False
FIR,51.12540192926045,58.15602836879433,19,True,942,311,False
NAB,51.12540192926045,61.13475177304964,19,True,942,311,False
VIX,51.12540192926045,56.87943262411347,19,True,942,311,False
MML,51.12540192926045,66.24113475177306,19,True,942,311,False
PVD,51.12540192926045,53.61702127659574,19,True,942,311,False
IDC,51.12540192926045,54.184397163120565,19,True,942,311,False
DGC,51.12540192926045,53.04964539007092,20,True,942,311,False
VC3,50.80385852090033,60.28368794326241,19,True,942,311,False
BSI,50.80385852090033,52.34042553191489,19,True,942,311,False
VJC,50.80385852090033,58.58156028368794,21,True,942,311,False
GDT,50.80385852090033,60.28368794326241,19,True,942,311,False
PLX,50.80385852090033,55.74468085106382,21,True,942,311,False
STB,50.80385852090033,53.47517730496454,19,True,942,311,False
TPB,50.80385852090033,53.191489361702125,19,True,942,311,False
VNE,50.80385852090033,62.97872340425532,19,True,942,311,False
HPG,50.482315112540185,54.46808510638298,19,True,942,311,False
VTO,50.482315112540185,57.730496453900706,19,True,942,311,False
VPB,50.482315112540185,54.609929078014176,19,True,942,311,False
CIG,50.482315112540185,60.70921985815604,19,True,942,311,False
HAP,50.482315112540185,56.45390070921986,19,True,942,311,False
SGR,50.482315112540185,59.716312056737586,19,True,942,311,False
NLG,50.482315112540185,52.4822695035461,19,True,942,311,False
PAC,50.482315112540185,63.54609929078015,19,True,942,311,False
TLD,50.160771704180064,59.43262411347517,19,True,942,311,False
NAF,50.160771704180064,59.716312056737586,19,True,942,311,False
GVR,50.160771704180064,53.333333333333336,20,True,942,311,False
NKG,50.160771704180064,48.79432624113475,19,True,942,311,False
CTD,50.160771704180064,56.87943262411347,19,True,942,311,False
TNG,50.160771704180064,57.16312056737588,20,True,942,311,False
DXS,50.0,58.333333333333336,19,True,835,276,False
TAB,50.0,64.58333333333334,20,True,67,20,False
ANT,49.839228295819936,61.98581560283688,21,True,942,311,False
BFC,49.839228295819936,52.3404255319149,20,True,942,311,False
CSC,49.839228295819936,56.17021276595745,19,True,942,311,False
CII,49.839228295819936,54.751773049645394,19,True,942,311,False
DGW,49.839228295819936,55.46099290780142,20,True,942,311,False
SSI,49.839228295819936,52.05673758865248,19,True,942,311,False
GSP,49.839228295819936,56.87943262411347,21,True,942,311,False
HAI,49.789029535864984,57.541899441340796,15,False,719,237,False
SZC,49.51768488745981,54.184397163120565,19,True,942,311,False
BID,49.51768488745981,58.15602836879433,20,True,942,311,False
NTL,49.51768488745981,53.758865248226954,19,True,942,311,False
VCI,49.51768488745981,50.638297872340424,21,True,942,311,False
VDS,49.51768488745981,55.74468085106383,19,True,942,311,False
LHG,49.51768488745981,57.304964539007095,19,True,942,311,False
SCG,49.48453608247423,59.24242424242424,19,True,882,291,False
DDV,49.19614147909968,58.58156028368794,19,True,942,311,False
GEE,49.137931034482754,63.25757575757576,19,True,704,232,False
VEF,48.87459807073955,59.00709219858157,20,True,942,311,False
GAS,48.87459807073955,59.43262411347517,19,True,942,311,False
GIL,48.55305466237942,54.60992907801418,19,True,942,311,False
PC1,48.55305466237942,59.148936170212764,20,True,942,311,False
BCG,48.231511254019296,54.326241134751776,19,True,942,311,False
VIC,48.231511254019296,59.29078014184396,20,True,942,311,False
VCG,48.231511254019296,55.0354609929078,19,True,942,311,False
VHM,47.90996784565916,56.312056737588655,20,True,942,311,False
PVT,47.58842443729904,55.17730496453901,19,True,942,311,False
TAR,47.58842443729904,56.31205673758865,19,True,942,311,False
NHA,47.266881028938904,57.16312056737589,20,True,942,311,False
SLS,46.94533762057878,55.177304964539,19,True,942,311,False
F88,34.78260869565217,66.66666666666666,20,True,76,23,False
