feature_name,mean_mutual_information,mean_model_importance,mean_permutation_importance,mean_combined_score,score_std,selection_hit_rate,folds_selected,regime_mean_abs_ic,regime_max_abs_ic,regime_bucket_count,early_score,late_score,decay_ratio,freshness_label,regime_behavior,evidence_score,task_name
sector_relative_zscore_20,0.0009324096803568308,0.002186636923690292,0.0,0.25305232558139534,0.005664876531949128,0.0,0.0,0.055284567733801956,0.11467395661880288,5,0.2497093023255814,0.2547238372093023,1.020081486019697,weak,robust,0.3008720930232558,directional_classification
turnover_ratio_20,0.0,0.00256789401647944,0.0,0.25203488372093025,0.01347047353964843,0.0,0.0,0.06537774169638919,0.2406231236292501,5,0.2375,0.2593023255813953,1.0917992610088256,weak,robust,0.304360465116279,directional_classification
pct_return_lag_1,0.0,0.002399085015293236,0.0,0.24932170542635657,0.05543001983476354,0.0,0.0,0.07911723610447982,0.22067952976824878,5,0.3107558139534884,0.21860465116279068,0.7034611764079451,weak,robust,0.23851744186046514,directional_classification
volatility_regime_code,0.00390230289844129,0.0009650063184972623,0.0,0.24830426356589141,0.045754727364145625,0.0,0.0,0.0978002834849785,0.1634507708677294,5,0.28633720930232553,0.22928779069767438,0.8007614185232291,weak,robust,0.30959302325581395,directional_classification
overnight_return_1d,0.005063036358999999,0.001320444051308851,0.0,0.24694767441860463,0.059888483384795105,0.0,0.0,0.07601251922339992,0.333016913380107,5,0.20901162790697675,0.2659156976744186,1.2722531232593173,weak,robust,0.21715116279069768,directional_classification
volume_ratio_20,0.0,0.002422203188961764,0.0,0.24389534883720929,0.014176542040996097,0.0,0.0,0.06346416498319765,0.23744308234780628,5,0.2578488372093023,0.23691860465116277,0.918827504892033,weak,robust,0.28604651162790695,directional_classification
market_regime_code,0.005355989930250808,0.00042413765454536625,0.0,0.23982558139534882,0.03550441018013182,0.0,0.0,0.1112003275198316,0.25705791858768073,5,0.19883720930232557,0.2603197674418605,1.309210519731456,weak,robust,0.34011627906976744,directional_classification
pct_return_lag_2,0.0,0.002179818582426338,0.0,0.23575581395348835,0.02330617729736761,0.0,0.0,0.06451452841743807,0.16823177556832436,5,0.22325581395348837,0.24200581395348836,1.0839843701446532,weak,robust,0.2694767441860465,directional_classification
volume_lag_5,0.0,0.0021373294199858177,0.0,0.23575581395348835,0.05340635300320831,0.0,0.0,0.11055802844462903,0.26514449972544485,5,0.20087209302325582,0.25319767441860463,1.260492034245886,weak,robust,0.2925872093023256,directional_classification
trend_regime_code,0.004659053928126822,9.499839928544825e-05,0.0,0.2337209302325581,0.04280689823821199,0.0,0.0,0.13203768062707366,0.2729572067291572,5,0.263953488372093,0.21860465116279068,0.8281938294614682,weak,robust,0.33837209302325577,directional_classification
value_ratio_10,0.0,0.0016378258478212573,0.0,0.2242248062015504,0.045126620253543054,0.0,0.0,0.05803135083762773,0.2349255470339014,5,0.19680232558139532,0.2379360465116279,1.2090103335908486,weak,robust,0.21627906976744182,directional_classification
volatility_regime_transition_flag,0.003857545519596828,8.167079243112122e-05,0.0,0.22354651162790695,0.03486766830261246,0.0,0.0,0.05167077793680071,0.1322625655406179,5,0.24360465116279068,0.2135174418604651,0.8764916431800343,weak,robust,0.22936046511627906,directional_classification
log_return_lag_2,0.0009013053104900415,0.0013918538022713461,0.0,0.22218992248062017,0.03482381403158632,0.0,0.0,0.06451452841743807,0.16823177556832436,5,0.2619186046511628,0.20232558139534884,0.7724750247976535,weak,robust,0.2376453488372093,directional_classification
abnormal_gap_flag,0.0009010830697511926,0.00015751082547438319,0.0,0.2076065891472868,0.02994197806103196,0.0,0.0,0.08680191728478061,0.13307728267479996,5,0.2375,0.19265988372093024,0.81119950698834,weak,robust,0.28430232558139534,directional_classification
trend_regime_transition_flag,0.002052802961568808,0.00015431513866275267,0.0,0.2059108527131783,0.050271650289075404,0.0,0.0,0.07349399585146435,0.12017278061240777,5,0.26395348837209304,0.17688953488372092,0.6701541824831162,weak,robust,0.20843023255813953,directional_classification
abnormal_gap_sigma_20,0.0,0.0010273627525590717,0.0,0.1950581395348837,0.0003845568766082229,0.0,0.0,0.056960921897653706,0.12988537402974273,5,0.1947674418604651,0.195203488372093,1.0022388008243261,weak,robust,0.26598837209302323,directional_classification
pct_above_ma50,0.23299535495803614,0.11408301136831184,0.03315695068201387,0.9131944444444443,0.02976202876958291,1.0,3.0,0.3641752276411559,0.7087366836237783,5,0.8791666666666667,0.9302083333333333,1.0580568708344378,stable,robust,0.8833333333333333,regime_detection
market_return_60d,0.23914599517367616,0.06319808316600205,0.0068919768323393304,0.8468749999999999,0.07264084738171313,1.0,3.0,0.3828237283952967,0.7719808852809134,5,0.7645833333333333,0.8880208333333333,1.1614441401703184,stable,robust,0.8427083333333333,regime_detection
m_ret_20d,0.22505079231461567,0.09003239172159105,0.010247994145718782,0.8395833333333332,0.044230986969921234,1.0,3.0,0.3493665229783849,0.7229892991371343,5,0.7885416666666666,0.8651041666666667,1.0970937898900794,stable,robust,0.8270833333333334,regime_detection
sector_return_20d,0.2185445981342998,0.10334801644722581,0.017418211387017383,0.7819444444444444,0.05942371296071159,1.0,3.0,0.20567999020457198,0.48896577412192105,5,0.7135416666666666,0.8161458333333333,1.1437956188349727,stable,robust,0.7708333333333334,regime_detection
market_return_20d,0.2219263760113089,0.09002073872627832,0.0020763036084587108,0.7805555555555556,0.008859271404286845,1.0,3.0,0.3503066148007641,0.7202657694868199,5,0.790625,0.7755208333333333,0.9808959144378655,stable,robust,0.8958333333333333,regime_detection
sector_return_60d,0.1848191693245671,0.07285615541714462,0.026817561103780797,0.7774305555555555,0.009845449221359617,1.0,3.0,0.3679387603448943,0.7103314253427183,5,0.7739583333333333,0.7791666666666667,1.0067294738001882,stable,robust,0.8958333333333333,regime_detection
new_high_low_spread_5,0.2280732086097684,0.03263631018863044,0.007425130896822966,0.7583333333333333,0.10214708893442716,1.0,3.0,0.3594913021493074,0.6929705713051496,5,0.8624999999999999,0.70625,0.8188405787607647,stable,robust,0.7677083333333333,regime_detection
pct_above_ma20,0.21308443946174624,0.052397607653842736,0.012361895020211684,0.7579861111111109,0.02853355521396073,1.0,3.0,0.38798111127668194,0.7199190409158845,5,0.7635416666666666,0.7552083333333333,0.9890859468628616,stable,robust,0.8364583333333333,regime_detection
m_ret_5d,0.24020471702613522,0.009279415214978168,0.004738883770021492,0.7534722222222223,0.024123824573169153,1.0,3.0,0.1933514792309671,0.48708421189309614,5,0.7333333333333333,0.7635416666666668,1.0411931803983732,stable,robust,0.7645833333333333,regime_detection
new_high_low_spread,0.23336336820970294,0.01731041374204442,0.0009354970400270371,0.6895833333333333,0.07981505314371051,0.6666666666666666,2.0,0.36212370341579186,0.7046078213327636,5,0.7531249999999999,0.6578125,0.8734439822427301,stable,robust,0.7078125000000001,regime_detection
breadth_thrust_10,0.23331982920785274,0.01489665131269015,0.0028919920221088025,0.6878472222222222,0.11703037305585509,0.6666666666666666,2.0,0.37819050290380796,0.6740865067241506,5,0.8229166666666667,0.6203124999999998,0.753797467438423,stable,robust,0.6890625,regime_detection
up_down_volume_ratio_5,0.24066472284432913,0.004971814076601812,0.0027228649121541215,0.6795138888888889,0.06527131321418092,1.0,3.0,0.09219023557397493,0.22528383869498547,5,0.6041666666666666,0.7171875,1.1870689635524376,stable,robust,0.6333333333333334,regime_detection
new_high_low_ratio,0.21427873709279388,0.016106413695198198,0.0048933714307506405,0.6649305555555555,0.004336804165554399,1.0,3.0,0.36074901591594505,0.7028556652318806,5,0.6635416666666667,0.6656249999999999,1.0031397159136355,stable,robust,0.8427083333333334,regime_detection
advance_decline_ratio_5,0.2344893658707182,0.0034752100325965026,0.0020828624735049314,0.6135416666666665,0.11752382293957828,0.6666666666666666,2.0,0.1632593146278081,0.38864901129131213,5,0.48020833333333324,0.6802083333333333,1.4164858972671879,stable,robust,0.5734374999999999,regime_detection
new_lows_252,0.12420065264343123,0.01953686436468442,0.005519757584479011,0.6083333333333333,0.11154591574524121,0.6666666666666666,2.0,0.30118867369725705,0.5776291992004919,5,0.703125,0.5609375,0.7977777766431605,stable,robust,0.6296875000000001,regime_detection
breadth_thrust_5,0.22626182872798664,0.008509754691456891,0.0019283313545184347,0.5857638888888889,0.05368711329787866,0.6666666666666666,2.0,0.27933059223916296,0.563691389391337,5,0.5239583333333333,0.6166666666666667,1.1769383675350682,stable,robust,0.6453125,regime_detection
up_volume,0.23356499437390185,0.0022133628343593784,0.0005907634341539033,0.5635416666666666,0.11503698076898772,0.6666666666666666,2.0,0.2355831968391678,0.43971318574910984,5,0.646875,0.521875,0.8067632837769844,stable,robust,0.5921875,regime_detection
rolling_beta_sector_60,0.07996509693540303,0.02419281696950175,0.0026154336084827164,0.5496527777777778,0.10324768235673396,0.3333333333333333,1.0,0.23806638327403742,0.3473056350313884,5,0.49479166666666663,0.5770833333333333,1.1663157871164986,stable,robust,0.575,regime_detection
rolling_corr_market_60,0.0853021561491319,0.022054852144014103,0.0035252302037605803,0.5461805555555556,0.10377704912901464,0.3333333333333333,1.0,0.164118840224902,0.33484160900311977,5,0.49479166666666663,0.5718749999999999,1.155789471348299,stable,robust,0.5218750000000001,regime_detection
new_highs_252,0.10838839955151973,0.018587419921260482,0.0004782591618964253,0.5027777777777778,0.06465329991434944,0.0,0.0,0.360445120244633,0.6992927472892669,5,0.44375,0.5322916666666666,1.1995305137287573,weak,robust,0.5130208333333333,regime_detection
advancing_share,0.22912584009144377,0.002030758083319226,0.000768611885103058,0.4774305555555555,0.12693525070038805,0.0,0.0,0.1733381829323427,0.3106541068026028,5,0.4364583333333333,0.4979166666666667,1.140811453233463,weak,robust,0.4098958333333333,regime_detection
down_volume,0.23321602303759512,0.0020786324611131416,0.0,0.4732638888888889,0.05307732065197521,0.3333333333333333,1.0,0.05893258809973492,0.10870105593943297,5,0.53125,0.4442708333333333,0.8362745082297577,stable,robust,0.465625,regime_detection
rolling_corr_market_20,0.07969976311021676,0.020616717165398205,0.0,0.4684027777777778,0.02115207557016396,0.0,0.0,0.1634343665263808,0.3078962757329057,5,0.45833333333333337,0.47343749999999996,1.0329545432008262,weak,robust,0.47239583333333335,regime_detection
m_ret,0.23631651936696504,0.0015520297749830002,0.0,0.45868055555555554,0.03787906407727587,0.0,0.0,0.08181801912565968,0.16952830564265278,5,0.5020833333333333,0.43697916666666664,0.8703319484740276,weak,robust,0.39114583333333336,regime_detection
rolling_beta_market_60,0.0672773556781902,0.022390295041824826,0.0,0.45625,0.015728821740147385,0.0,0.0,0.1789540840243001,0.4520188057989923,5,0.45833333333333326,0.4552083333333333,0.9931818160148761,weak,robust,0.4911458333333334,regime_detection
up_down_volume_ratio,0.23437160787027897,0.0015375664409277713,0.0,0.43923611111111116,0.016742449237835,0.0,0.0,0.12261498936745009,0.23728477916238006,5,0.45833333333333337,0.4296875,0.9374999979545453,weak,robust,0.43333333333333335,regime_detection
up_down_volume_spread,0.23279775156568294,0.0014640502337442002,0.0,0.4392361111111111,0.043915032649339936,0.0,0.0,0.12261498936745009,0.23728477916238006,5,0.46562499999999996,0.42604166666666665,0.9149888123525968,weak,robust,0.37083333333333335,regime_detection
sector_member_count,0.04728493815555742,0.026805765382875397,0.0,0.4368055555555556,0.04859498740534798,0.0,0.0,0.2130540068041682,0.41185075342046124,5,0.48750000000000004,0.4114583333333333,0.8440170922857767,weak,robust,0.4161458333333333,regime_detection
breadth_member_count,0.1237712871334129,0.014567092052889986,0.0,0.43194444444444446,0.013189874939737905,0.0,0.0,0.09122633397853173,0.17003141421476073,5,0.44375,0.42604166666666665,0.9600938945500231,weak,robust,0.4067708333333333,regime_detection
market_breadth,0.23469449021403346,0.0013138239042173757,0.0,0.4295138888888889,0.01719013027012023,0.0,0.0,0.12870219477932307,0.2254374518982723,5,0.44375,0.4223958333333333,0.9518779321272234,weak,robust,0.3911458333333333,regime_detection
s_ret_5d,0.08194433994243311,0.01616115367069458,0.0,0.4295138888888889,0.03945061815926522,0.0,0.0,0.2062930006234933,0.3474273582265477,5,0.47291666666666665,0.4078125,0.8623347999386753,weak,robust,0.39895833333333336,regime_detection
rolling_beta_sector_20,0.04576042221938614,0.020619140293511067,0.0,0.4149305555555555,0.02097176232019652,0.0,0.0,0.23624999682962058,0.44190507466850937,5,0.3927083333333333,0.42604166666666665,1.0848806338422137,weak,robust,0.42708333333333337,regime_detection
rolling_corr_sector_60,0.06805906778214525,0.017214844881441756,0.0,0.4149305555555555,0.008673608331108904,0.0,0.0,0.21019427118686082,0.48953218211017124,5,0.421875,0.4114583333333333,0.9753086396634658,weak,robust,0.46145833333333336,regime_detection
advance_decline_ratio,0.23144338966055358,0.0012181944527838307,0.0,0.4124999999999999,0.04247905938354933,0.0,0.0,0.12870219477932307,0.2254374518982723,5,0.36354166666666665,0.43697916666666664,1.202005727352649,weak,robust,0.3145833333333333,regime_detection
unchanged,0.1335678998147085,0.0033730565551632723,0.0,0.37118055555555557,0.015809100608100275,0.0,0.0,0.18911501899157893,0.30088232391705716,5,0.38541666666666663,0.36406249999999996,0.9445945921437545,weak,robust,0.39739583333333334,regime_detection
breadth_momentum_5,0.22551387376850296,0.0014185158372744177,0.0,0.3614583333333334,0.006505206248331695,0.0,0.0,0.038107711741418505,0.07413507487778913,5,0.35624999999999996,0.3640625,1.0219298216928288,weak,regime_specific,0.3473958333333333,regime_detection
rolling_corr_sector_20,0.03885677358298367,0.014846211954171176,0.0,0.3590277777777778,0.028892561198214865,0.0,0.0,0.24395144104786892,0.3099793217662072,5,0.32708333333333334,0.375,1.146496811781411,weak,robust,0.3723958333333333,regime_detection
rolling_beta_market_20,0.04491802193090607,0.014899761407008294,0.0,0.3590277777777777,0.006696979695134009,0.0,0.0,0.22678392186511478,0.31692924621373875,5,0.35624999999999996,0.3604166666666666,1.0116959035929003,weak,robust,0.4192708333333333,regime_detection
net_advancers,0.1981452094565838,0.001849161975300692,0.0,0.35659722222222223,0.018672680082984366,0.0,0.0,0.13006086477885323,0.21979886923756062,5,0.37812499999999993,0.3458333333333333,0.9146005485454091,weak,robust,0.3130208333333333,regime_detection
declining_share,0.22678509602089592,0.0008969871556403904,0.0,0.34930555555555554,0.02992564087002116,0.0,0.0,0.08738812956393044,0.15928196213588658,5,0.32708333333333334,0.3604166666666666,1.101910824656578,weak,robust,0.24739583333333331,regime_detection
decliners,0.16187418876137305,0.0017158488486453188,0.0,0.32743055555555556,0.01696776628176473,0.0,0.0,0.0886283283570979,0.16114303328657462,5,0.3197916666666667,0.33125,1.0358306156534285,weak,robust,0.2786458333333333,regime_detection
advancers,0.1803014135611524,0.0012917345154686564,0.0,0.2982638888888889,0.011982940226900983,0.0,0.0,0.17366346948132497,0.3095762405208861,5,0.29791666666666666,0.2984375,1.00174824838574,weak,robust,0.3317708333333333,regime_detection
rel_to_market,0.013846076421129968,0.010658821275806571,0.0,0.2982638888888889,0.011982940226900983,0.0,0.0,0.13532191649651207,0.21797563189112854,5,0.29791666666666666,0.2984375,1.00174824838574,weak,robust,0.3067708333333333,regime_detection
s_ret,0.06989778341245019,0.0026104920204688916,0.0,0.29583333333333334,0.020911312395713266,0.0,0.0,0.150458116682548,0.24720074251314783,5,0.3197916666666667,0.28385416666666663,0.887622147061507,weak,robust,0.2755208333333333,regime_detection
sector_dispersion,0.03783414810553717,0.005287390616701794,0.0,0.2934027777777778,0.02287717556948492,0.0,0.0,0.1497511180226894,0.34411772140904423,5,0.3197916666666667,0.28020833333333334,0.8762214956313593,weak,robust,0.25364583333333335,regime_detection
rel_to_sector,0.012318175202262896,0.006312711634731097,0.0,0.2739583333333333,0.00937499999999998,0.0,0.0,0.14720064255741802,0.3269634478366928,5,0.2833333333333333,0.26927083333333335,0.9503676437045848,weak,robust,0.2880208333333333,regime_detection
sector_dispersion_zscore_20,0.03168836557131205,0.0027096755499779607,0.0,0.2423611111111111,0.025093863146048136,0.0,0.0,0.07764251813071041,0.20021288605611554,5,0.25416666666666665,0.23645833333333333,0.9303278651921526,weak,robust,0.1880208333333333,regime_detection
sector_relative_zscore_20,0.009162610558593723,0.0028522631255039816,0.0,0.23020833333333335,0.009375000000000015,0.0,0.0,0.05710377615622606,0.2082179973831038,5,0.23958333333333334,0.22552083333333334,0.9413043438971644,weak,robust,0.22239583333333335,regime_detection
bb_width,0.10580797827731796,0.1578850883501687,0.0008261177973694291,0.9226744186046512,0.00710278588538986,1.0,3.0,0.1788029278088669,0.5285428095750994,5,0.9276162790697674,0.920203488372093,0.9920087736093669,stable,robust,0.9636627906976744,risk_layer
rolling_volatility_60,0.12694506033386954,0.020266517651556796,0.0011548853213284725,0.9158914728682171,0.0024205418598443884,1.0,3.0,0.21137365965364116,0.5067742209332506,5,0.9151162790697674,0.9162790697674419,1.0012706469363497,stable,robust,0.9758720930232557,risk_layer
dist_ma_60,0.09924913543234837,0.023326233504077292,0.0003943939499851436,0.8926356589147285,0.018314722513692618,1.0,3.0,0.15029721085134312,0.3905950736205187,5,0.8744186046511627,0.9017441860465114,1.0312499988206447,stable,robust,0.9148255813953488,risk_layer
close_to_sma_200,0.11611986190817032,0.06040227292778344,0.00023324431606695412,0.8728682170542635,0.0941350409791585,0.6666666666666666,2.0,0.11286810139357575,0.29231141188282495,5,0.7648255813953487,0.926889534883721,1.2118966156712567,stable,robust,0.7635174418604651,risk_layer
rolling_min_5,0.2022031791966059,0.027363838670210736,4.0611001265931e-05,0.872674418604651,0.08368509003528098,1.0,3.0,0.21067957394738845,0.5687921002304204,5,0.9688953488372092,0.824563953488372,0.851035102631995,stable,robust,0.8354651162790698,risk_layer
volume_ma_20,0.13932543172906767,0.01618550554839653,0.0002655493187081655,0.8661821705426357,0.08079111968980211,1.0,3.0,0.1437181833702312,0.3253409499486809,5,0.9055232558139534,0.8465116279069766,0.9348314596417913,stable,robust,0.8049418604651163,risk_layer
bb_lower,0.17812789338141619,0.034042247013132375,8.420371009535087e-05,0.8640503875968992,0.07606749615648023,1.0,3.0,0.2007132013601213,0.5852981979075138,5,0.9511627906976743,0.8204941860465116,0.8626222484818398,stable,robust,0.8354651162790698,risk_layer
range_20,0.1522929679206353,0.023155141311713322,0.00011154368534390204,0.863468992248062,0.13931952049277638,0.6666666666666666,2.0,0.1709499043944046,0.4799226763295692,5,0.7037790697674418,0.9433139534883721,1.3403552232090783,stable,robust,0.7853197674418605,risk_layer
ema_20,0.1693583298545711,0.007585643914280393,0.00027108325123232306,0.8605620155038759,0.0893867381550268,0.6666666666666666,2.0,0.21413539576379245,0.5996961901376918,5,0.8953488372093024,0.8431686046511627,0.9417207781689871,stable,robust,0.820203488372093,risk_layer
close_mean_10,0.16843119287121708,0.04024647481256007,2.74601012083292e-05,0.8546511627906977,0.061023666821857545,1.0,3.0,0.2166903866633927,0.5902584224477045,5,0.925,0.8194767441860464,0.8859208035677034,stable,robust,0.8533430232558139,risk_layer
sma_200,0.18234779031678094,0.013360759121670543,0.00011164356334780051,0.8448643410852713,0.07044986819185334,1.0,3.0,0.21739223709997804,0.5997490268064265,5,0.9261627906976744,0.8042151162790696,0.8683301936638241,stable,robust,0.8476744186046512,risk_layer
turnover_ma_60,0.15021694716240516,0.03498465011923532,0.0004973718628405922,0.8424418604651162,0.08032466485923556,1.0,3.0,0.15483313853621955,0.4220218034274293,5,0.9351744186046511,0.7960755813953487,0.8512589359874632,stable,robust,0.7997093023255814,risk_layer
volume_max_20,0.14856456404607302,0.007684502379675144,9.276894966712088e-05,0.841375968992248,0.07324908453156571,0.6666666666666666,2.0,0.14650923471501304,0.30694222967947915,5,0.8883720930232558,0.8178779069767441,0.9206479047228309,stable,robust,0.7853197674418604,risk_layer
bb_upper,0.14238416572171916,0.01428248118969302,8.27671067625176e-05,0.8093992248062015,0.10854759116398285,0.3333333333333333,1.0,0.2225390563762088,0.5750919147302805,5,0.9337209302325582,0.7472383720930231,0.8002801983957147,stable,robust,0.7936046511627907,risk_layer
rolling_max_20,0.1590532004481299,0.008047154730016196,3.853147606204023e-05,0.7995155038759689,0.10743484972428793,0.3333333333333333,1.0,0.21179715457867188,0.5742049987480683,5,0.9223837209302325,0.7380813953488372,0.8001890946257012,stable,robust,0.7774709302325582,risk_layer
sma_50,0.17398135434103187,0.005865102068105996,0.00011135456189136036,0.7995155038759689,0.10655024836365515,0.3333333333333333,1.0,0.21083005273813946,0.6001805262677591,5,0.9223837209302326,0.7380813953488372,0.8001890946257011,stable,robust,0.7757267441860466,risk_layer
ema_12,0.17257269637039543,0.009858567700633356,7.825791989674962e-06,0.7950581395348836,0.12282621766466853,0.6666666666666666,2.0,0.2148357896558009,0.587816745783863,5,0.9273255813953487,0.7289244186046511,0.7860501558921591,stable,robust,0.7879360465116279,risk_layer
turnover_ma_20,0.11274221480881004,0.010134826904873627,0.0006093456426386442,0.7765503875968992,0.11284175800215761,0.3333333333333333,1.0,0.12597161845102858,0.3389849273553242,5,0.9043604651162791,0.7126453488372092,0.7880102852103004,stable,robust,0.7186046511627907,risk_layer
rolling_min_20,0.2144351304024227,0.00530936634581194,2.258963918796477e-05,0.7749999999999999,0.1586205385720765,0.6666666666666666,2.0,0.20085782129035684,0.5846016390096811,5,0.6142441860465115,0.8553779069767441,1.3925698036959584,stable,robust,0.7670058139534884,risk_layer
sma_20,0.15210609388257237,0.005300540002593542,0.0001454987665661096,0.7696705426356588,0.11032171434586471,0.3333333333333333,1.0,0.20965301353349872,0.5945312847684822,5,0.6874999999999999,0.8107558139534883,1.1792811822170288,stable,robust,0.7595930232558139,risk_layer
volume_std_20,0.1329973356046074,0.0054846436727236615,3.0874690071544994e-05,0.748062015503876,0.10418230457704389,0.0,0.0,0.14733729317516742,0.303470456752738,5,0.8656976744186046,0.6892441860465116,0.7961719265484113,weak,robust,0.6193313953488372,risk_layer
rolling_max_60,0.1891453932498465,0.007252574452267557,0.0,0.7463178294573644,0.08273826430609837,0.3333333333333333,1.0,0.2121338662261803,0.5972240146618194,5,0.6508720930232558,0.7940406976744185,1.219964267888934,stable,robust,0.7744186046511627,risk_layer
volume_std_60,0.15459178416098407,0.008091367422278855,0.0,0.7463178294573641,0.03166114518295282,0.3333333333333333,1.0,0.1661282999226506,0.36811046584599455,5,0.7098837209302324,0.7645348837209301,1.0769860754689469,stable,robust,0.820639534883721,risk_layer
rolling_min_60,0.20402858079903977,0.002664355281469109,4.07638509461646e-05,0.7355620155038759,0.1301288043586611,0.3333333333333333,1.0,0.21218582270118233,0.5810399041355487,5,0.6427325581395348,0.7819767441860465,1.216644050572024,stable,robust,0.7526162790697675,risk_layer
close_mean_5,0.15874256140044776,0.01021941761537182,0.0,0.7320736434108527,0.08602604905444927,0.3333333333333333,1.0,0.21371069643974167,0.5708461029169529,5,0.7933139534883721,0.701453488372093,0.8842066679949905,stable,robust,0.7683139534883721,risk_layer
range_5,0.08625578923371109,0.011134326008847645,0.0,0.7062984496124031,0.014005877104771003,0.0,0.0,0.125482875750831,0.3271644894534948,5,0.6997093023255813,0.7095930232558139,1.0141254659374361,weak,robust,0.7135174418604651,risk_layer
rolling_volatility_20,0.09031899550062021,0.011324785844058919,0.0,0.7056201550387596,0.01883338079574626,0.0,0.0,0.16796922721590057,0.5577600484465552,5,0.6936046511627906,0.7116279069767442,1.0259849105073815,weak,robust,0.7248546511627906,risk_layer
turnover_ma_5,0.09081233458991766,0.006859615212409073,0.0,0.6778100775193798,0.0070749706729735925,0.0,0.0,0.1244924208930699,0.34756643350701383,5,0.6854651162790697,0.6739825581395349,0.9832485142568387,weak,robust,0.7161337209302326,risk_layer
close_lag_1,0.16397994954889286,0.002881219714821174,0.0,0.6757751937984495,0.026859793944431828,0.0,0.0,0.21091393488126955,0.5451090022997884,5,0.6447674418604651,0.6912790697674418,1.0721370587519605,weak,robust,0.7213662790697675,risk_layer
relative_strength_market_60,0.05908676159151464,0.040367157825215993,0.0,0.6744186046511628,0.014497043767199664,0.0,0.0,0.11092885087412446,0.24532106429451536,5,0.6590116279069766,0.6821220930232558,1.035068370727554,weak,robust,0.6882267441860466,risk_layer
close_lag_5,0.127480197702624,0.0038328899847656184,0.0,0.6662790697674418,0.05600967983055674,0.0,0.0,0.22222906721669763,0.5857137496714643,5,0.6223837209302325,0.6882267441860465,1.1057916843512736,weak,robust,0.6768895348837211,risk_layer
ema_50,0.17488388972543797,0.0024476882370824396,0.0,0.6628875968992247,0.02203237800483738,0.0,0.0,0.21258225378964385,0.6046188064414653,5,0.6651162790697673,0.6617732558139535,0.9949737747278369,weak,robust,0.7274709302325582,risk_layer
rsi_14,0.07410920627913153,0.007264794750528904,0.0,0.6588178294573642,0.017599417570709444,0.0,0.0,0.13306115388509399,0.3385200826783417,5,0.6427325581395348,0.666860465116279,1.0375395732387447,weak,robust,0.6899709302325582,risk_layer
breadth_member_count,0.07799009489745767,0.006412825629560265,0.0,0.6466085271317829,0.03065493927518081,0.0,0.0,0.08492232115009925,0.2491162346229173,5,0.6793604651162789,0.6302325581395348,0.9276850649588206,weak,robust,0.6114825581395349,risk_layer
rolling_beta_sector_60,0.06670376535365463,0.008170643242635849,0.0,0.641860465116279,0.03267860810681513,0.0,0.0,0.21997696165961414,0.4771224814157964,5,0.6793604651162789,0.623110465116279,0.9172015390863616,weak,robust,0.7039244186046512,risk_layer
close_return_3d,0.11361423378507791,0.003284710334835917,0.0,0.6398255813953487,0.05177275798567175,0.0,0.0,0.10894573985630582,0.4229657399670272,5,0.6610465116279068,0.6292151162790698,0.9518469642592995,weak,robust,0.5940406976744186,risk_layer
macd_line,0.09623454810803149,0.00447882086208116,0.0,0.6391472868217053,0.06814633898615907,0.0,0.0,0.13374191433926277,0.2741518618409196,5,0.6793604651162789,0.6190406976744185,0.9112109528735278,weak,robust,0.5931686046511627,risk_layer
rolling_beta_market_60,0.0705123930956022,0.0055440989042150985,0.0,0.6296511627906977,0.007816470732412026,0.0,0.0,0.22276968941958694,0.4353725279260112,5,0.6386627906976744,0.6251453488372093,0.9788347731601313,weak,robust,0.7553779069767442,risk_layer
rolling_beta_sector_20,0.057766714061654824,0.007236376736980373,0.0,0.618798449612403,0.012078246413121422,0.0,0.0,0.21936858564278408,0.4995023086099511,5,0.6305232558139534,0.6129360465116278,0.9721069601917713,weak,robust,0.7449127906976745,risk_layer
pct_above_ma20,0.03860917470832289,0.026215650111736002,0.0,0.6167635658914729,0.014401519948126875,0.0,0.0,0.09947299614251977,0.2799404496988663,5,0.6325581395348837,0.6088662790697674,0.962545954360681,weak,robust,0.6524709302325582,risk_layer
roc_60,0.07834504074625255,0.0037025804733923826,0.0,0.6133720930232558,0.00796638930584002,0.0,0.0,0.12150576385346591,0.26233413369780845,5,0.6162790697674418,0.6119186046511627,0.9929245266907261,weak,robust,0.6777616279069767,risk_layer
volume_ma_10,0.10867918818995263,0.0030070973854726245,0.0,0.6126937984496122,0.048865175178563036,0.0,0.0,0.14084447910198877,0.3724649348699389,5,0.6671511627906975,0.5854651162790696,0.8775599115386465,weak,robust,0.6140988372093023,risk_layer
close_lag_2,0.16121032005731983,0.0024204749242077057,0.0,0.6120155038759689,0.09322032782854556,0.0,0.0,0.21437602582952361,0.5675768878110002,5,0.7139534883720929,0.5610465116279069,0.7858306177918333,weak,robust,0.6036337209302326,risk_layer
rolling_corr_sector_20,0.04485307573873568,0.009223051405404067,0.0,0.603875968992248,0.015451704856804402,0.0,0.0,0.18831462044116434,0.5663907677728724,5,0.6122093023255814,0.5997093023255813,0.9795821446487356,weak,robust,0.7004360465116279,risk_layer
volume_max_60,0.19773537058304744,0.0011189127645583302,0.0,0.6031976744186046,0.05241997300168154,0.0,0.0,0.16911531370583352,0.32172994653289244,5,0.5430232558139535,0.6332848837209302,1.1662205545975382,weak,robust,0.615843023255814,risk_layer
