feature_name,train_missing_ratio,validation_missing_ratio,train_unique_count,quality_issue,quality_action,task_name,fold_id
sector_dispersion_zscore_20,0.0,0.0,2554,,keep,regime_detection,fold_003
breadth_thrust_5,0.0,0.0,835,,keep,regime_detection,fold_003
breadth_thrust_10,0.0,0.0,655,,keep,regime_detection,fold_003
breadth_momentum_5,0.0,0.0,512,,keep,regime_detection,fold_003
advance_decline_ratio_5,0.0,0.0,514,,keep,regime_detection,fold_003
new_high_low_ratio,0.0,0.0,485,,keep,regime_detection,fold_003
new_high_low_spread_5,0.0,0.0,514,,keep,regime_detection,fold_003
up_down_volume_ratio_5,0.0,0.0,514,,keep,regime_detection,fold_003
up_down_volume_spread,0.0,0.0,514,,keep,regime_detection,fold_003
m_ret,0.0,0.0,441,,keep,risk_layer,fold_001
m_ret_5d,0.0,0.0,683,,keep,risk_layer,fold_001
m_ret_20d,0.0,0.0,441,,keep,risk_layer,fold_001
rel_to_market,0.0,0.0,3128,,keep,risk_layer,fold_001
s_ret,0.0,0.0,1969,,keep,risk_layer,fold_001
sector_dispersion,0.0,0.0,1969,,keep,risk_layer,fold_001
sector_member_count,0.0,0.0,10,,keep,risk_layer,fold_001
s_ret_5d,0.0,0.0,1969,,keep,risk_layer,fold_001
rel_to_sector,0.0,0.0,3320,,keep,risk_layer,fold_001
advancers,0.0,0.0,304,,keep,risk_layer,fold_001
decliners,0.0,0.0,300,,keep,risk_layer,fold_001
unchanged,0.0,0.0,247,,keep,risk_layer,fold_001
net_advancers,0.0,0.0,359,,keep,risk_layer,fold_001
advance_decline_ratio,0.0,0.0,438,,keep,risk_layer,fold_001
market_breadth,0.0,0.0,438,,keep,risk_layer,fold_001
breadth_member_count,0.0,0.0,52,,keep,risk_layer,fold_001
advancing_share,0.0,0.0,431,,keep,risk_layer,fold_001
declining_share,0.0,0.0,436,,keep,risk_layer,fold_001
pct_above_ma20,0.0,0.0,435,,keep,risk_layer,fold_001
pct_above_ma50,0.0,0.0,432,,keep,risk_layer,fold_001
new_highs_252,0.0,0.0,156,,keep,risk_layer,fold_001
new_lows_252,0.0,0.0,119,,keep,risk_layer,fold_001
new_high_low_spread,0.0,0.0,412,,keep,risk_layer,fold_001
up_volume,0.0,0.0,441,,keep,risk_layer,fold_001
down_volume,0.0,0.0,441,,keep,risk_layer,fold_001
up_down_volume_ratio,0.0,0.0,441,,keep,risk_layer,fold_001
log_return,0.0,0.0,2582,,keep,risk_layer,fold_001
range_5,0.0,0.0,3034,,keep,risk_layer,fold_001
range_20,0.0,0.0,2862,,keep,risk_layer,fold_001
roc_60,0.0,0.0,3122,,keep,risk_layer,fold_001
momentum_5,0.0,0.0,1129,,keep,risk_layer,fold_001
momentum_10,0.0,0.0,1334,,keep,risk_layer,fold_001
momentum_20,0.0,0.0,1607,,keep,risk_layer,fold_001
dist_ma_5,0.0,0.0,3235,,keep,risk_layer,fold_001
rolling_min_5,0.0,0.0,919,,keep,risk_layer,fold_001
rolling_max_5,0.0,0.0,980,,keep,risk_layer,fold_001
dist_ma_20,0.0,0.0,3345,,keep,risk_layer,fold_001
rolling_min_20,0.0,0.0,589,,keep,risk_layer,fold_001
rolling_max_20,0.0,0.0,649,,keep,risk_layer,fold_001
dist_ma_60,0.0,0.0,3351,,keep,risk_layer,fold_001
rolling_min_60,0.0,0.0,401,,keep,risk_layer,fold_001
rolling_max_60,0.0,0.0,468,,keep,risk_layer,fold_001
sma_20,0.0,0.0,3158,,keep,risk_layer,fold_001
sma_50,0.0,0.0,3271,,keep,risk_layer,fold_001
sma_200,0.0,0.0,3337,,keep,risk_layer,fold_001
ema_12,0.0,0.0,3358,,keep,risk_layer,fold_001
ema_20,0.0,0.0,3358,,keep,risk_layer,fold_001
ema_50,0.0,0.0,3358,,keep,risk_layer,fold_001
close_to_sma_200,0.0,0.0,3357,,keep,risk_layer,fold_001
turnover,0.0,0.0,3240,,keep,risk_layer,fold_001
vroc_5,0.024121500893388922,0.006134969325153374,3104,,keep,risk_layer,fold_001
volume_std_5,0.0,0.0,3341,,keep,risk_layer,fold_001
volume_min_5,0.0,0.0,994,,keep,risk_layer,fold_001
volume_max_5,0.0,0.0,1138,,keep,risk_layer,fold_001
turnover_ma_5,0.0,0.0,3353,,keep,risk_layer,fold_001
turnover_ratio_5,0.0,0.0,3270,,keep,risk_layer,fold_001
vroc_20,0.023525908278737344,0.015337423312883436,3115,,keep,risk_layer,fold_001
volume_std_20,0.0,0.0,3347,,keep,risk_layer,fold_001
volume_min_20,0.0,0.0,352,,keep,risk_layer,fold_001
volume_max_20,0.0,0.0,478,,keep,risk_layer,fold_001
turnover_ma_20,0.0,0.0,3358,,keep,risk_layer,fold_001
turnover_ratio_20,0.0,0.0,3270,,keep,risk_layer,fold_001
vroc_60,0.02799285288862418,0.019938650306748466,3106,,keep,risk_layer,fold_001
volume_std_60,0.0,0.0,3354,,keep,risk_layer,fold_001
volume_min_60,0.0,0.0,151,,keep,risk_layer,fold_001
volume_max_60,0.0,0.0,194,,keep,risk_layer,fold_001
turnover_ma_60,0.0,0.0,3358,,keep,risk_layer,fold_001
turnover_ratio_60,0.0,0.0,3270,,keep,risk_layer,fold_001
volume_spike_zscore_20,0.0,0.0,3357,,keep,risk_layer,fold_001
amihud_20,0.0,0.0,3259,,keep,risk_layer,fold_001
rsi_14,0.0,0.0,3358,,keep,risk_layer,fold_001
macd_line,0.0,0.0,3358,,keep,risk_layer,fold_001
macd_signal,0.0,0.0,3358,,keep,risk_layer,fold_001
macd_hist,0.0,0.0,3358,,keep,risk_layer,fold_001
bb_upper,0.0,0.0,3316,,keep,risk_layer,fold_001
bb_lower,0.0,0.0,3317,,keep,risk_layer,fold_001
bb_width,0.0,0.0,3346,,keep,risk_layer,fold_001
bb_percent_b,0.0,0.0,3348,,keep,risk_layer,fold_001
stoch_k_14,0.0,0.0,3232,,keep,risk_layer,fold_001
stoch_d_14,0.0,0.0,3323,,keep,risk_layer,fold_001
adx_14,0.0,0.0,3358,,keep,risk_layer,fold_001
close_lag_1,0.0,0.0,1348,,keep,risk_layer,fold_001
close_lag_2,0.0,0.0,1347,,keep,risk_layer,fold_001
close_lag_3,0.0,0.0,1342,,keep,risk_layer,fold_001
close_lag_5,0.0,0.0,1354,,keep,risk_layer,fold_001
volume_lag_1,0.0,0.0,2740,,keep,risk_layer,fold_001
volume_lag_2,0.0,0.0,2726,,keep,risk_layer,fold_001
volume_lag_3,0.0,0.0,2733,,keep,risk_layer,fold_001
volume_lag_5,0.0,0.0,2741,,keep,risk_layer,fold_001
pct_return_lag_1,0.0,0.0,2580,,keep,risk_layer,fold_001
pct_return_lag_2,0.0,0.0,2560,,keep,risk_layer,fold_001
pct_return_lag_3,0.0,0.0,2567,,keep,risk_layer,fold_001
pct_return_lag_5,0.0,0.0,2598,,keep,risk_layer,fold_001
log_return_lag_1,0.0,0.0,2580,,keep,risk_layer,fold_001
log_return_lag_2,0.0,0.0,2560,,keep,risk_layer,fold_001
log_return_lag_3,0.0,0.0,2567,,keep,risk_layer,fold_001
log_return_lag_5,0.0,0.0,2598,,keep,risk_layer,fold_001
rsi_14_lag_1,0.0,0.0,3358,,keep,risk_layer,fold_001
rsi_14_lag_2,0.0,0.0,3358,,keep,risk_layer,fold_001
rsi_14_lag_3,0.0,0.0,3358,,keep,risk_layer,fold_001
rsi_14_lag_5,0.0,0.0,3358,,keep,risk_layer,fold_001
volume_ratio_5,0.0,0.0,3263,,keep,risk_layer,fold_001
volume_ratio_20,0.0,0.0,3268,,keep,risk_layer,fold_001
volume_ratio_60,0.0,0.0,3269,,keep,risk_layer,fold_001
close_to_close_return_1d,0.0,0.0,2582,,keep,risk_layer,fold_001
close_return_2d,0.0,0.0,2774,,keep,risk_layer,fold_001
close_return_3d,0.0,0.0,2825,,keep,risk_layer,fold_001
close_return_5d,0.0,0.0,2884,,keep,risk_layer,fold_001
close_return_10d,0.0,0.0,2957,,keep,risk_layer,fold_001
close_return_20d,0.0,0.0,3049,,keep,risk_layer,fold_001
open_to_close_return_1d,0.0,0.0,2656,,keep,risk_layer,fold_001
open_close_spread,0.0,0.0,705,,keep,risk_layer,fold_001
open_close_spread_pct,0.0,0.0,2656,,keep,risk_layer,fold_001
overnight_return_1d,0.0,0.0,2186,,keep,risk_layer,fold_001
high_low_range,0.0,0.0,594,,keep,risk_layer,fold_001
high_low_range_pct,0.0,0.0,2774,,keep,risk_layer,fold_001
true_range,0.0,0.0,602,,keep,risk_layer,fold_001
atr_14,0.0,0.0,2767,,keep,risk_layer,fold_001
atr_proxy_5,0.0,0.0,2038,,keep,risk_layer,fold_001
atr_proxy_10,0.0,0.0,2587,,keep,risk_layer,fold_001
close_mean_5,0.0,0.0,2785,,keep,risk_layer,fold_001
close_std_5,0.0,0.0,3163,,keep,risk_layer,fold_001
volume_ma_5,0.0,0.0,3185,,keep,risk_layer,fold_001
rolling_volatility_5,0.0,0.0,3211,,keep,risk_layer,fold_001
close_mean_10,0.0,0.0,3013,,keep,risk_layer,fold_001
close_std_10,0.0,0.0,3255,,keep,risk_layer,fold_001
volume_ma_10,0.0,0.0,3269,,keep,risk_layer,fold_001
volume_shock_10,0.0,0.0,3269,,keep,risk_layer,fold_001
rolling_volatility_10,0.0,0.0,3214,,keep,risk_layer,fold_001
value_ratio_10,0.0,0.0,3270,,keep,risk_layer,fold_001
close_std_20,0.0,0.0,3308,,keep,risk_layer,fold_001
volume_ma_20,0.0,0.0,3330,,keep,risk_layer,fold_001
rolling_volatility_20,0.0,0.0,3255,,keep,risk_layer,fold_001
rolling_volatility_60,0.0,0.0,3265,,keep,risk_layer,fold_001
market_return_20d,0.0,0.0,441,,keep,risk_layer,fold_001
market_return_60d,0.0,0.0,441,,keep,risk_layer,fold_001
relative_strength_market_20,0.0,0.0,3355,,keep,risk_layer,fold_001
relative_strength_market_60,0.0,0.0,3358,,keep,risk_layer,fold_001
rolling_beta_market_20,0.0,0.0,3358,,keep,risk_layer,fold_001
rolling_beta_market_60,0.0,0.0,3358,,keep,risk_layer,fold_001
rolling_corr_market_20,0.0,0.0,3358,,keep,risk_layer,fold_001
rolling_corr_market_60,0.0,0.0,3358,,keep,risk_layer,fold_001
sector_return_20d,0.0,0.0,1969,,keep,risk_layer,fold_001
sector_return_60d,0.0,0.0,1969,,keep,risk_layer,fold_001
relative_strength_sector_20,0.0,0.0,3358,,keep,risk_layer,fold_001
relative_strength_sector_60,0.0,0.0,3358,,keep,risk_layer,fold_001
rolling_beta_sector_20,0.0,0.0,3358,,keep,risk_layer,fold_001
rolling_beta_sector_60,0.0,0.0,3358,,keep,risk_layer,fold_001
rolling_corr_sector_20,0.0,0.0,3358,,keep,risk_layer,fold_001
rolling_corr_sector_60,0.0,0.0,3358,,keep,risk_layer,fold_001
sector_relative_zscore_20,0.0,0.0,3358,,keep,risk_layer,fold_001
sector_dispersion_zscore_20,0.0,0.0,2067,,keep,risk_layer,fold_001
breadth_thrust_5,0.0,0.0,681,,keep,risk_layer,fold_001
breadth_thrust_10,0.0,0.0,562,,keep,risk_layer,fold_001
breadth_momentum_5,0.0,0.0,440,,keep,risk_layer,fold_001
advance_decline_ratio_5,0.0,0.0,441,,keep,risk_layer,fold_001
new_high_low_ratio,0.0,0.0,426,,keep,risk_layer,fold_001
new_high_low_spread_5,0.0,0.0,441,,keep,risk_layer,fold_001
up_down_volume_ratio_5,0.0,0.0,441,,keep,risk_layer,fold_001
up_down_volume_spread,0.0,0.0,441,,keep,risk_layer,fold_001
market_regime_code,0.0,0.0,3,,keep,risk_layer,fold_001
trend_regime_strength,0.0,0.0,3358,,keep,risk_layer,fold_001
trend_regime_code,0.0,0.0,3,,keep,risk_layer,fold_001
volatility_regime_code,0.0,0.0,3,,keep,risk_layer,fold_001
market_regime_persistence_days,0.0,0.0,64,,keep,risk_layer,fold_001
market_regime_transition_flag,0.0,0.0,2,,keep,risk_layer,fold_001
volatility_regime_persistence_days,0.0,0.0,121,,keep,risk_layer,fold_001
volatility_regime_transition_flag,0.0,0.0,2,,keep,risk_layer,fold_001
trend_regime_persistence_days,0.0,0.0,190,,keep,risk_layer,fold_001
trend_regime_transition_flag,0.0,0.0,2,,keep,risk_layer,fold_001
abnormal_gap_sigma_20,0.0,0.0,2303,,keep,risk_layer,fold_001
abnormal_gap_flag,0.0,0.0,2,,keep,risk_layer,fold_001
potential_price_event_flag,0.0,0.0,1,near_constant,demote,risk_layer,fold_001
potential_corporate_action_flag,0.0,0.0,1,near_constant,demote,risk_layer,fold_001
recent_price_event_risk_5d,0.0,0.0,1,near_constant,demote,risk_layer,fold_001
recent_corporate_action_risk_20d,0.0,0.0,1,near_constant,demote,risk_layer,fold_001
m_ret,0.0,0.0,473,,keep,risk_layer,fold_002
m_ret_5d,0.0,0.0,717,,keep,risk_layer,fold_002
m_ret_20d,0.0,0.0,473,,keep,risk_layer,fold_002
rel_to_market,0.0,0.0,3493,,keep,risk_layer,fold_002
s_ret,0.0,0.0,2191,,keep,risk_layer,fold_002
sector_dispersion,0.0,0.0,2191,,keep,risk_layer,fold_002
sector_member_count,0.0,0.0,10,,keep,risk_layer,fold_002
s_ret_5d,0.0,0.0,2191,,keep,risk_layer,fold_002
rel_to_sector,0.0,0.0,3707,,keep,risk_layer,fold_002
advancers,0.0,0.0,313,,keep,risk_layer,fold_002
decliners,0.0,0.0,313,,keep,risk_layer,fold_002
unchanged,0.0,0.0,256,,keep,risk_layer,fold_002
net_advancers,0.0,0.0,379,,keep,risk_layer,fold_002
advance_decline_ratio,0.0,0.0,471,,keep,risk_layer,fold_002
market_breadth,0.0,0.0,471,,keep,risk_layer,fold_002
breadth_member_count,0.0,0.0,43,,keep,risk_layer,fold_002
advancing_share,0.0,0.0,462,,keep,risk_layer,fold_002
declining_share,0.0,0.0,467,,keep,risk_layer,fold_002
pct_above_ma20,0.0,0.0,465,,keep,risk_layer,fold_002
pct_above_ma50,0.0,0.0,464,,keep,risk_layer,fold_002
new_highs_252,0.0,0.0,143,,keep,risk_layer,fold_002
new_lows_252,0.0,0.0,119,,keep,risk_layer,fold_002
new_high_low_spread,0.0,0.0,439,,keep,risk_layer,fold_002
up_volume,0.0,0.0,473,,keep,risk_layer,fold_002
down_volume,0.0,0.0,473,,keep,risk_layer,fold_002
up_down_volume_ratio,0.0,0.0,473,,keep,risk_layer,fold_002
log_return,0.0,0.0,2832,,keep,risk_layer,fold_002
range_5,0.0,0.0,3376,,keep,risk_layer,fold_002
range_20,0.0,0.0,3183,,keep,risk_layer,fold_002
roc_60,0.0,0.0,3451,,keep,risk_layer,fold_002
momentum_5,0.0,0.0,1169,,keep,risk_layer,fold_002
momentum_10,0.0,0.0,1383,,keep,risk_layer,fold_002
momentum_20,0.0,0.0,1652,,keep,risk_layer,fold_002
dist_ma_5,0.0,0.0,3602,,keep,risk_layer,fold_002
rolling_min_5,0.0,0.0,970,,keep,risk_layer,fold_002
rolling_max_5,0.0,0.0,1051,,keep,risk_layer,fold_002
dist_ma_20,0.0,0.0,3733,,keep,risk_layer,fold_002
rolling_min_20,0.0,0.0,622,,keep,risk_layer,fold_002
rolling_max_20,0.0,0.0,694,,keep,risk_layer,fold_002
dist_ma_60,0.0,0.0,3737,,keep,risk_layer,fold_002
rolling_min_60,0.0,0.0,433,,keep,risk_layer,fold_002
rolling_max_60,0.0,0.0,511,,keep,risk_layer,fold_002
sma_20,0.0,0.0,3499,,keep,risk_layer,fold_002
sma_50,0.0,0.0,3643,,keep,risk_layer,fold_002
sma_200,0.0,0.0,3728,,keep,risk_layer,fold_002
ema_12,0.0,0.0,3750,,keep,risk_layer,fold_002
ema_20,0.0,0.0,3750,,keep,risk_layer,fold_002
ema_50,0.0,0.0,3750,,keep,risk_layer,fold_002
close_to_sma_200,0.0,0.0,3749,,keep,risk_layer,fold_002
turnover,0.0,0.0,3635,,keep,risk_layer,fold_002
vroc_5,0.0208,0.005788712011577424,3502,,keep,risk_layer,fold_002
volume_std_5,0.0,0.0,3734,,keep,risk_layer,fold_002
volume_min_5,0.0,0.0,1140,,keep,risk_layer,fold_002
volume_max_5,0.0,0.0,1277,,keep,risk_layer,fold_002
turnover_ma_5,0.0,0.0,3745,,keep,risk_layer,fold_002
turnover_ratio_5,0.0,0.0,3664,,keep,risk_layer,fold_002
vroc_20,0.021066666666666668,0.010130246020260492,3509,,keep,risk_layer,fold_002
volume_std_20,0.0,0.0,3738,,keep,risk_layer,fold_002
volume_min_20,0.0,0.0,400,,keep,risk_layer,fold_002
volume_max_20,0.0,0.0,514,,keep,risk_layer,fold_002
turnover_ma_20,0.0,0.0,3750,,keep,risk_layer,fold_002
turnover_ratio_20,0.0,0.0,3664,,keep,risk_layer,fold_002
vroc_60,0.024,0.017366136034732273,3502,,keep,risk_layer,fold_002
volume_std_60,0.0,0.0,3746,,keep,risk_layer,fold_002
volume_min_60,0.0,0.0,163,,keep,risk_layer,fold_002
volume_max_60,0.0,0.0,220,,keep,risk_layer,fold_002
turnover_ma_60,0.0,0.0,3750,,keep,risk_layer,fold_002
turnover_ratio_60,0.0,0.0,3664,,keep,risk_layer,fold_002
volume_spike_zscore_20,0.0,0.0,3749,,keep,risk_layer,fold_002
amihud_20,0.0,0.0,3634,,keep,risk_layer,fold_002
rsi_14,0.0,0.0,3750,,keep,risk_layer,fold_002
macd_line,0.0,0.0,3750,,keep,risk_layer,fold_002
macd_signal,0.0,0.0,3750,,keep,risk_layer,fold_002
macd_hist,0.0,0.0,3750,,keep,risk_layer,fold_002
bb_upper,0.0,0.0,3699,,keep,risk_layer,fold_002
bb_lower,0.0,0.0,3700,,keep,risk_layer,fold_002
bb_width,0.0,0.0,3736,,keep,risk_layer,fold_002
bb_percent_b,0.0,0.0,3739,,keep,risk_layer,fold_002
stoch_k_14,0.0,0.0,3611,,keep,risk_layer,fold_002
stoch_d_14,0.0,0.0,3712,,keep,risk_layer,fold_002
adx_14,0.0,0.0,3750,,keep,risk_layer,fold_002
close_lag_1,0.0,0.0,1419,,keep,risk_layer,fold_002
close_lag_2,0.0,0.0,1424,,keep,risk_layer,fold_002
close_lag_3,0.0,0.0,1416,,keep,risk_layer,fold_002
close_lag_5,0.0,0.0,1420,,keep,risk_layer,fold_002
volume_lag_1,0.0,0.0,3127,,keep,risk_layer,fold_002
volume_lag_2,0.0,0.0,3112,,keep,risk_layer,fold_002
volume_lag_3,0.0,0.0,3114,,keep,risk_layer,fold_002
volume_lag_5,0.0,0.0,3124,,keep,risk_layer,fold_002
pct_return_lag_1,0.0,0.0,2830,,keep,risk_layer,fold_002
pct_return_lag_2,0.0,0.0,2810,,keep,risk_layer,fold_002
pct_return_lag_3,0.0,0.0,2818,,keep,risk_layer,fold_002
pct_return_lag_5,0.0,0.0,2843,,keep,risk_layer,fold_002
log_return_lag_1,0.0,0.0,2830,,keep,risk_layer,fold_002
log_return_lag_2,0.0,0.0,2810,,keep,risk_layer,fold_002
log_return_lag_3,0.0,0.0,2818,,keep,risk_layer,fold_002
log_return_lag_5,0.0,0.0,2843,,keep,risk_layer,fold_002
rsi_14_lag_1,0.0,0.0,3750,,keep,risk_layer,fold_002
rsi_14_lag_2,0.0,0.0,3750,,keep,risk_layer,fold_002
rsi_14_lag_3,0.0,0.0,3750,,keep,risk_layer,fold_002
rsi_14_lag_5,0.0,0.0,3750,,keep,risk_layer,fold_002
volume_ratio_5,0.0,0.0,3657,,keep,risk_layer,fold_002
volume_ratio_20,0.0,0.0,3662,,keep,risk_layer,fold_002
volume_ratio_60,0.0,0.0,3663,,keep,risk_layer,fold_002
close_to_close_return_1d,0.0,0.0,2832,,keep,risk_layer,fold_002
close_return_2d,0.0,0.0,3057,,keep,risk_layer,fold_002
close_return_3d,0.0,0.0,3120,,keep,risk_layer,fold_002
close_return_5d,0.0,0.0,3192,,keep,risk_layer,fold_002
close_return_10d,0.0,0.0,3278,,keep,risk_layer,fold_002
close_return_20d,0.0,0.0,3375,,keep,risk_layer,fold_002
open_to_close_return_1d,0.0,0.0,2941,,keep,risk_layer,fold_002
open_close_spread,0.0,0.0,721,,keep,risk_layer,fold_002
open_close_spread_pct,0.0,0.0,2941,,keep,risk_layer,fold_002
overnight_return_1d,0.0,0.0,2403,,keep,risk_layer,fold_002
high_low_range,0.0,0.0,602,,keep,risk_layer,fold_002
high_low_range_pct,0.0,0.0,3081,,keep,risk_layer,fold_002
true_range,0.0,0.0,609,,keep,risk_layer,fold_002
atr_14,0.0,0.0,3026,,keep,risk_layer,fold_002
atr_proxy_5,0.0,0.0,2174,,keep,risk_layer,fold_002
atr_proxy_10,0.0,0.0,2831,,keep,risk_layer,fold_002
close_mean_5,0.0,0.0,3058,,keep,risk_layer,fold_002
close_std_5,0.0,0.0,3531,,keep,risk_layer,fold_002
volume_ma_5,0.0,0.0,3586,,keep,risk_layer,fold_002
rolling_volatility_5,0.0,0.0,3589,,keep,risk_layer,fold_002
close_mean_10,0.0,0.0,3329,,keep,risk_layer,fold_002
close_std_10,0.0,0.0,3633,,keep,risk_layer,fold_002
volume_ma_10,0.0,0.0,3668,,keep,risk_layer,fold_002
volume_shock_10,0.0,0.0,3662,,keep,risk_layer,fold_002
rolling_volatility_10,0.0,0.0,3592,,keep,risk_layer,fold_002
value_ratio_10,0.0,0.0,3664,,keep,risk_layer,fold_002
close_std_20,0.0,0.0,3690,,keep,risk_layer,fold_002
volume_ma_20,0.0,0.0,3722,,keep,risk_layer,fold_002
rolling_volatility_20,0.0,0.0,3630,,keep,risk_layer,fold_002
rolling_volatility_60,0.0,0.0,3640,,keep,risk_layer,fold_002
market_return_20d,0.0,0.0,473,,keep,risk_layer,fold_002
market_return_60d,0.0,0.0,473,,keep,risk_layer,fold_002
relative_strength_market_20,0.0,0.0,3747,,keep,risk_layer,fold_002
relative_strength_market_60,0.0,0.0,3749,,keep,risk_layer,fold_002
rolling_beta_market_20,0.0,0.0,3750,,keep,risk_layer,fold_002
rolling_beta_market_60,0.0,0.0,3750,,keep,risk_layer,fold_002
rolling_corr_market_20,0.0,0.0,3750,,keep,risk_layer,fold_002
rolling_corr_market_60,0.0,0.0,3750,,keep,risk_layer,fold_002
sector_return_20d,0.0,0.0,2191,,keep,risk_layer,fold_002
sector_return_60d,0.0,0.0,2191,,keep,risk_layer,fold_002
relative_strength_sector_20,0.0,0.0,3750,,keep,risk_layer,fold_002
relative_strength_sector_60,0.0,0.0,3750,,keep,risk_layer,fold_002
rolling_beta_sector_20,0.0,0.0,3750,,keep,risk_layer,fold_002
rolling_beta_sector_60,0.0,0.0,3750,,keep,risk_layer,fold_002
rolling_corr_sector_20,0.0,0.0,3750,,keep,risk_layer,fold_002
rolling_corr_sector_60,0.0,0.0,3750,,keep,risk_layer,fold_002
sector_relative_zscore_20,0.0,0.0,3750,,keep,risk_layer,fold_002
sector_dispersion_zscore_20,0.0,0.0,2289,,keep,risk_layer,fold_002
breadth_thrust_5,0.0,0.0,755,,keep,risk_layer,fold_002
breadth_thrust_10,0.0,0.0,607,,keep,risk_layer,fold_002
breadth_momentum_5,0.0,0.0,471,,keep,risk_layer,fold_002
advance_decline_ratio_5,0.0,0.0,473,,keep,risk_layer,fold_002
new_high_low_ratio,0.0,0.0,450,,keep,risk_layer,fold_002
new_high_low_spread_5,0.0,0.0,473,,keep,risk_layer,fold_002
up_down_volume_ratio_5,0.0,0.0,473,,keep,risk_layer,fold_002
up_down_volume_spread,0.0,0.0,473,,keep,risk_layer,fold_002
market_regime_code,0.0,0.0,3,,keep,risk_layer,fold_002
trend_regime_strength,0.0,0.0,3750,,keep,risk_layer,fold_002
trend_regime_code,0.0,0.0,3,,keep,risk_layer,fold_002
volatility_regime_code,0.0,0.0,3,,keep,risk_layer,fold_002
market_regime_persistence_days,0.0,0.0,64,,keep,risk_layer,fold_002
market_regime_transition_flag,0.0,0.0,2,,keep,risk_layer,fold_002
volatility_regime_persistence_days,0.0,0.0,121,,keep,risk_layer,fold_002
volatility_regime_transition_flag,0.0,0.0,2,,keep,risk_layer,fold_002
trend_regime_persistence_days,0.0,0.0,190,,keep,risk_layer,fold_002
trend_regime_transition_flag,0.0,0.0,2,,keep,risk_layer,fold_002
abnormal_gap_sigma_20,0.0,0.0,2553,,keep,risk_layer,fold_002
abnormal_gap_flag,0.0,0.0,2,,keep,risk_layer,fold_002
potential_price_event_flag,0.0,0.0,1,near_constant,demote,risk_layer,fold_002
potential_corporate_action_flag,0.0,0.0,1,near_constant,demote,risk_layer,fold_002
recent_price_event_risk_5d,0.0,0.0,1,near_constant,demote,risk_layer,fold_002
recent_corporate_action_risk_20d,0.0,0.0,1,near_constant,demote,risk_layer,fold_002
m_ret,0.0,0.0,514,,keep,risk_layer,fold_003
m_ret_5d,0.0,0.0,758,,keep,risk_layer,fold_003
m_ret_20d,0.0,0.0,514,,keep,risk_layer,fold_003
rel_to_market,0.0,0.0,3909,,keep,risk_layer,fold_003
s_ret,0.0,0.0,2454,,keep,risk_layer,fold_003
sector_dispersion,0.0,0.0,2454,,keep,risk_layer,fold_003
sector_member_count,0.0,0.0,10,,keep,risk_layer,fold_003
s_ret_5d,0.0,0.0,2454,,keep,risk_layer,fold_003
rel_to_sector,0.0,0.0,4139,,keep,risk_layer,fold_003
advancers,0.0,0.0,332,,keep,risk_layer,fold_003
decliners,0.0,0.0,323,,keep,risk_layer,fold_003
unchanged,0.0,0.0,254,,keep,risk_layer,fold_003
net_advancers,0.0,0.0,408,,keep,risk_layer,fold_003
advance_decline_ratio,0.0,0.0,512,,keep,risk_layer,fold_003
market_breadth,0.0,0.0,512,,keep,risk_layer,fold_003
breadth_member_count,0.0,0.0,41,,keep,risk_layer,fold_003
advancing_share,0.0,0.0,502,,keep,risk_layer,fold_003
declining_share,0.0,0.0,505,,keep,risk_layer,fold_003
pct_above_ma20,0.0,0.0,502,,keep,risk_layer,fold_003
pct_above_ma50,0.0,0.0,503,,keep,risk_layer,fold_003
new_highs_252,0.0,0.0,137,,keep,risk_layer,fold_003
new_lows_252,0.0,0.0,119,,keep,risk_layer,fold_003
new_high_low_spread,0.0,0.0,469,,keep,risk_layer,fold_003
up_volume,0.0,0.0,514,,keep,risk_layer,fold_003
down_volume,0.0,0.0,514,,keep,risk_layer,fold_003
up_down_volume_ratio,0.0,0.0,514,,keep,risk_layer,fold_003
log_return,0.0,0.0,3135,,keep,risk_layer,fold_003
range_5,0.0,0.0,3758,,keep,risk_layer,fold_003
range_20,0.0,0.0,3546,,keep,risk_layer,fold_003
roc_60,0.0,0.0,3823,,keep,risk_layer,fold_003
momentum_5,0.0,0.0,1202,,keep,risk_layer,fold_003
momentum_10,0.0,0.0,1437,,keep,risk_layer,fold_003
momentum_20,0.0,0.0,1722,,keep,risk_layer,fold_003
dist_ma_5,0.0,0.0,4015,,keep,risk_layer,fold_003
rolling_min_5,0.0,0.0,1025,,keep,risk_layer,fold_003
rolling_max_5,0.0,0.0,1118,,keep,risk_layer,fold_003
dist_ma_20,0.0,0.0,4164,,keep,risk_layer,fold_003
rolling_min_20,0.0,0.0,659,,keep,risk_layer,fold_003
rolling_max_20,0.0,0.0,743,,keep,risk_layer,fold_003
dist_ma_60,0.0,0.0,4170,,keep,risk_layer,fold_003
rolling_min_60,0.0,0.0,459,,keep,risk_layer,fold_003
rolling_max_60,0.0,0.0,541,,keep,risk_layer,fold_003
sma_20,0.0,0.0,3883,,keep,risk_layer,fold_003
sma_50,0.0,0.0,4057,,keep,risk_layer,fold_003
sma_200,0.0,0.0,4159,,keep,risk_layer,fold_003
ema_12,0.0,0.0,4185,,keep,risk_layer,fold_003
ema_20,0.0,0.0,4185,,keep,risk_layer,fold_003
ema_50,0.0,0.0,4185,,keep,risk_layer,fold_003
close_to_sma_200,0.0,0.0,4184,,keep,risk_layer,fold_003
