feature_name,mutual_information,model_importance,permutation_importance,combined_score,selected_top_k,task_name,fold_id,train_start,train_end,validation_start,validation_end
rolling_beta_sector_20,0.05575910457858768,0.009267943143703881,0.0,0.6305232558139534,0.0,risk_layer,fold_001,2021-03-12,2023-04-06,2023-04-11,2023-08-14
rolling_beta_sector_60,0.08137088028912043,0.008632529739323649,0.0,0.6793604651162789,0.0,risk_layer,fold_001,2021-03-12,2023-04-06,2023-04-11,2023-08-14
rolling_corr_sector_20,0.055159622235500194,0.007735699862520506,0.0,0.6122093023255814,0.0,risk_layer,fold_001,2021-03-12,2023-04-06,2023-04-11,2023-08-14
rolling_corr_sector_60,0.04591652149843295,0.005922902829721216,0.0,0.5633720930232557,0.0,risk_layer,fold_001,2021-03-12,2023-04-06,2023-04-11,2023-08-14
sector_relative_zscore_20,0.0,0.0038940525670419297,0.0,0.37819767441860463,0.0,risk_layer,fold_001,2021-03-12,2023-04-06,2023-04-11,2023-08-14
sector_dispersion_zscore_20,0.005764886601799191,0.000731839847919447,0.0,0.26831395348837206,0.0,risk_layer,fold_001,2021-03-12,2023-04-06,2023-04-11,2023-08-14
breadth_thrust_5,0.013895653529409913,0.004585146375268487,0.0,0.43110465116279073,0.0,risk_layer,fold_001,2021-03-12,2023-04-06,2023-04-11,2023-08-14
breadth_thrust_10,0.022877908728212937,0.0029485407250094803,0.0,0.42499999999999993,0.0,risk_layer,fold_001,2021-03-12,2023-04-06,2023-04-11,2023-08-14
breadth_momentum_5,0.0235207697906894,0.0028607667359796187,0.0,0.4270348837209301,0.0,risk_layer,fold_001,2021-03-12,2023-04-06,2023-04-11,2023-08-14
advance_decline_ratio_5,0.004944639893929903,0.003146288464754824,0.0,0.37209302325581395,0.0,risk_layer,fold_001,2021-03-12,2023-04-06,2023-04-11,2023-08-14
new_high_low_ratio,0.0531109364826845,0.0013713000827392516,0.0,0.4555232558139535,0.0,risk_layer,fold_001,2021-03-12,2023-04-06,2023-04-11,2023-08-14
new_high_low_spread_5,0.027847823801645077,0.0010975043443970768,0.0,0.36191860465116277,0.0,risk_layer,fold_001,2021-03-12,2023-04-06,2023-04-11,2023-08-14
up_down_volume_ratio_5,0.030943558071546917,0.0005343313046876674,0.0,0.3334302325581395,0.0,risk_layer,fold_001,2021-03-12,2023-04-06,2023-04-11,2023-08-14
up_down_volume_spread,0.02421859441234364,6.933007056696352e-05,0.0,0.24999999999999997,0.0,risk_layer,fold_001,2021-03-12,2023-04-06,2023-04-11,2023-08-14
market_regime_code,0.05630530483001728,0.0,0.0,0.3395348837209302,0.0,risk_layer,fold_001,2021-03-12,2023-04-06,2023-04-11,2023-08-14
trend_regime_strength,0.06759279652527628,0.0034467953691323214,0.0,0.5796511627906976,0.0,risk_layer,fold_001,2021-03-12,2023-04-06,2023-04-11,2023-08-14
trend_regime_code,0.06026020104972796,0.0,0.0,0.3517441860465116,0.0,risk_layer,fold_001,2021-03-12,2023-04-06,2023-04-11,2023-08-14
volatility_regime_code,0.03767244200304498,0.0001368488904583809,0.0,0.31308139534883717,0.0,risk_layer,fold_001,2021-03-12,2023-04-06,2023-04-11,2023-08-14
market_regime_persistence_days,0.029244936299718916,0.0033481152459936803,0.0,0.46366279069767435,0.0,risk_layer,fold_001,2021-03-12,2023-04-06,2023-04-11,2023-08-14
market_regime_transition_flag,0.00932531934123082,0.0,0.0,0.18081395348837206,0.0,risk_layer,fold_001,2021-03-12,2023-04-06,2023-04-11,2023-08-14
volatility_regime_persistence_days,0.020524789865961957,0.006486072165322908,0.0,0.4799418604651162,0.0,risk_layer,fold_001,2021-03-12,2023-04-06,2023-04-11,2023-08-14
volatility_regime_transition_flag,0.0035827719454550877,0.0,0.0,0.16453488372093023,0.0,risk_layer,fold_001,2021-03-12,2023-04-06,2023-04-11,2023-08-14
trend_regime_persistence_days,0.034114196645107064,0.018868949012880134,0.0,0.5918604651162791,0.0,risk_layer,fold_001,2021-03-12,2023-04-06,2023-04-11,2023-08-14
trend_regime_transition_flag,0.002290017447309056,0.0,0.0,0.16249999999999998,0.0,risk_layer,fold_001,2021-03-12,2023-04-06,2023-04-11,2023-08-14
abnormal_gap_sigma_20,0.014241306810564902,0.004710726563224637,0.0,0.4351744186046511,0.0,risk_layer,fold_001,2021-03-12,2023-04-06,2023-04-11,2023-08-14
abnormal_gap_flag,0.009814116989632637,0.0,0.0,0.18488372093023253,0.0,risk_layer,fold_001,2021-03-12,2023-04-06,2023-04-11,2023-08-14
m_ret,0.024512690258196024,0.0016990526487524705,0.0,0.3886627906976744,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
m_ret_5d,0.028064483870540613,0.0027853130849440234,0.0,0.4395348837209302,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
m_ret_20d,0.04108569717038968,0.003875386962020388,0.0,0.5331395348837209,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
rel_to_market,0.03365251181223705,0.015963240331591085,0.0,0.5941860465116279,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
s_ret,0.0,0.00013039011789089204,0.0,0.18415697674418602,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
sector_dispersion,0.021025568323525867,0.0016906840096010311,0.0,0.37645348837209297,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
sector_member_count,0.14032880503387712,0.0009726666401858329,0.0,0.5534883720930232,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
s_ret_5d,0.008060630104080424,0.0018500250921260873,0.0,0.35203488372093017,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
rel_to_sector,0.029323797871182222,0.000156451461616041,0.0,0.2848837209302325,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
advancers,0.019969204519690642,0.0006887996265328872,0.0,0.3011627906976744,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
decliners,0.04800180605060422,0.0013440215005981963,0.0,0.4334302325581395,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
unchanged,0.026310409913423705,0.0016654254557811766,0.0,0.3886627906976744,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
net_advancers,0.008242468183185636,0.00043413987879987087,0.0,0.23808139534883718,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
advance_decline_ratio,0.013268990738866115,0.00032774755491699195,0.0,0.24215116279069765,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
market_breadth,0.01521230404971341,0.0,0.0,0.21264534883720929,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
breadth_member_count,0.07845410885549509,0.0037342644362226922,0.0,0.6186046511627906,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
advancing_share,0.016045921976611588,0.0006424653784648978,0.0,0.2828488372093023,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
declining_share,0.03905373649902,0.000517261866721009,0.0,0.3438953488372093,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
pct_above_ma20,0.03496274857972548,0.020629841248334602,0.0,0.604360465116279,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
pct_above_ma50,0.03375307168104946,0.0008922362509734236,0.0,0.36424418604651154,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
new_highs_252,0.035105087934462986,0.0037679271745520125,0.0,0.5107558139534883,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
new_lows_252,0.03465260923600155,0.00175360700156193,0.0,0.4313953488372092,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
new_high_low_spread,0.04044832017107591,0.0019336800269554707,0.0,0.45784883720930225,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
up_volume,0.028464259852863272,0.0009824786211297045,0.0,0.35203488372093017,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
down_volume,0.008424569293567608,0.0013622753010060315,0.0,0.31744186046511624,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
up_down_volume_ratio,0.007534129453206084,0.00033994397580814506,0.0,0.22383720930232553,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
log_return,0.1048438173157269,0.0006496947602366874,0.0,0.4924418604651163,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
range_5,0.09387667134714128,0.014146850814799281,0.0,0.7223837209302324,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
range_20,0.16071839917721675,0.038650144654972816,3.5296030717299474e-05,0.9601744186046511,1.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
roc_60,0.07576956785259714,0.0034397285204769566,0.0,0.6043604651162789,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
momentum_5,0.02300041544800635,0.0005159527224573277,0.0,0.28691860465116276,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
momentum_10,0.030651568610262636,0.0004012750429265212,0.0,0.30726744186046506,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
momentum_20,0.047787989168545764,0.004607176747082031,0.0,0.5575581395348836,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
dist_ma_5,0.04808345743477549,0.00043629375120890945,0.0,0.36220930232558135,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
rolling_min_5,0.19512580535103208,0.03719152319144651,0.0,0.832267441860465,1.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
rolling_max_5,0.162052702252641,0.0009429326478605163,0.0,0.569767441860465,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
dist_ma_20,0.07362365135424298,0.005223514936451744,0.0,0.6226744186046511,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
rolling_min_20,0.2217693986428939,0.0065508413959216505,0.0,0.779360465116279,1.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
rolling_max_20,0.15409657964920687,0.007644657398915601,0.0,0.752906976744186,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
dist_ma_60,0.10930508747595624,0.02278244550044893,0.00017183953650170837,0.9110465116279068,1.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
rolling_min_60,0.21129642837144846,0.002252673796354111,0.0,0.6796511627906976,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
rolling_max_60,0.19130444353312104,0.009803246119361108,0.0,0.797674418604651,1.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
sma_20,0.13919421358618944,0.006399644638860083,0.0,0.7264534883720929,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
sma_50,0.1651644784528914,0.004681431966696118,0.0,0.7325581395348837,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
sma_200,0.18019986889330575,0.013076338328989323,0.0,0.8017441860465115,1.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
ema_12,0.16486791434954018,0.008234756311518722,0.0,0.7732558139534882,1.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
ema_20,0.16412903437978166,0.007229844381093122,0.0,0.7590116279069766,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
ema_50,0.17120599516256174,0.002837575285095859,0.0,0.6837209302325581,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
close_to_sma_200,0.12437988595161631,0.054753879814839014,0.0005077688140452785,0.9372093023255814,1.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
turnover,0.07445547075541503,0.0008193963931292023,0.0,0.46191860465116275,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
vroc_5,0.009572972361787002,0.0012508023757009416,0.0,0.3093023255813953,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
volume_std_5,0.08102027717041604,0.0026829662424380546,0.0,0.5819767441860464,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
volume_min_5,0.09415837961419316,0.0006744561824952436,0.0,0.4843023255813953,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
volume_max_5,0.10870676695383441,0.0012908982299930092,0.0,0.5473837209302325,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
turnover_ma_5,0.09132313538798531,0.006066191482194947,0.0,0.6715116279069766,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
turnover_ratio_5,0.0068772626093300815,0.0029525544460584936,0.0,0.3825581395348837,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
vroc_20,0.004819004772118163,0.0017194564362129556,0.0,0.3296511627906976,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
volume_std_20,0.1385092976605602,0.0034340685820150956,0.0,0.6674418604651162,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
volume_min_20,0.1250843426789503,9.963280690082958e-05,0.0,0.46598837209302324,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
volume_max_20,0.1488682966790984,0.00922406185522331,0.0,0.7569767441860464,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
turnover_ma_20,0.10775932424899981,0.010496533183497992,0.0,0.7345930232558138,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
turnover_ratio_20,0.0,0.005751125320671323,0.0,0.42834302325581386,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
vroc_60,0.029104317210581154,0.002249367916025678,0.0,0.4334302325581395,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
volume_std_60,0.15860060551656918,0.00892366777010479,0.0,0.7671511627906975,1.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
volume_min_60,0.16853448895064016,8.903308908615374e-05,0.0,0.5026162790697675,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
volume_max_60,0.2057171467249197,0.001588558431334603,0.0,0.638953488372093,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
turnover_ma_60,0.153224489612942,0.03690799222602011,0.0,0.797674418604651,1.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
turnover_ratio_60,0.0,0.0007343609992758468,0.0,0.24113372093023253,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
volume_spike_zscore_20,0.005633776159175596,0.0015288445672283432,0.0,0.31540697674418605,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
amihud_20,0.10741693301776101,0.0012165668693434502,0.0,0.5331395348837209,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
rsi_14,0.07439567029302374,0.009734767792215153,0.0,0.6776162790697674,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
macd_line,0.09736598274152808,0.005616574544046696,0.0,0.6776162790697673,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
macd_signal,0.07595206051267667,0.0031000936141547327,0.0,0.5962209302325581,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
macd_hist,0.02072677200846762,0.0014923548747343832,0.0,0.35813953488372086,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
bb_upper,0.13648078270419628,0.013262011551183582,0.0,0.7610465116279068,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
bb_lower,0.17200798872977785,0.05141272750051789,0.0,0.8302325581395348,1.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
bb_width,0.11239269915190508,0.13583221922894775,3.139975661799188e-05,0.9258720930232558,1.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
bb_percent_b,0.023422660266969153,0.0006771326094850381,0.0,0.31337209302325575,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
stoch_k_14,0.0008535444768611455,0.001515419586126,0.0,0.30319767441860457,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
stoch_d_14,0.002982971123629774,0.0035291629421257335,0.0,0.3968023255813954,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
adx_14,0.046668115757132256,0.003873304215318989,0.0,0.5412790697674418,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
close_lag_1,0.15563519667074743,0.003606546745085573,0.0,0.691860465116279,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
close_lag_2,0.1581646881656722,0.0005976842075150164,0.0,0.5311046511627906,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
close_lag_3,0.11863656757206709,0.0019837551232793106,0.0,0.6063953488372092,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
close_lag_5,0.11980035143402201,0.0030371824051716734,0.0,0.6470930232558139,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
volume_lag_1,0.08740051989317177,0.0005512114056322771,0.0,0.45581395348837206,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
volume_lag_2,0.06744980987282823,0.0005625190009973369,0.0,0.41918604651162783,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
volume_lag_3,0.06262133684516602,0.0022718349965335743,0.0,0.5188953488372092,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
volume_lag_5,0.07395637542468858,0.0012400084736028548,0.0,0.4802325581395348,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
pct_return_lag_1,0.06472728494645441,0.00032372449932603175,0.0,0.39069767441860465,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
pct_return_lag_2,0.07489674246472511,7.520943043749952e-05,0.0,0.3968023255813954,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
pct_return_lag_3,0.04283650063721289,0.0015562402524998704,0.0,0.4415697674418604,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
pct_return_lag_5,0.030160079999373757,0.000606213942011879,0.0,0.3255813953488372,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
log_return_lag_1,0.0642460958548341,7.349155105689385e-05,0.0,0.36831395348837204,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
log_return_lag_2,0.07189208219685206,0.0001308867516344247,0.0,0.39273255813953484,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
log_return_lag_3,0.04246135729314293,0.0009200435164895829,0.0,0.3906976744186046,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
log_return_lag_5,0.032761981129808326,0.0009294784361486074,0.0,0.36017441860465116,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
rsi_14_lag_1,0.06915974298461602,0.002074881430535879,0.0,0.5351744186046511,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
rsi_14_lag_2,0.07428677029149355,0.001806258431987736,0.0,0.5290697674418604,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
rsi_14_lag_3,0.04920332873597566,0.0014833174700992935,0.0,0.4456395348837209,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
rsi_14_lag_5,0.03635145402206508,0.0019003150564035605,0.0,0.44767441860465107,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
volume_ratio_5,0.0,0.000946118049033154,0.0,0.2574127906976744,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
volume_ratio_20,0.007630389315138153,0.0018115817843402375,0.0,0.3459302325581395,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
volume_ratio_60,0.011104221876991893,0.0022265077513106326,0.0,0.3744186046511627,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
close_to_close_return_1d,0.10133855387971469,0.001261554601312157,0.0,0.5311046511627906,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
close_return_2d,0.09683477670638663,0.0026449159509537253,0.0,0.5982558139534883,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
close_return_3d,0.11808601175461497,0.004023030649175862,0.0,0.6776162790697674,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
close_return_5d,0.06346879750726409,0.0004493736930088654,0.0,0.3947674418604651,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
close_return_10d,0.07631848364743554,0.00037252786272490025,0.0,0.4313953488372092,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
close_return_20d,0.0638074956265191,0.003813844924066015,0.0,0.5819767441860464,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
open_to_close_return_1d,0.10185660381277994,0.0011109403815438128,0.0,0.5209302325581395,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
open_close_spread,0.05500315030554859,6.264774423418253e-05,0.0,0.34186046511627904,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
open_close_spread_pct,0.10648194355296603,0.0006273285984694475,0.0,0.490406976744186,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
overnight_return_1d,0.05123820978676363,0.00018096543097438175,0.0,0.34796511627906973,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
high_low_range,0.05430119177870285,0.001242519041706188,0.0,0.4354651162790697,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
high_low_range_pct,0.09137163114359037,0.0027937478685425977,0.0,0.5982558139534884,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
true_range,0.060099031865187946,0.001409667686644787,0.0,0.45988372093023255,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
atr_14,0.07551482602466919,0.003478347444442984,0.0,0.6023255813953488,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
atr_proxy_5,0.06276599357566681,0.0033693253592920447,0.0,0.551453488372093,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
atr_proxy_10,0.0695572902647017,0.006119350996229054,0.0,0.6369186046511627,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
close_mean_5,0.15139533965094643,0.012324976316664153,0.0,0.7691860465116278,1.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
close_std_5,0.028866531228755044,0.002577119286812556,0.0,0.4375,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
volume_ma_5,0.08669524482784041,0.001711204446093028,0.0,0.5473837209302325,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
rolling_volatility_5,0.06280223150666497,0.001457906393834558,0.0,0.46802325581395343,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
close_mean_10,0.16899833378708085,0.0286683680839807,0.0,0.8159883720930232,1.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
close_std_10,0.03658562726003023,0.00737073264542279,0.0,0.5738372093023255,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
volume_ma_10,0.10720086482119129,0.0020751253823815103,0.0,0.5982558139534883,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
volume_shock_10,0.01967467865958028,0.0,0.0,0.22485465116279066,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
rolling_volatility_10,0.08109328182382214,0.0011824648843932633,0.0,0.5005813953488372,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
value_ratio_10,0.01837692555086079,0.00034474081342890703,0.0,0.2584302325581395,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
close_std_20,0.07576340733837039,0.0013207397658126835,0.0,0.5026162790697674,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
volume_ma_20,0.1405753079168086,0.015167286656199161,0.0,0.7732558139534883,1.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
rolling_volatility_20,0.09288500593220039,0.007854549541298854,0.0,0.6959302325581395,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
rolling_volatility_60,0.12569408809085836,0.015731406731471106,0.0017897647641468852,0.9186046511627908,1.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
market_return_20d,0.04098863883254378,0.004153133576105069,0.0,0.5372093023255814,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
market_return_60d,0.02814592788357473,0.007952168037639535,0.0,0.5412790697674418,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
relative_strength_market_20,0.03256114605362459,0.0071896877775253646,0.0,0.5453488372093023,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
relative_strength_market_60,0.06433960680510609,0.034897099184446514,0.0,0.6877906976744186,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
rolling_beta_market_20,0.06374814380085159,0.0033950104830118392,0.0,0.5616279069767441,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
rolling_beta_market_60,0.06712566862117075,0.00570616770628394,0.0,0.6247093023255814,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
rolling_corr_market_20,0.032945558010564646,0.005239973301533416,0.0,0.5270348837209302,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
rolling_corr_market_60,0.046670639690320925,0.005311317231140186,0.0,0.5677325581395348,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
sector_return_20d,0.012914225822822978,0.0028917292285544675,0.0,0.40290697674418596,0.0,risk_layer,fold_002,2021-06-04,2023-06-29,2023-07-04,2023-11-06
