feature_name,regime_bucket,abs_information_coefficient,signed_information_coefficient,observations,task_name,fold_id
pct_return_lag_3,high_vol,0.17585214507216462,0.17585214507216462,156,risk_layer,fold_001
pct_return_lag_5,high_vol,0.05575683500223377,0.05575683500223377,156,risk_layer,fold_001
log_return_lag_1,high_vol,0.02144540799364422,-0.02144540799364422,156,risk_layer,fold_001
log_return_lag_2,high_vol,0.057807442946669875,-0.057807442946669875,156,risk_layer,fold_001
log_return_lag_3,high_vol,0.17585214507216462,0.17585214507216462,156,risk_layer,fold_001
log_return_lag_5,high_vol,0.05575683500223377,0.05575683500223377,156,risk_layer,fold_001
rsi_14_lag_1,high_vol,0.028266630012648765,-0.028266630012648765,156,risk_layer,fold_001
rsi_14_lag_2,high_vol,0.04160808740119541,0.04160808740119541,156,risk_layer,fold_001
rsi_14_lag_3,high_vol,0.11062140281566062,0.11062140281566062,156,risk_layer,fold_001
rsi_14_lag_5,high_vol,0.07867524279465542,0.07867524279465542,156,risk_layer,fold_001
volume_ratio_5,high_vol,0.011184001004780958,-0.011184001004780958,156,risk_layer,fold_001
volume_ratio_20,high_vol,0.002307609025859271,-0.002307609025859271,156,risk_layer,fold_001
volume_ratio_60,high_vol,0.005595161610645081,0.005595161610645081,156,risk_layer,fold_001
close_to_close_return_1d,high_vol,0.05737174489984469,-0.05737174489984469,156,risk_layer,fold_001
close_return_2d,high_vol,0.051825273294805935,-0.051825273294805935,156,risk_layer,fold_001
close_return_3d,high_vol,0.13687642895869329,-0.13687642895869329,156,risk_layer,fold_001
close_return_5d,high_vol,0.025838904958383393,-0.025838904958383393,156,risk_layer,fold_001
close_return_10d,high_vol,0.03423430971241146,0.03423430971241146,156,risk_layer,fold_001
close_return_20d,high_vol,0.09425686678941442,0.09425686678941442,156,risk_layer,fold_001
open_to_close_return_1d,high_vol,0.007831399234944917,0.007831399234944917,156,risk_layer,fold_001
open_close_spread,high_vol,0.05771829341039335,-0.05771829341039335,156,risk_layer,fold_001
open_close_spread_pct,high_vol,0.007831399234944917,-0.007831399234944917,156,risk_layer,fold_001
overnight_return_1d,high_vol,0.08204284788260975,-0.08204284788260975,156,risk_layer,fold_001
high_low_range,high_vol,0.19218577137522203,-0.19218577137522203,156,risk_layer,fold_001
high_low_range_pct,high_vol,0.1491499791529407,0.1491499791529407,156,risk_layer,fold_001
true_range,high_vol,0.1808591566654754,-0.1808591566654754,156,risk_layer,fold_001
atr_14,high_vol,0.38762400846585,-0.38762400846585,156,risk_layer,fold_001
atr_proxy_5,high_vol,0.29899078508580507,-0.29899078508580507,156,risk_layer,fold_001
atr_proxy_10,high_vol,0.3922178238285058,-0.3922178238285058,156,risk_layer,fold_001
close_mean_5,high_vol,0.37928810778951355,-0.37928810778951355,156,risk_layer,fold_001
close_std_5,high_vol,0.12191137773878656,-0.12191137773878656,156,risk_layer,fold_001
volume_ma_5,high_vol,0.04528129519304264,-0.04528129519304264,156,risk_layer,fold_001
rolling_volatility_5,high_vol,0.24021220564651413,0.24021220564651413,156,risk_layer,fold_001
close_mean_10,high_vol,0.3743820020401963,-0.3743820020401963,156,risk_layer,fold_001
close_std_10,high_vol,0.11973437149773522,-0.11973437149773522,156,risk_layer,fold_001
volume_ma_10,high_vol,0.06911921254099436,-0.06911921254099436,156,risk_layer,fold_001
volume_shock_10,high_vol,0.015952532806847684,0.015952532806847684,156,risk_layer,fold_001
rolling_volatility_10,high_vol,0.24595475660025554,0.24595475660025554,156,risk_layer,fold_001
value_ratio_10,high_vol,0.011144487151598437,0.011144487151598437,156,risk_layer,fold_001
close_std_20,high_vol,0.15517430780965735,-0.15517430780965735,156,risk_layer,fold_001
volume_ma_20,high_vol,0.05285535234010417,-0.05285535234010417,156,risk_layer,fold_001
rolling_volatility_20,high_vol,0.2556870494029936,0.2556870494029936,156,risk_layer,fold_001
rolling_volatility_60,high_vol,0.2869134823885337,0.2869134823885337,156,risk_layer,fold_001
market_return_20d,high_vol,0.00849868443947089,0.00849868443947089,156,risk_layer,fold_001
market_return_60d,high_vol,0.26779234523680245,-0.26779234523680245,156,risk_layer,fold_001
relative_strength_market_20,high_vol,0.11621340331805109,0.11621340331805109,156,risk_layer,fold_001
relative_strength_market_60,high_vol,0.13529543329695448,0.13529543329695448,156,risk_layer,fold_001
rolling_beta_market_20,high_vol,0.043569555073175795,-0.043569555073175795,156,risk_layer,fold_001
rolling_beta_market_60,high_vol,0.14679554512719564,0.14679554512719564,156,risk_layer,fold_001
rolling_corr_market_20,high_vol,0.12429635712506774,-0.12429635712506774,156,risk_layer,fold_001
rolling_corr_market_60,high_vol,0.00639334144493202,0.00639334144493202,156,risk_layer,fold_001
sector_return_20d,high_vol,0.04178089608303578,0.04178089608303578,156,risk_layer,fold_001
sector_return_60d,high_vol,0.19387638175597088,-0.19387638175597088,156,risk_layer,fold_001
relative_strength_sector_20,high_vol,0.15066474163082816,0.15066474163082816,156,risk_layer,fold_001
relative_strength_sector_60,high_vol,0.20127250423287477,0.20127250423287477,156,risk_layer,fold_001
rolling_beta_sector_20,high_vol,0.14571444610412182,0.14571444610412182,156,risk_layer,fold_001
rolling_beta_sector_60,high_vol,0.15748325213600411,0.15748325213600411,156,risk_layer,fold_001
rolling_corr_sector_20,high_vol,0.03852284574470411,-0.03852284574470411,156,risk_layer,fold_001
rolling_corr_sector_60,high_vol,0.09213208063449502,0.09213208063449502,156,risk_layer,fold_001
sector_relative_zscore_20,high_vol,0.035187876536099276,-0.035187876536099276,156,risk_layer,fold_001
sector_dispersion_zscore_20,high_vol,0.02546621009646185,0.02546621009646185,156,risk_layer,fold_001
breadth_thrust_5,high_vol,0.016211435572569096,0.016211435572569096,156,risk_layer,fold_001
breadth_thrust_10,high_vol,0.005547950029605347,-0.005547950029605347,156,risk_layer,fold_001
breadth_momentum_5,high_vol,0.049716355457016366,0.049716355457016366,156,risk_layer,fold_001
advance_decline_ratio_5,high_vol,0.038585544977419166,0.038585544977419166,156,risk_layer,fold_001
new_high_low_ratio,high_vol,0.1085464841299466,-0.1085464841299466,156,risk_layer,fold_001
new_high_low_spread_5,high_vol,0.1599463161332489,-0.1599463161332489,156,risk_layer,fold_001
up_down_volume_ratio_5,high_vol,0.013710768255865143,-0.013710768255865143,156,risk_layer,fold_001
up_down_volume_spread,high_vol,0.0691593093113788,-0.0691593093113788,156,risk_layer,fold_001
market_regime_code,high_vol,0.09191489675867062,-0.09191489675867062,156,risk_layer,fold_001
trend_regime_strength,high_vol,0.14882339607252265,0.14882339607252265,156,risk_layer,fold_001
trend_regime_code,high_vol,0.15865431194729368,-0.15865431194729368,156,risk_layer,fold_001
volatility_regime_code,high_vol,,,156,risk_layer,fold_001
market_regime_persistence_days,high_vol,0.013209130805876131,-0.013209130805876131,156,risk_layer,fold_001
market_regime_transition_flag,high_vol,0.07262223178034398,-0.07262223178034398,156,risk_layer,fold_001
volatility_regime_persistence_days,high_vol,0.045314319932633615,-0.045314319932633615,156,risk_layer,fold_001
volatility_regime_transition_flag,high_vol,0.06425141141853727,-0.06425141141853727,156,risk_layer,fold_001
trend_regime_persistence_days,high_vol,0.0908776953599066,0.0908776953599066,156,risk_layer,fold_001
trend_regime_transition_flag,high_vol,0.0767998071813921,-0.0767998071813921,156,risk_layer,fold_001
abnormal_gap_sigma_20,high_vol,0.002196453366216259,-0.002196453366216259,156,risk_layer,fold_001
abnormal_gap_flag,high_vol,0.03669540278871732,0.03669540278871732,156,risk_layer,fold_001
m_ret,low_vol,0.0410045227011122,0.0410045227011122,115,risk_layer,fold_001
m_ret_5d,low_vol,0.244983226850646,0.244983226850646,115,risk_layer,fold_001
m_ret_20d,low_vol,0.08236622421780267,0.08236622421780267,115,risk_layer,fold_001
rel_to_market,low_vol,0.0114459091056902,0.0114459091056902,115,risk_layer,fold_001
s_ret,low_vol,0.12698954429276815,0.12698954429276815,115,risk_layer,fold_001
sector_dispersion,low_vol,0.0021878082462705234,-0.0021878082462705234,115,risk_layer,fold_001
sector_member_count,low_vol,0.017944383777922818,-0.017944383777922818,115,risk_layer,fold_001
s_ret_5d,low_vol,0.16449595581494597,0.16449595581494597,115,risk_layer,fold_001
rel_to_sector,low_vol,0.008135598572434368,0.008135598572434368,115,risk_layer,fold_001
advancers,low_vol,0.09249585796786818,0.09249585796786818,115,risk_layer,fold_001
decliners,low_vol,0.042182754290636025,-0.042182754290636025,115,risk_layer,fold_001
unchanged,low_vol,0.09313400212271905,-0.09313400212271905,115,risk_layer,fold_001
net_advancers,low_vol,0.0801445331804604,0.0801445331804604,115,risk_layer,fold_001
advance_decline_ratio,low_vol,0.07697104807531072,0.07697104807531072,115,risk_layer,fold_001
market_breadth,low_vol,0.07697104807531072,0.07697104807531072,115,risk_layer,fold_001
breadth_member_count,low_vol,0.2491162346229173,-0.2491162346229173,115,risk_layer,fold_001
advancing_share,low_vol,0.09291582614090513,0.09291582614090513,115,risk_layer,fold_001
declining_share,low_vol,0.037811694998694564,-0.037811694998694564,115,risk_layer,fold_001
pct_above_ma20,low_vol,0.10364303078998573,0.10364303078998573,115,risk_layer,fold_001
pct_above_ma50,low_vol,0.1872173230998461,0.1872173230998461,115,risk_layer,fold_001
new_highs_252,low_vol,0.11579016799278806,0.11579016799278806,115,risk_layer,fold_001
new_lows_252,low_vol,0.10319383792159909,-0.10319383792159909,115,risk_layer,fold_001
new_high_low_spread,low_vol,0.1110128853563265,0.1110128853563265,115,risk_layer,fold_001
up_volume,low_vol,0.055753442411787035,0.055753442411787035,115,risk_layer,fold_001
down_volume,low_vol,0.03129162695372906,-0.03129162695372906,115,risk_layer,fold_001
up_down_volume_ratio,low_vol,0.03498971038131866,0.03498971038131866,115,risk_layer,fold_001
log_return,low_vol,0.02826220821899285,0.02826220821899285,115,risk_layer,fold_001
range_5,low_vol,0.12881608046379187,-0.12881608046379187,115,risk_layer,fold_001
range_20,low_vol,0.14173685056241433,0.14173685056241433,115,risk_layer,fold_001
roc_60,low_vol,0.20203708015982239,0.20203708015982239,115,risk_layer,fold_001
momentum_5,low_vol,0.13218979359274122,0.13218979359274122,115,risk_layer,fold_001
momentum_10,low_vol,0.011969963663674144,-0.011969963663674144,115,risk_layer,fold_001
momentum_20,low_vol,0.07755576343830602,0.07755576343830602,115,risk_layer,fold_001
dist_ma_5,low_vol,0.17757103378172587,0.17757103378172587,115,risk_layer,fold_001
rolling_min_5,low_vol,0.39550753097320734,-0.39550753097320734,115,risk_layer,fold_001
rolling_max_5,low_vol,0.41097328209129685,-0.41097328209129685,115,risk_layer,fold_001
dist_ma_20,low_vol,0.11582006169538647,0.11582006169538647,115,risk_layer,fold_001
rolling_min_20,low_vol,0.3542868992174348,-0.3542868992174348,115,risk_layer,fold_001
rolling_max_20,low_vol,0.4047815810426429,-0.4047815810426429,115,risk_layer,fold_001
dist_ma_60,low_vol,0.2382685581939836,0.2382685581939836,115,risk_layer,fold_001
rolling_min_60,low_vol,0.4332275997089348,-0.4332275997089348,115,risk_layer,fold_001
rolling_max_60,low_vol,0.42386934737351767,-0.42386934737351767,115,risk_layer,fold_001
sma_20,low_vol,0.38588766319532,-0.38588766319532,115,risk_layer,fold_001
sma_50,low_vol,0.3864221936256224,-0.3864221936256224,115,risk_layer,fold_001
sma_200,low_vol,0.43375523775834973,-0.43375523775834973,115,risk_layer,fold_001
ema_12,low_vol,0.4026490015095269,-0.4026490015095269,115,risk_layer,fold_001
ema_20,low_vol,0.39991083205789285,-0.39991083205789285,115,risk_layer,fold_001
ema_50,low_vol,0.3997293395582169,-0.3997293395582169,115,risk_layer,fold_001
close_to_sma_200,low_vol,0.1479716240836947,0.1479716240836947,115,risk_layer,fold_001
turnover,low_vol,0.020074648659818655,-0.020074648659818655,115,risk_layer,fold_001
vroc_5,low_vol,0.07052561808063255,-0.07052561808063255,115,risk_layer,fold_001
volume_std_5,low_vol,0.13881019833917843,0.13881019833917843,115,risk_layer,fold_001
volume_min_5,low_vol,0.008518534062708163,0.008518534062708163,115,risk_layer,fold_001
volume_max_5,low_vol,0.07467379121540536,0.07467379121540536,115,risk_layer,fold_001
turnover_ma_5,low_vol,0.00776866808395891,-0.00776866808395891,115,risk_layer,fold_001
turnover_ratio_5,low_vol,0.027275166310009112,0.027275166310009112,115,risk_layer,fold_001
vroc_20,low_vol,0.08283948963473907,-0.08283948963473907,115,risk_layer,fold_001
volume_std_20,low_vol,0.21376660070538026,0.21376660070538026,115,risk_layer,fold_001
volume_min_20,low_vol,0.016914790861320018,0.016914790861320018,115,risk_layer,fold_001
volume_max_20,low_vol,0.21005354816729938,0.21005354816729938,115,risk_layer,fold_001
turnover_ma_20,low_vol,0.052534187677964896,0.052534187677964896,115,risk_layer,fold_001
turnover_ratio_20,low_vol,0.11138510344248043,-0.11138510344248043,115,risk_layer,fold_001
vroc_60,low_vol,0.042157634447801205,-0.042157634447801205,115,risk_layer,fold_001
volume_std_60,low_vol,0.20429348132011596,0.20429348132011596,115,risk_layer,fold_001
volume_min_60,low_vol,0.044823910231545076,0.044823910231545076,115,risk_layer,fold_001
volume_max_60,low_vol,0.17494429445187398,0.17494429445187398,115,risk_layer,fold_001
turnover_ma_60,low_vol,0.021917192080442734,0.021917192080442734,115,risk_layer,fold_001
turnover_ratio_60,low_vol,0.07307045856522042,-0.07307045856522042,115,risk_layer,fold_001
volume_spike_zscore_20,low_vol,0.116754914139417,-0.116754914139417,115,risk_layer,fold_001
amihud_20,low_vol,0.05968818369163187,0.05968818369163187,115,risk_layer,fold_001
rsi_14,low_vol,0.2619725868149841,0.2619725868149841,115,risk_layer,fold_001
macd_line,low_vol,0.11299486300482439,0.11299486300482439,115,risk_layer,fold_001
macd_signal,low_vol,0.18760011683904432,0.18760011683904432,115,risk_layer,fold_001
macd_hist,low_vol,0.16026182270306089,-0.16026182270306089,115,risk_layer,fold_001
bb_upper,low_vol,0.41664759691932185,-0.41664759691932185,115,risk_layer,fold_001
bb_lower,low_vol,0.373120960910061,-0.373120960910061,115,risk_layer,fold_001
bb_width,low_vol,0.03977842134203846,0.03977842134203846,115,risk_layer,fold_001
bb_percent_b,low_vol,0.1574486889580824,0.1574486889580824,115,risk_layer,fold_001
stoch_k_14,low_vol,0.003852785329785068,0.003852785329785068,115,risk_layer,fold_001
stoch_d_14,low_vol,0.024335776913082047,-0.024335776913082047,115,risk_layer,fold_001
adx_14,low_vol,0.009496792320004619,-0.009496792320004619,115,risk_layer,fold_001
close_lag_1,low_vol,0.4038765864838681,-0.4038765864838681,115,risk_layer,fold_001
close_lag_2,low_vol,0.39965590727445527,-0.39965590727445527,115,risk_layer,fold_001
close_lag_3,low_vol,0.401993188776662,-0.401993188776662,115,risk_layer,fold_001
close_lag_5,low_vol,0.4057490368399585,-0.4057490368399585,115,risk_layer,fold_001
volume_lag_1,low_vol,0.04587025654855576,0.04587025654855576,115,risk_layer,fold_001
volume_lag_2,low_vol,0.04097390454642624,0.04097390454642624,115,risk_layer,fold_001
volume_lag_3,low_vol,0.09505885697247304,0.09505885697247304,115,risk_layer,fold_001
volume_lag_5,low_vol,0.12649238129594853,0.12649238129594853,115,risk_layer,fold_001
pct_return_lag_1,low_vol,0.06494355869526997,0.06494355869526997,115,risk_layer,fold_001
pct_return_lag_2,low_vol,0.09143199258722266,0.09143199258722266,115,risk_layer,fold_001
pct_return_lag_3,low_vol,0.10987497362066133,0.10987497362066133,115,risk_layer,fold_001
pct_return_lag_5,low_vol,0.09114031195760158,0.09114031195760158,115,risk_layer,fold_001
log_return_lag_1,low_vol,0.06494355869526997,0.06494355869526997,115,risk_layer,fold_001
log_return_lag_2,low_vol,0.09143199258722266,0.09143199258722266,115,risk_layer,fold_001
log_return_lag_3,low_vol,0.10987497362066133,0.10987497362066133,115,risk_layer,fold_001
log_return_lag_5,low_vol,0.09114031195760158,0.09114031195760158,115,risk_layer,fold_001
rsi_14_lag_1,low_vol,0.1962170650845325,0.1962170650845325,115,risk_layer,fold_001
rsi_14_lag_2,low_vol,0.13444254187958346,0.13444254187958346,115,risk_layer,fold_001
rsi_14_lag_3,low_vol,0.08491876240276669,0.08491876240276669,115,risk_layer,fold_001
rsi_14_lag_5,low_vol,0.01863454512978056,0.01863454512978056,115,risk_layer,fold_001
volume_ratio_5,low_vol,0.022493233492457968,0.022493233492457968,115,risk_layer,fold_001
volume_ratio_20,low_vol,0.11994681484024114,-0.11994681484024114,115,risk_layer,fold_001
volume_ratio_60,low_vol,0.09827029759632532,-0.09827029759632532,115,risk_layer,fold_001
close_to_close_return_1d,low_vol,0.02826220821899285,0.02826220821899285,115,risk_layer,fold_001
close_return_2d,low_vol,0.1093056531124398,0.1093056531124398,115,risk_layer,fold_001
close_return_3d,low_vol,0.17616188823282083,0.17616188823282083,115,risk_layer,fold_001
close_return_5d,low_vol,0.20663076083526571,0.20663076083526571,115,risk_layer,fold_001
close_return_10d,low_vol,0.07500799040889058,0.07500799040889058,115,risk_layer,fold_001
close_return_20d,low_vol,0.05240875912571933,0.05240875912571933,115,risk_layer,fold_001
open_to_close_return_1d,low_vol,0.00806647636311901,0.00806647636311901,115,risk_layer,fold_001
open_close_spread,low_vol,0.04788654409223533,0.04788654409223533,115,risk_layer,fold_001
open_close_spread_pct,low_vol,0.00806647636311901,-0.00806647636311901,115,risk_layer,fold_001
overnight_return_1d,low_vol,0.04360703901569724,0.04360703901569724,115,risk_layer,fold_001
high_low_range,low_vol,0.3770050748406165,-0.3770050748406165,115,risk_layer,fold_001
high_low_range_pct,low_vol,0.10729180229636597,-0.10729180229636597,115,risk_layer,fold_001
true_range,low_vol,0.3923395086306543,-0.3923395086306543,115,risk_layer,fold_001
atr_14,low_vol,0.2024356032886359,-0.2024356032886359,115,risk_layer,fold_001
atr_proxy_5,low_vol,0.4229889819398835,-0.4229889819398835,115,risk_layer,fold_001
atr_proxy_10,low_vol,0.3420773328179103,-0.3420773328179103,115,risk_layer,fold_001
close_mean_5,low_vol,0.4022674905413934,-0.4022674905413934,115,risk_layer,fold_001
close_std_5,low_vol,0.22506189526238976,-0.22506189526238976,115,risk_layer,fold_001
volume_ma_5,low_vol,0.06566490501775904,0.06566490501775904,115,risk_layer,fold_001
rolling_volatility_5,low_vol,0.113183166846474,0.113183166846474,115,risk_layer,fold_001
close_mean_10,low_vol,0.4067693958828309,-0.4067693958828309,115,risk_layer,fold_001
close_std_10,low_vol,0.2125871477118449,-0.2125871477118449,115,risk_layer,fold_001
volume_ma_10,low_vol,0.0648559502103182,0.0648559502103182,115,risk_layer,fold_001
volume_shock_10,low_vol,0.014227433778951665,0.014227433778951665,115,risk_layer,fold_001
rolling_volatility_10,low_vol,0.18648020028486534,0.18648020028486534,115,risk_layer,fold_001
value_ratio_10,low_vol,0.023278385828012987,0.023278385828012987,115,risk_layer,fold_001
close_std_20,low_vol,0.12944780801103506,-0.12944780801103506,115,risk_layer,fold_001
volume_ma_20,low_vol,0.12273233016135592,0.12273233016135592,115,risk_layer,fold_001
rolling_volatility_20,low_vol,0.10770544939279263,0.10770544939279263,115,risk_layer,fold_001
rolling_volatility_60,low_vol,0.41961594311050937,0.41961594311050937,115,risk_layer,fold_001
market_return_20d,low_vol,0.08135191531610521,0.08135191531610521,115,risk_layer,fold_001
market_return_60d,low_vol,0.15491101768901336,0.15491101768901336,115,risk_layer,fold_001
relative_strength_market_20,low_vol,0.05218698463510639,0.05218698463510639,115,risk_layer,fold_001
relative_strength_market_60,low_vol,0.11686538783487196,0.11686538783487196,115,risk_layer,fold_001
rolling_beta_market_20,low_vol,0.11638009267269475,0.11638009267269475,115,risk_layer,fold_001
rolling_beta_market_60,low_vol,0.19509654617348915,0.19509654617348915,115,risk_layer,fold_001
rolling_corr_market_20,low_vol,0.08291050843896013,0.08291050843896013,115,risk_layer,fold_001
rolling_corr_market_60,low_vol,0.10730546768889307,-0.10730546768889307,115,risk_layer,fold_001
sector_return_20d,low_vol,0.0841014006733622,-0.0841014006733622,115,risk_layer,fold_001
sector_return_60d,low_vol,0.11020911422714409,0.11020911422714409,115,risk_layer,fold_001
relative_strength_sector_20,low_vol,0.1401595556193785,0.1401595556193785,115,risk_layer,fold_001
relative_strength_sector_60,low_vol,0.17064240458670532,0.17064240458670532,115,risk_layer,fold_001
rolling_beta_sector_20,low_vol,0.1456122215879063,0.1456122215879063,115,risk_layer,fold_001
rolling_beta_sector_60,low_vol,0.25156044101835257,0.25156044101835257,115,risk_layer,fold_001
rolling_corr_sector_20,low_vol,0.11770972250727785,0.11770972250727785,115,risk_layer,fold_001
rolling_corr_sector_60,low_vol,0.05068375327909403,0.05068375327909403,115,risk_layer,fold_001
sector_relative_zscore_20,low_vol,0.04131716210016135,-0.04131716210016135,115,risk_layer,fold_001
sector_dispersion_zscore_20,low_vol,0.09061550601978714,-0.09061550601978714,115,risk_layer,fold_001
breadth_thrust_5,low_vol,0.18143397635787045,0.18143397635787045,115,risk_layer,fold_001
breadth_thrust_10,low_vol,0.1035035301566496,0.1035035301566496,115,risk_layer,fold_001
breadth_momentum_5,low_vol,0.16268212363236864,0.16268212363236864,115,risk_layer,fold_001
advance_decline_ratio_5,low_vol,0.22228559847063772,0.22228559847063772,115,risk_layer,fold_001
new_high_low_ratio,low_vol,0.10892263850750977,0.10892263850750977,115,risk_layer,fold_001
new_high_low_spread_5,low_vol,0.050800299720618475,0.050800299720618475,115,risk_layer,fold_001
up_down_volume_ratio_5,low_vol,0.2158800601536922,0.2158800601536922,115,risk_layer,fold_001
up_down_volume_spread,low_vol,0.03498971038131866,0.03498971038131866,115,risk_layer,fold_001
market_regime_code,low_vol,0.269743521157944,0.269743521157944,115,risk_layer,fold_001
trend_regime_strength,low_vol,0.20455388360225985,0.20455388360225985,115,risk_layer,fold_001
trend_regime_code,low_vol,0.21139829664366253,0.21139829664366253,115,risk_layer,fold_001
volatility_regime_code,low_vol,,,115,risk_layer,fold_001
market_regime_persistence_days,low_vol,0.08423567276824451,0.08423567276824451,115,risk_layer,fold_001
market_regime_transition_flag,low_vol,0.1213384527126028,-0.1213384527126028,115,risk_layer,fold_001
volatility_regime_persistence_days,low_vol,0.3207545328874192,-0.3207545328874192,115,risk_layer,fold_001
volatility_regime_transition_flag,low_vol,0.147847695501985,0.147847695501985,115,risk_layer,fold_001
trend_regime_persistence_days,low_vol,0.03516816762520456,-0.03516816762520456,115,risk_layer,fold_001
trend_regime_transition_flag,low_vol,0.0070677610780903915,0.0070677610780903915,115,risk_layer,fold_001
abnormal_gap_sigma_20,low_vol,0.07794049655550413,-0.07794049655550413,115,risk_layer,fold_001
abnormal_gap_flag,low_vol,,,115,risk_layer,fold_001
m_ret,bull,0.031995775871831326,0.031995775871831326,177,risk_layer,fold_002
m_ret_5d,bull,0.12086090439271606,-0.12086090439271606,177,risk_layer,fold_002
m_ret_20d,bull,0.08433960961289666,-0.08433960961289666,177,risk_layer,fold_002
rel_to_market,bull,0.013513784027580394,-0.013513784027580394,177,risk_layer,fold_002
s_ret,bull,0.017720019153432656,-0.017720019153432656,177,risk_layer,fold_002
sector_dispersion,bull,0.11886674548264112,0.11886674548264112,177,risk_layer,fold_002
sector_member_count,bull,0.15240385831844894,0.15240385831844894,177,risk_layer,fold_002
s_ret_5d,bull,0.08784913745667952,0.08784913745667952,177,risk_layer,fold_002
rel_to_sector,bull,0.013605743974625906,-0.013605743974625906,177,risk_layer,fold_002
advancers,bull,0.051411692319607405,-0.051411692319607405,177,risk_layer,fold_002
decliners,bull,0.016562986963277022,0.016562986963277022,177,risk_layer,fold_002
unchanged,bull,0.05488986621987729,0.05488986621987729,177,risk_layer,fold_002
net_advancers,bull,0.022484102307904034,-0.022484102307904034,177,risk_layer,fold_002
advance_decline_ratio,bull,0.014456548800547336,-0.014456548800547336,177,risk_layer,fold_002
market_breadth,bull,0.014456548800547336,-0.014456548800547336,177,risk_layer,fold_002
breadth_member_count,bull,0.04594284778998487,0.04594284778998487,177,risk_layer,fold_002
advancing_share,bull,0.05027428287953146,-0.05027428287953146,177,risk_layer,fold_002
declining_share,bull,0.016127741427032622,0.016127741427032622,177,risk_layer,fold_002
pct_above_ma20,bull,0.040145779991398095,0.040145779991398095,177,risk_layer,fold_002
pct_above_ma50,bull,0.04319153110677617,-0.04319153110677617,177,risk_layer,fold_002
new_highs_252,bull,0.10142449818866166,0.10142449818866166,177,risk_layer,fold_002
new_lows_252,bull,0.13329454031591234,-0.13329454031591234,177,risk_layer,fold_002
new_high_low_spread,bull,0.1441564573808548,0.1441564573808548,177,risk_layer,fold_002
up_volume,bull,0.009525129488231247,0.009525129488231247,177,risk_layer,fold_002
down_volume,bull,0.058806850579045875,-0.058806850579045875,177,risk_layer,fold_002
up_down_volume_ratio,bull,0.04186727370508917,0.04186727370508917,177,risk_layer,fold_002
log_return,bull,0.01737312724712217,0.01737312724712217,177,risk_layer,fold_002
range_5,bull,0.06451438378048165,0.06451438378048165,177,risk_layer,fold_002
range_20,bull,0.11788399933604313,0.11788399933604313,177,risk_layer,fold_002
roc_60,bull,0.26233413369780845,0.26233413369780845,177,risk_layer,fold_002
momentum_5,bull,0.15136275458628562,-0.15136275458628562,177,risk_layer,fold_002
momentum_10,bull,0.12673641454686022,-0.12673641454686022,177,risk_layer,fold_002
momentum_20,bull,0.2077658021447408,-0.2077658021447408,177,risk_layer,fold_002
dist_ma_5,bull,0.07018420893372267,-0.07018420893372267,177,risk_layer,fold_002
rolling_min_5,bull,0.11695894796408761,-0.11695894796408761,177,risk_layer,fold_002
rolling_max_5,bull,0.11901600332859061,-0.11901600332859061,177,risk_layer,fold_002
dist_ma_20,bull,0.06029636370622347,-0.06029636370622347,177,risk_layer,fold_002
rolling_min_20,bull,0.09914747952420257,-0.09914747952420257,177,risk_layer,fold_002
rolling_max_20,bull,0.11510381892501258,-0.11510381892501258,177,risk_layer,fold_002
dist_ma_60,bull,0.050925778147112584,0.050925778147112584,177,risk_layer,fold_002
rolling_min_60,bull,0.12638657590987346,-0.12638657590987346,177,risk_layer,fold_002
rolling_max_60,bull,0.11447170291768002,-0.11447170291768002,177,risk_layer,fold_002
sma_20,bull,0.10277346609750027,-0.10277346609750027,177,risk_layer,fold_002
sma_50,bull,0.10326904671944863,-0.10326904671944863,177,risk_layer,fold_002
sma_200,bull,0.1352199301362415,-0.1352199301362415,177,risk_layer,fold_002
ema_12,bull,0.10525136920724205,-0.10525136920724205,177,risk_layer,fold_002
ema_20,bull,0.10392260719031503,-0.10392260719031503,177,risk_layer,fold_002
ema_50,bull,0.10326904671944863,-0.10326904671944863,177,risk_layer,fold_002
close_to_sma_200,bull,0.1724003793737253,0.1724003793737253,177,risk_layer,fold_002
turnover,bull,0.06949490271754007,0.06949490271754007,177,risk_layer,fold_002
vroc_5,bull,0.09310098753942958,0.09310098753942958,177,risk_layer,fold_002
volume_std_5,bull,0.05547581420670395,0.05547581420670395,177,risk_layer,fold_002
volume_min_5,bull,0.15716315988557403,0.15716315988557403,177,risk_layer,fold_002
volume_max_5,bull,0.10054681959193877,0.10054681959193877,177,risk_layer,fold_002
turnover_ma_5,bull,0.05272523354951459,0.05272523354951459,177,risk_layer,fold_002
turnover_ratio_5,bull,0.0938432764185924,0.0938432764185924,177,risk_layer,fold_002
vroc_20,bull,0.014985362518259437,-0.014985362518259437,177,risk_layer,fold_002
volume_std_20,bull,0.08444672156924841,0.08444672156924841,177,risk_layer,fold_002
volume_min_20,bull,0.1698010436569669,0.1698010436569669,177,risk_layer,fold_002
volume_max_20,bull,0.10311461535885687,0.10311461535885687,177,risk_layer,fold_002
turnover_ma_20,bull,0.09111758299787644,0.09111758299787644,177,risk_layer,fold_002
turnover_ratio_20,bull,0.04373877707510167,0.04373877707510167,177,risk_layer,fold_002
vroc_60,bull,0.017547134287775795,-0.017547134287775795,177,risk_layer,fold_002
