frequency,model,horizon,threshold,total_rows,evaluated_rows,coverage_ratio,filtered_accuracy,passed_60pct,coverage_floor_50pct_ok,coverage_floor_40pct_ok,coverage_floor_30pct_ok,coverage_floor_20pct_ok,selected_at_50pct_floor,selected_at_40pct_floor,selected_at_30pct_floor,selected_at_20pct_floor,ticker_count,top_ticker,top1_prediction_share,top3_prediction_share,ticker_concentration_warning
hourly,xgboost,1,0.69,4580,2110,0.4606986899563319,0.5924170616113744,False,False,True,True,True,False,False,False,False,27,VPL,0.05639810426540284,0.14881516587677726,no
hourly,xgboost,1,0.7,4580,1979,0.4320960698689956,0.5982819605861546,False,False,True,True,True,False,False,False,False,27,VPL,0.05811015664477009,0.15209701869631126,no
hourly,xgboost,1,0.71,4580,1858,0.40567685589519653,0.6017222820236814,True,False,True,True,True,False,False,False,False,27,VPL,0.05866523143164693,0.15554359526372444,no
hourly,xgboost,1,0.72,4580,1729,0.37751091703056766,0.6038172353961828,True,False,False,True,True,False,False,False,False,27,VPL,0.061307113938692884,0.15905147484094853,no
hourly,xgboost,1,0.73,4580,1617,0.35305676855895196,0.5992578849721707,False,False,False,True,True,False,False,False,False,27,VPL,0.06184291898577613,0.16079158936301793,no
hourly,xgboost,1,0.74,4580,1470,0.32096069868995636,0.6108843537414966,True,False,False,True,True,False,False,False,False,27,VPL,0.06666666666666667,0.17210884353741496,no
hourly,xgboost,1,0.75,4580,1373,0.2997816593886463,0.6205389657683904,True,False,False,False,True,False,False,False,False,27,VPL,0.06846321922796796,0.17698470502549163,no
hourly,xgboost,1,0.76,4580,1249,0.27270742358078603,0.6180944755804644,True,False,False,False,True,False,False,False,False,27,VPL,0.0744595676541233,0.18574859887910328,no
hourly,xgboost,1,0.77,4580,1143,0.24956331877729257,0.6272965879265092,True,False,False,False,True,False,False,False,False,27,VPL,0.07699037620297462,0.1942257217847769,no
hourly,xgboost,1,0.78,4580,1013,0.22117903930131005,0.6357354392892399,True,False,False,False,True,False,False,False,False,27,VPL,0.07601184600197433,0.20434353405725567,no
hourly,xgboost,1,0.79,4580,924,0.2017467248908297,0.6396103896103896,True,False,False,False,True,False,False,False,True,27,VPL,0.07467532467532467,0.21103896103896103,no
hourly,xgboost,1,0.8,4580,846,0.18471615720524018,0.6465721040189125,True,False,False,False,False,False,False,False,False,27,VPL,0.08037825059101655,0.22104018912529552,no
hourly,xgboost,1,0.81,4580,752,0.16419213973799127,0.651595744680851,True,False,False,False,False,False,False,False,False,27,VPL,0.08377659574468085,0.22606382978723405,no
hourly,xgboost,1,0.82,4580,669,0.14606986899563318,0.656203288490284,True,False,False,False,False,False,False,False,False,27,VPL,0.09118086696562033,0.242152466367713,no
hourly,xgboost,1,0.83,4580,595,0.1299126637554585,0.6487394957983194,True,False,False,False,False,False,False,False,False,27,VPL,0.0957983193277311,0.25210084033613445,no
hourly,xgboost,1,0.84,4580,525,0.1146288209606987,0.6571428571428571,True,False,False,False,False,False,False,False,False,27,VPL,0.10095238095238095,0.259047619047619,no
hourly,xgboost,1,0.85,4580,444,0.09694323144104804,0.6666666666666666,True,False,False,False,False,False,False,False,False,27,SSB,0.10135135135135136,0.268018018018018,no
hourly,xgboost,1,0.86,4580,380,0.08296943231441048,0.6631578947368421,True,False,False,False,False,False,False,False,False,27,SSB,0.11052631578947368,0.2868421052631579,no
hourly,xgboost,1,0.87,4580,323,0.07052401746724891,0.6718266253869969,True,False,False,False,False,False,False,False,False,27,SSB,0.12074303405572756,0.29411764705882354,no
hourly,xgboost,1,0.88,4580,263,0.057423580786026204,0.6844106463878327,True,False,False,False,False,False,False,False,False,27,SSB,0.14068441064638784,0.3041825095057034,no
hourly,xgboost,1,0.89,4580,212,0.0462882096069869,0.6745283018867925,True,False,False,False,False,False,False,False,False,26,SSB,0.16037735849056603,0.32075471698113206,no
hourly,xgboost,1,0.9,4580,151,0.032969432314410484,0.7152317880794702,True,False,False,False,False,False,False,False,False,24,SSB,0.2119205298013245,0.3841059602649007,no
hourly,xgboost,4,0.5,4888,4888,1.0,0.5259819967266776,False,True,True,True,True,False,False,False,False,27,GAS,0.03887070376432079,0.1164075286415712,no
hourly,xgboost,4,0.51,4888,4797,0.9813829787234043,0.5261621846987701,False,True,True,True,True,False,False,False,False,27,GAS,0.03919116114238066,0.11673962893475089,no
hourly,xgboost,4,0.52,4888,4679,0.9572422258592471,0.5259670869843984,False,True,True,True,True,False,False,False,False,27,GAS,0.040179525539645225,0.11882880957469545,no
hourly,xgboost,4,0.53,4888,4569,0.9347381342062193,0.527686583497483,False,True,True,True,True,False,False,False,False,27,GAS,0.04092799299627927,0.12037644998905668,no
hourly,xgboost,4,0.54,4888,4454,0.9112111292962357,0.5267175572519084,False,True,True,True,True,False,False,False,False,27,GAS,0.04153569824876516,0.12146385271665919,no
hourly,xgboost,4,0.55,4888,4356,0.8911620294599017,0.5261707988980716,False,True,True,True,True,False,False,False,False,27,GAS,0.04178145087235996,0.12213039485766758,no
hourly,xgboost,4,0.56,4888,4222,0.863747954173486,0.5277119848413074,False,True,True,True,True,False,False,False,False,27,GAS,0.04263382283278067,0.1250592136428233,no
hourly,xgboost,4,0.57,4888,4092,0.837152209492635,0.5295698924731183,False,True,True,True,True,False,False,False,False,27,GAS,0.04349951124144673,0.1270772238514174,no
hourly,xgboost,4,0.58,4888,3966,0.8113747954173486,0.5302571860816944,False,True,True,True,True,False,False,False,False,27,VPL,0.04412506303580434,0.13010590015128592,no
hourly,xgboost,4,0.59,4888,3843,0.7862111292962357,0.5326567785584179,False,True,True,True,True,False,False,False,False,27,GAS,0.04527712724434036,0.1327088212334114,no
hourly,xgboost,4,0.6,4888,3732,0.7635024549918167,0.5321543408360129,False,True,True,True,True,False,False,False,False,27,GAS,0.04635584137191854,0.13585209003215434,no
hourly,xgboost,4,0.61,4888,3632,0.7430441898527005,0.5311123348017621,False,True,True,True,True,False,False,False,False,27,GAS,0.047081497797356826,0.13849118942731278,no
hourly,xgboost,4,0.62,4888,3525,0.7211538461538461,0.5307801418439716,False,True,True,True,True,False,False,False,False,27,GAS,0.04822695035460993,0.14070921985815601,no
hourly,xgboost,4,0.63,4888,3398,0.6951718494271686,0.5309005297233667,False,True,True,True,True,False,False,False,False,27,GAS,0.049440847557386695,0.14479105356091818,no
hourly,xgboost,4,0.64,4888,3277,0.670417348608838,0.530363137015563,False,True,True,True,True,False,False,False,False,27,GAS,0.05065608788526091,0.14739090631675314,no
hourly,xgboost,4,0.65,4888,3161,0.6466857610474632,0.5298956026573869,False,True,True,True,True,False,False,False,False,27,VPL,0.05219867130654856,0.1499525466624486,no
hourly,xgboost,4,0.66,4888,3056,0.6252045826513911,0.5314136125654451,False,True,True,True,True,False,False,False,False,27,VPL,0.05399214659685864,0.1518324607329843,no
hourly,xgboost,4,0.67,4888,2933,0.6000409165302782,0.5346062052505967,False,True,True,True,True,False,False,False,False,27,VPL,0.05591544493692465,0.15683600409137402,no
hourly,xgboost,4,0.68,4888,2825,0.5779459901800328,0.535929203539823,False,True,True,True,True,False,False,False,False,27,VPL,0.05769911504424779,0.16,no
hourly,xgboost,4,0.69,4888,2703,0.5529869067103109,0.5375508694043655,False,True,True,True,True,False,False,False,False,27,VPL,0.060303366629670736,0.1657417684054754,no
hourly,xgboost,4,0.7,4888,2579,0.5276186579378068,0.5366421093447072,False,True,True,True,True,False,False,False,False,27,VPL,0.06281504459092671,0.17022101589763475,no
hourly,xgboost,4,0.71,4888,2482,0.5077741407528642,0.5366639806607575,False,True,True,True,True,False,False,False,False,27,VPL,0.064464141821112,0.17284448025785656,no
hourly,xgboost,4,0.72,4888,2379,0.4867021276595745,0.5350987810004203,False,False,True,True,True,False,False,False,False,27,VPL,0.06725514922236234,0.17864649012189995,no
hourly,xgboost,4,0.73,4888,2268,0.46399345335515546,0.5388007054673721,False,False,True,True,True,False,False,False,False,27,VPL,0.06922398589065255,0.18298059964726632,no
hourly,xgboost,4,0.74,4888,2155,0.4408756137479542,0.5341067285382831,False,False,True,True,True,False,False,False,False,27,VPL,0.07192575406032482,0.18793503480278423,no
hourly,xgboost,4,0.75,4888,2039,0.41714402618657936,0.5340853359489947,False,False,True,True,True,False,False,False,False,27,VPL,0.07552721922511035,0.19666503187837175,no
hourly,xgboost,4,0.76,4888,1911,0.39095744680851063,0.5321821036106751,False,False,False,True,True,False,False,False,False,27,VPL,0.07901622187336473,0.20408163265306123,no
hourly,xgboost,4,0.77,4888,1811,0.37049918166939444,0.5361678630590834,False,False,False,True,True,False,False,False,False,27,VPL,0.08172280508006627,0.21038100496963003,no
hourly,xgboost,4,0.78,4888,1693,0.3463584288052373,0.5404607206142942,False,False,False,True,True,False,False,False,False,27,VPL,0.08623744831659776,0.21795629060838748,no
hourly,xgboost,4,0.79,4888,1582,0.32364975450081834,0.5398230088495575,False,False,False,True,True,False,False,False,False,27,VPL,0.09165613147914033,0.22692793931731986,no
hourly,xgboost,4,0.8,4888,1467,0.3001227495908347,0.5385139740967961,False,False,False,True,True,False,False,False,False,27,VPL,0.09543285616905249,0.23790047716428084,no
hourly,xgboost,4,0.81,4888,1362,0.2786415711947627,0.5381791483113069,False,False,False,False,True,False,False,False,False,27,VPL,0.10058737151248165,0.2459618208516887,no
hourly,xgboost,4,0.82,4888,1262,0.2581833060556465,0.5396196513470681,False,False,False,False,True,False,False,False,False,27,VPL,0.10538827258320127,0.25673534072900156,no
hourly,xgboost,4,0.83,4888,1164,0.2381342062193126,0.5360824742268041,False,False,False,False,True,False,False,False,False,27,VPL,0.109106529209622,0.2654639175257732,no
hourly,xgboost,4,0.84,4888,1063,0.21747135842880524,0.5333960489181562,False,False,False,False,True,False,False,False,False,27,VPL,0.1147695202257761,0.2793979303857008,no
hourly,xgboost,4,0.85,4888,981,0.20069558101472995,0.5361875637104995,False,False,False,False,True,False,False,False,False,27,VPL,0.11824668705402651,0.28950050968399593,no
hourly,xgboost,4,0.86,4888,868,0.17757774140752863,0.5299539170506913,False,False,False,False,False,False,False,False,False,27,VPL,0.12557603686635946,0.31105990783410137,no
hourly,xgboost,4,0.87,4888,769,0.1573240589198036,0.5188556566970091,False,False,False,False,False,False,False,False,False,27,VPL,0.1378413524057217,0.3328998699609883,no
hourly,xgboost,4,0.88,4888,678,0.13870703764320785,0.5206489675516224,False,False,False,False,False,False,False,False,False,27,VPL,0.15191740412979352,0.36578171091445427,no
hourly,xgboost,4,0.89,4888,580,0.11865793780687398,0.5120689655172413,False,False,False,False,False,False,False,False,False,27,VPL,0.15862068965517243,0.3913793103448276,no
hourly,xgboost,4,0.9,4888,493,0.10085924713584288,0.5010141987829615,False,False,False,False,False,False,False,False,False,26,VPL,0.18052738336713997,0.4178498985801217,no
hourly,xgboost,8,0.5,4879,4879,1.0,0.5244927239188358,False,True,True,True,True,False,False,False,False,27,GVR,0.03812256609961057,0.11436769829883173,no
hourly,xgboost,8,0.51,4879,4798,0.983398237343718,0.5243851604835348,False,True,True,True,True,False,False,False,False,27,VRE,0.038557732388495206,0.11525635681533973,no
hourly,xgboost,8,0.52,4879,4713,0.9659766345562615,0.523445788245279,False,True,True,True,True,False,False,False,False,27,GAS,0.03882877148313176,0.11648631444939529,no
hourly,xgboost,8,0.53,4879,4632,0.9493748718999795,0.5246113989637305,False,True,True,True,True,False,False,False,False,27,VPL,0.03929188255613126,0.11744386873920552,no
hourly,xgboost,8,0.54,4879,4534,0.9292887886862062,0.5247022496691663,False,True,True,True,True,False,False,False,False,27,GAS,0.03992059991177768,0.11954124393471548,no
hourly,xgboost,8,0.55,4879,4456,0.913301906128305,0.525359066427289,False,True,True,True,True,False,False,False,False,27,GAS,0.04061938958707361,0.12118491921005387,no
hourly,xgboost,8,0.56,4879,4370,0.895675343308055,0.5251716247139588,False,True,True,True,True,False,False,False,False,27,GAS,0.0414187643020595,0.12311212814645309,no
hourly,xgboost,8,0.57,4879,4278,0.8768190202910432,0.5231416549789621,False,True,True,True,True,False,False,False,False,27,GAS,0.042309490416082285,0.12552594670406733,no
hourly,xgboost,8,0.58,4879,4211,0.8630866980938717,0.5222037520778913,False,True,True,True,True,False,False,False,False,27,GAS,0.042745191165993825,0.12728568036095939,no
hourly,xgboost,8,0.59,4879,4112,0.8427956548473048,0.5221303501945526,False,True,True,True,True,False,False,False,False,27,GAS,0.04377431906614786,0.1301070038910506,no
hourly,xgboost,8,0.6,4879,4028,0.825579012092642,0.5220953326713009,False,True,True,True,True,False,False,False,False,27,GAS,0.044687189672293945,0.1320754716981132,no
hourly,xgboost,8,0.61,4879,3943,0.8081574093051855,0.5221912249556175,False,True,True,True,True,False,False,False,False,27,GAS,0.04565051990869896,0.13466903373066194,no
hourly,xgboost,8,0.62,4879,3863,0.7917606066816971,0.5216153248770385,False,True,True,True,True,False,False,False,False,27,GAS,0.04633704374838209,0.13694020191560963,no
hourly,xgboost,8,0.63,4879,3775,0.7737241237958598,0.5226490066225166,False,True,True,True,True,False,False,False,False,27,GAS,0.047417218543046355,0.1390728476821192,no
hourly,xgboost,8,0.64,4879,3678,0.7538430006148801,0.5209352909189777,False,True,True,True,True,False,False,False,False,27,GAS,0.048395867319195214,0.14192495921696574,no
hourly,xgboost,8,0.65,4879,3601,0.7380610780897725,0.520966398222716,False,True,True,True,True,False,False,False,False,27,GAS,0.04943071369064149,0.14412663149125243,no
hourly,xgboost,8,0.66,4879,3504,0.7181799549087928,0.5231164383561644,False,True,True,True,True,False,False,False,False,27,GAS,0.050799086757990865,0.1475456621004566,no
hourly,xgboost,8,0.67,4879,3411,0.6991186718589875,0.5256523013778951,False,True,True,True,True,False,False,False,False,27,GAS,0.0515977719143946,0.1503957783641161,no
hourly,xgboost,8,0.68,4879,3312,0.6788276286124206,0.5247584541062802,False,True,True,True,True,False,False,False,False,27,GAS,0.05314009661835749,0.15338164251207728,no
hourly,xgboost,8,0.69,4879,3236,0.6632506661201065,0.5219406674907293,False,True,True,True,True,False,False,False,False,27,GAS,0.05407911001236094,0.1557478368355995,no
hourly,xgboost,8,0.7,4879,3140,0.6435745029719204,0.5235668789808917,False,True,True,True,True,False,False,False,False,27,GAS,0.055414012738853505,0.15955414012738853,no
hourly,xgboost,8,0.71,4879,3040,0.6230784996925599,0.5230263157894737,False,True,True,True,True,False,False,False,False,27,GAS,0.05690789473684211,0.16381578947368422,no
hourly,xgboost,8,0.72,4879,2942,0.6029924164787867,0.5207341944255608,False,True,True,True,True,False,False,False,False,27,GAS,0.05846363018354861,0.167912984364378,no
hourly,xgboost,8,0.73,4879,2836,0.5812666530026644,0.5208039492242595,False,True,True,True,True,False,False,False,False,27,GAS,0.05959097320169252,0.17277856135401976,no
hourly,xgboost,8,0.74,4879,2727,0.5589260094281615,0.5203520352035204,False,True,True,True,True,False,False,False,False,27,GAS,0.06197286395306197,0.1771177117711771,no
hourly,xgboost,8,0.75,4879,2605,0.5339208854273416,0.5193857965451055,False,True,True,True,True,False,False,False,False,27,GAS,0.06372360844529751,0.18157389635316698,no
hourly,xgboost,8,0.76,4879,2485,0.509325681492109,0.5138832997987928,False,True,True,True,True,False,False,False,False,27,GAS,0.06599597585513078,0.18712273641851107,no
hourly,xgboost,8,0.77,4879,2406,0.4931338389014142,0.514546965918537,False,False,True,True,True,False,False,False,False,27,GAS,0.06774729842061512,0.19160432252701579,no
hourly,xgboost,8,0.78,4879,2307,0.4728427956548473,0.5127871694841786,False,False,True,True,True,False,False,False,False,27,GAS,0.06935413957520589,0.19592544429995665,no
hourly,xgboost,8,0.79,4879,2218,0.45460135273621644,0.5126239855725879,False,False,True,True,True,False,False,False,False,27,GAS,0.0703336339044184,0.19972948602344454,no
hourly,xgboost,8,0.8,4879,2130,0.4365648698503792,0.5103286384976525,False,False,True,True,True,False,False,False,False,27,GAS,0.07230046948356808,0.2056338028169014,no
hourly,xgboost,8,0.81,4879,2024,0.414839106374257,0.5049407114624506,False,False,True,True,True,False,False,False,False,27,VPL,0.07559288537549406,0.2124505928853755,no
hourly,xgboost,8,0.82,4879,1904,0.3902439024390244,0.509453781512605,False,False,False,True,True,False,False,False,False,27,VPL,0.07773109243697479,0.21743697478991597,no
hourly,xgboost,8,0.83,4879,1798,0.36851813896290225,0.5077864293659622,False,False,False,True,True,False,False,False,False,27,VPL,0.08008898776418243,0.22525027808676307,no
hourly,xgboost,8,0.84,4879,1689,0.34617749538839926,0.5133214920071048,False,False,False,True,True,False,False,False,False,27,GAS,0.08348134991119005,0.23682652457075193,no
hourly,xgboost,8,0.85,4879,1559,0.3195326911252306,0.514432328415651,False,False,False,True,True,False,False,False,False,27,GAS,0.08723540731237973,0.24759461193072482,no
hourly,xgboost,8,0.86,4879,1444,0.29596228735396596,0.5166204986149584,False,False,False,False,True,False,False,False,False,27,GAS,0.09002770083102493,0.25554016620498615,no
hourly,xgboost,8,0.87,4879,1316,0.2697274031563845,0.5121580547112462,False,False,False,False,True,False,False,False,False,27,GAS,0.0919452887537994,0.2674772036474164,no
hourly,xgboost,8,0.88,4879,1184,0.2426726788276286,0.5135135135135135,False,False,False,False,True,False,False,False,False,27,GAS,0.09881756756756757,0.28631756756756754,no
hourly,xgboost,8,0.89,4879,1075,0.22033203525312564,0.5162790697674419,False,False,False,False,True,False,False,False,False,27,GAS,0.10232558139534884,0.30046511627906974,no
hourly,xgboost,8,0.9,4879,954,0.1955318712850994,0.5272536687631028,False,False,False,False,False,False,False,False,False,27,VPL,0.1090146750524109,0.31761006289308175,no
hourly,xgboost,20,0.5,4592,4592,1.0,0.4649390243902439,False,True,True,True,True,False,False,False,False,27,VIC,0.038109756097560975,0.11389372822299651,no
hourly,xgboost,20,0.51,4592,4550,0.9908536585365854,0.46505494505494505,False,True,True,True,True,False,False,False,False,27,VPL,0.03824175824175824,0.1145054945054945,no
hourly,xgboost,20,0.52,4592,4497,0.9793118466898955,0.4645319101623304,False,True,True,True,True,False,False,False,False,27,VPL,0.038692461641094064,0.11563264398487881,no
hourly,xgboost,20,0.53,4592,4453,0.9697299651567944,0.4646305861217157,False,True,True,True,True,False,False,False,False,27,VPL,0.03907478104648551,0.1163260723108017,no
hourly,xgboost,20,0.54,4592,4409,0.9601480836236934,0.4660920843728737,False,True,True,True,True,False,False,False,False,27,VPL,0.039237922431390335,0.11703334089362667,no
hourly,xgboost,20,0.55,4592,4364,0.9503484320557491,0.4653987167736022,False,True,True,True,True,False,False,False,False,27,GAS,0.03941338221814849,0.11801099908340972,no
hourly,xgboost,20,0.56,4592,4324,0.9416376306620209,0.46577243293246995,False,True,True,True,True,False,False,False,False,27,GAS,0.039777983348751156,0.11910268270120258,no
hourly,xgboost,20,0.57,4592,4264,0.9285714285714286,0.4648217636022514,False,True,True,True,True,False,False,False,False,27,GAS,0.040337711069418386,0.1203095684803002,no
hourly,xgboost,20,0.58,4592,4220,0.9189895470383276,0.46445497630331756,False,True,True,True,True,False,False,False,False,27,GAS,0.04075829383886256,0.12156398104265403,no
hourly,xgboost,20,0.59,4592,4179,0.9100609756097561,0.46255084948552283,False,True,True,True,True,False,False,False,False,27,GAS,0.041158171811438146,0.12275664034458005,no
hourly,xgboost,20,0.6,4592,4129,0.8991724738675958,0.4623395495277307,False,True,True,True,True,False,False,False,False,27,GAS,0.04141438604989101,0.12351658997335917,no
hourly,xgboost,20,0.61,4592,4090,0.8906794425087108,0.46136919315403424,False,True,True,True,True,False,False,False,False,27,GAS,0.04156479217603912,0.12444987775061124,no
hourly,xgboost,20,0.62,4592,4036,0.8789198606271778,0.46110009910802774,False,True,True,True,True,False,False,False,False,27,SAB,0.042120911793855305,0.12586719524281467,no
hourly,xgboost,20,0.63,4592,3987,0.8682491289198606,0.4620015048908954,False,True,True,True,True,False,False,False,False,27,SAB,0.042638575369952345,0.127163280662152,no
hourly,xgboost,20,0.64,4592,3940,0.85801393728223,0.4619289340101523,False,True,True,True,True,False,False,False,False,27,GAS,0.04289340101522843,0.1284263959390863,no
hourly,xgboost,20,0.65,4592,3896,0.8484320557491289,0.4620123203285421,False,True,True,True,True,False,False,False,False,27,SAB,0.04337782340862423,0.1293634496919918,no
hourly,xgboost,20,0.66,4592,3843,0.836890243902439,0.4616185271922977,False,True,True,True,True,False,False,False,False,27,SAB,0.043976060369502995,0.13088732760863908,no
hourly,xgboost,20,0.67,4592,3800,0.8275261324041812,0.46131578947368423,False,True,True,True,True,False,False,False,False,27,SAB,0.04421052631578947,0.13210526315789473,no
hourly,xgboost,20,0.68,4592,3743,0.8151132404181185,0.4619289340101523,False,True,True,True,True,False,False,False,False,27,SAB,0.044349452310980496,0.13251402618220678,no
hourly,xgboost,20,0.69,4592,3697,0.805095818815331,0.46253719231809576,False,True,True,True,True,False,False,False,False,27,VPL,0.04490127130105491,0.13389234514471193,no
hourly,xgboost,20,0.7,4592,3623,0.7889808362369338,0.46204802649737786,False,True,True,True,True,False,False,False,False,27,VPL,0.045818382555892906,0.13635109025669334,no
hourly,xgboost,20,0.71,4592,3575,0.7785278745644599,0.4612587412587413,False,True,True,True,True,False,False,False,False,27,VPL,0.046153846153846156,0.1376223776223776,no
hourly,xgboost,20,0.72,4592,3515,0.7654616724738676,0.46002844950213373,False,True,True,True,True,False,False,False,False,27,VPL,0.04694167852062589,0.13968705547652915,no
hourly,xgboost,20,0.73,4592,3456,0.7526132404181185,0.4600694444444444,False,True,True,True,True,False,False,False,False,27,VPL,0.04774305555555555,0.1417824074074074,no
hourly,xgboost,20,0.74,4592,3400,0.740418118466899,0.46058823529411763,False,True,True,True,True,False,False,False,False,27,VPL,0.04852941176470588,0.14323529411764707,no
hourly,xgboost,20,0.75,4592,3331,0.7253919860627178,0.4587211047733413,False,True,True,True,True,False,False,False,False,27,VPL,0.049534674271990396,0.14590213149204442,no
hourly,xgboost,20,0.76,4592,3268,0.7116724738675958,0.4565483476132191,False,True,True,True,True,False,False,False,False,27,VPL,0.05018359853121175,0.14718482252141982,no
hourly,xgboost,20,0.77,4592,3203,0.6975174216027874,0.4567592881673431,False,True,True,True,True,False,False,False,False,27,VPL,0.050889790821105216,0.14923509210115515,no
hourly,xgboost,20,0.78,4592,3139,0.6835801393728222,0.45524052245938196,False,True,True,True,True,False,False,False,False,27,VPL,0.051927365402994585,0.1516406498884995,no
hourly,xgboost,20,0.79,4592,3078,0.6702961672473867,0.4551656920077973,False,True,True,True,True,False,False,False,False,27,VPL,0.05295646523716699,0.15432098765432098,no
hourly,xgboost,20,0.8,4592,3027,0.6591898954703833,0.45391476709613476,False,True,True,True,True,False,False,False,False,27,VPL,0.053518334985133795,0.15526924347538817,no
hourly,xgboost,20,0.81,4592,2973,0.6474303135888502,0.4503868146653212,False,True,True,True,True,False,False,False,False,27,SAB,0.05415405314497141,0.1577531113353515,no
hourly,xgboost,20,0.82,4592,2899,0.631315331010453,0.44705070714039324,False,True,True,True,True,False,False,False,False,27,SAB,0.05553639185926181,0.16143497757847533,no
hourly,xgboost,20,0.83,4592,2809,0.6117160278745645,0.44571021715913134,False,True,True,True,True,False,False,False,False,27,SAB,0.05731577073691705,0.16589533641865434,no
hourly,xgboost,20,0.84,4592,2707,0.5895034843205574,0.4462504617657924,False,True,True,True,True,False,False,False,False,27,SAB,0.059475434059844845,0.17066863686738087,no
hourly,xgboost,20,0.85,4592,2622,0.570993031358885,0.4469870327993898,False,True,True,True,True,False,False,False,False,27,SAB,0.06140350877192982,0.17543859649122806,no
hourly,xgboost,20,0.86,4592,2531,0.5511759581881533,0.447649150533386,False,True,True,True,True,False,False,False,False,27,SAB,0.06321612011062822,0.17819043856183328,no
hourly,xgboost,20,0.87,4592,2436,0.5304878048780488,0.44376026272577995,False,True,True,True,True,False,False,False,False,27,SAB,0.06568144499178982,0.18308702791461412,no
hourly,xgboost,20,0.88,4592,2330,0.507404181184669,0.4386266094420601,False,True,True,True,True,False,False,False,False,27,SAB,0.06866952789699571,0.1905579399141631,no
hourly,xgboost,20,0.89,4592,2209,0.4810540069686411,0.44092349479402443,False,False,True,True,True,False,False,False,False,27,SAB,0.07152557718424626,0.19782707107288366,no
hourly,xgboost,20,0.9,4592,2092,0.45557491289198604,0.44072657743785854,False,False,True,True,True,False,False,False,False,27,SAB,0.0745697896749522,0.2045889101338432,no
